ZoneId,TimestampUtc,Timestamp,TimeZoneId,Capacity,Vehicles,Violations,ViolationsEnforced
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:21:00.000,2024-03-26 15:21:00.000,Pacific Standard Time,990,541,117,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:21:00.000,2024-03-26 15:21:00.000,Pacific Standard Time,1189,775,80,26
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:21:00.000,2024-03-26 15:21:00.000,Pacific Standard Time,807,537,75,13
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:21:00.000,2024-03-26 15:21:00.000,Pacific Standard Time,687,454,75,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:20:00.000,2024-03-26 15:20:00.000,Pacific Standard Time,216,134,73,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:20:00.000,2024-03-26 15:20:00.000,Pacific Standard Time,1100,885,56,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:20:00.000,2024-03-26 15:20:00.000,Pacific Standard Time,1232,743,61,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:20:00.000,2024-03-26 15:20:00.000,Pacific Standard Time,990,542,117,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:20:00.000,2024-03-26 15:20:00.000,Pacific Standard Time,1189,777,81,26
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:20:00.000,2024-03-26 15:20:00.000,Pacific Standard Time,807,538,75,13
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:20:00.000,2024-03-26 15:20:00.000,Pacific Standard Time,687,455,76,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:19:00.000,2024-03-26 15:19:00.000,Pacific Standard Time,216,133,72,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:19:00.000,2024-03-26 15:19:00.000,Pacific Standard Time,1100,888,56,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:19:00.000,2024-03-26 15:19:00.000,Pacific Standard Time,1232,742,61,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:19:00.000,2024-03-26 15:19:00.000,Pacific Standard Time,990,544,117,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:19:00.000,2024-03-26 15:19:00.000,Pacific Standard Time,1189,779,81,26
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:19:00.000,2024-03-26 15:19:00.000,Pacific Standard Time,807,537,76,13
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:19:00.000,2024-03-26 15:19:00.000,Pacific Standard Time,687,456,76,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:18:00.000,2024-03-26 15:18:00.000,Pacific Standard Time,216,134,72,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:18:00.000,2024-03-26 15:18:00.000,Pacific Standard Time,1100,890,57,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:18:00.000,2024-03-26 15:18:00.000,Pacific Standard Time,1232,743,60,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:18:00.000,2024-03-26 15:18:00.000,Pacific Standard Time,990,541,117,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:18:00.000,2024-03-26 15:18:00.000,Pacific Standard Time,1189,782,81,26
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:18:00.000,2024-03-26 15:18:00.000,Pacific Standard Time,807,539,75,13
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:18:00.000,2024-03-26 15:18:00.000,Pacific Standard Time,687,457,76,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:17:00.000,2024-03-26 15:17:00.000,Pacific Standard Time,216,135,73,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:17:00.000,2024-03-26 15:17:00.000,Pacific Standard Time,1100,893,57,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:17:00.000,2024-03-26 15:17:00.000,Pacific Standard Time,1232,746,60,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:17:00.000,2024-03-26 15:17:00.000,Pacific Standard Time,990,543,117,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:17:00.000,2024-03-26 15:17:00.000,Pacific Standard Time,1189,785,81,26
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:17:00.000,2024-03-26 15:17:00.000,Pacific Standard Time,807,540,75,13
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:17:00.000,2024-03-26 15:17:00.000,Pacific Standard Time,687,457,77,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:16:00.000,2024-03-26 15:16:00.000,Pacific Standard Time,216,134,73,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:16:00.000,2024-03-26 15:16:00.000,Pacific Standard Time,1100,894,58,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:16:00.000,2024-03-26 15:16:00.000,Pacific Standard Time,1232,747,59,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:16:00.000,2024-03-26 15:16:00.000,Pacific Standard Time,990,544,117,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:16:00.000,2024-03-26 15:16:00.000,Pacific Standard Time,1189,786,81,26
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:16:00.000,2024-03-26 15:16:00.000,Pacific Standard Time,807,541,75,13
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:16:00.000,2024-03-26 15:16:00.000,Pacific Standard Time,687,458,77,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:15:00.000,2024-03-26 15:15:00.000,Pacific Standard Time,216,132,73,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:15:00.000,2024-03-26 15:15:00.000,Pacific Standard Time,1100,894,59,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:15:00.000,2024-03-26 15:15:00.000,Pacific Standard Time,1232,751,61,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:15:00.000,2024-03-26 15:15:00.000,Pacific Standard Time,990,545,116,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:15:00.000,2024-03-26 15:15:00.000,Pacific Standard Time,1189,791,79,26
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:15:00.000,2024-03-26 15:15:00.000,Pacific Standard Time,807,541,75,13
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:15:00.000,2024-03-26 15:15:00.000,Pacific Standard Time,687,457,77,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:14:00.000,2024-03-26 15:14:00.000,Pacific Standard Time,216,134,73,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:14:00.000,2024-03-26 15:14:00.000,Pacific Standard Time,1100,891,59,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:14:00.000,2024-03-26 15:14:00.000,Pacific Standard Time,1232,754,60,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:14:00.000,2024-03-26 15:14:00.000,Pacific Standard Time,990,547,114,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:14:00.000,2024-03-26 15:14:00.000,Pacific Standard Time,1189,795,79,26
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:14:00.000,2024-03-26 15:14:00.000,Pacific Standard Time,807,542,75,13
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:14:00.000,2024-03-26 15:14:00.000,Pacific Standard Time,687,456,78,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:13:00.000,2024-03-26 15:13:00.000,Pacific Standard Time,216,134,73,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:13:00.000,2024-03-26 15:13:00.000,Pacific Standard Time,1100,893,60,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:13:00.000,2024-03-26 15:13:00.000,Pacific Standard Time,1232,756,61,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:13:00.000,2024-03-26 15:13:00.000,Pacific Standard Time,990,548,113,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:13:00.000,2024-03-26 15:13:00.000,Pacific Standard Time,1189,797,78,26
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:13:00.000,2024-03-26 15:13:00.000,Pacific Standard Time,807,544,76,13
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:13:00.000,2024-03-26 15:13:00.000,Pacific Standard Time,687,459,78,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:12:00.000,2024-03-26 15:12:00.000,Pacific Standard Time,216,134,73,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:12:00.000,2024-03-26 15:12:00.000,Pacific Standard Time,1100,893,60,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:12:00.000,2024-03-26 15:12:00.000,Pacific Standard Time,1232,758,61,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:12:00.000,2024-03-26 15:12:00.000,Pacific Standard Time,990,548,112,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:12:00.000,2024-03-26 15:12:00.000,Pacific Standard Time,1189,799,77,26
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:12:00.000,2024-03-26 15:12:00.000,Pacific Standard Time,807,542,76,14
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:12:00.000,2024-03-26 15:12:00.000,Pacific Standard Time,687,460,78,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:11:00.000,2024-03-26 15:11:00.000,Pacific Standard Time,216,134,73,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:11:00.000,2024-03-26 15:11:00.000,Pacific Standard Time,1100,895,60,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:11:00.000,2024-03-26 15:11:00.000,Pacific Standard Time,1232,762,61,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:11:00.000,2024-03-26 15:11:00.000,Pacific Standard Time,990,551,111,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:11:00.000,2024-03-26 15:11:00.000,Pacific Standard Time,1189,808,77,26
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:11:00.000,2024-03-26 15:11:00.000,Pacific Standard Time,807,547,76,14
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:11:00.000,2024-03-26 15:11:00.000,Pacific Standard Time,687,462,78,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:10:00.000,2024-03-26 15:10:00.000,Pacific Standard Time,216,134,73,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:10:00.000,2024-03-26 15:10:00.000,Pacific Standard Time,1100,895,60,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:10:00.000,2024-03-26 15:10:00.000,Pacific Standard Time,1232,762,61,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:10:00.000,2024-03-26 15:10:00.000,Pacific Standard Time,990,551,111,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:10:00.000,2024-03-26 15:10:00.000,Pacific Standard Time,1189,808,77,26
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:10:00.000,2024-03-26 15:10:00.000,Pacific Standard Time,807,547,76,15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:10:00.000,2024-03-26 15:10:00.000,Pacific Standard Time,687,462,78,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:09:00.000,2024-03-26 15:09:00.000,Pacific Standard Time,216,134,72,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:09:00.000,2024-03-26 15:09:00.000,Pacific Standard Time,1100,895,60,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:09:00.000,2024-03-26 15:09:00.000,Pacific Standard Time,1232,762,61,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:09:00.000,2024-03-26 15:09:00.000,Pacific Standard Time,990,551,111,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:09:00.000,2024-03-26 15:09:00.000,Pacific Standard Time,1189,808,77,26
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:09:00.000,2024-03-26 15:09:00.000,Pacific Standard Time,807,547,77,15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:09:00.000,2024-03-26 15:09:00.000,Pacific Standard Time,687,462,78,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:08:00.000,2024-03-26 15:08:00.000,Pacific Standard Time,216,134,71,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:08:00.000,2024-03-26 15:08:00.000,Pacific Standard Time,1100,898,59,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:08:00.000,2024-03-26 15:08:00.000,Pacific Standard Time,1232,761,61,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:08:00.000,2024-03-26 15:08:00.000,Pacific Standard Time,990,550,111,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:08:00.000,2024-03-26 15:08:00.000,Pacific Standard Time,1189,811,77,26
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:08:00.000,2024-03-26 15:08:00.000,Pacific Standard Time,807,543,76,15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:08:00.000,2024-03-26 15:08:00.000,Pacific Standard Time,687,462,78,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:07:00.000,2024-03-26 15:07:00.000,Pacific Standard Time,216,136,72,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:07:00.000,2024-03-26 15:07:00.000,Pacific Standard Time,1100,900,59,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:07:00.000,2024-03-26 15:07:00.000,Pacific Standard Time,1232,761,61,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:07:00.000,2024-03-26 15:07:00.000,Pacific Standard Time,990,557,110,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:07:00.000,2024-03-26 15:07:00.000,Pacific Standard Time,1189,814,77,26
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:07:00.000,2024-03-26 15:07:00.000,Pacific Standard Time,807,543,76,15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:07:00.000,2024-03-26 15:07:00.000,Pacific Standard Time,687,463,78,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:06:00.000,2024-03-26 15:06:00.000,Pacific Standard Time,216,136,72,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:06:00.000,2024-03-26 15:06:00.000,Pacific Standard Time,1100,902,59,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:06:00.000,2024-03-26 15:06:00.000,Pacific Standard Time,1232,762,61,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:06:00.000,2024-03-26 15:06:00.000,Pacific Standard Time,990,561,111,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:06:00.000,2024-03-26 15:06:00.000,Pacific Standard Time,1189,818,77,26
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:06:00.000,2024-03-26 15:06:00.000,Pacific Standard Time,807,543,76,15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:06:00.000,2024-03-26 15:06:00.000,Pacific Standard Time,687,465,79,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:05:00.000,2024-03-26 15:05:00.000,Pacific Standard Time,216,136,71,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:05:00.000,2024-03-26 15:05:00.000,Pacific Standard Time,1100,901,59,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:05:00.000,2024-03-26 15:05:00.000,Pacific Standard Time,1232,763,61,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:05:00.000,2024-03-26 15:05:00.000,Pacific Standard Time,990,562,112,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:05:00.000,2024-03-26 15:05:00.000,Pacific Standard Time,1189,821,77,27
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:05:00.000,2024-03-26 15:05:00.000,Pacific Standard Time,807,542,75,15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:05:00.000,2024-03-26 15:05:00.000,Pacific Standard Time,687,467,81,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:04:00.000,2024-03-26 15:04:00.000,Pacific Standard Time,216,135,71,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:04:00.000,2024-03-26 15:04:00.000,Pacific Standard Time,1100,903,59,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:04:00.000,2024-03-26 15:04:00.000,Pacific Standard Time,1232,763,61,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:04:00.000,2024-03-26 15:04:00.000,Pacific Standard Time,990,562,112,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:04:00.000,2024-03-26 15:04:00.000,Pacific Standard Time,1189,826,77,27
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:04:00.000,2024-03-26 15:04:00.000,Pacific Standard Time,807,543,77,15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:04:00.000,2024-03-26 15:04:00.000,Pacific Standard Time,687,467,81,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:03:00.000,2024-03-26 15:03:00.000,Pacific Standard Time,216,136,71,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:03:00.000,2024-03-26 15:03:00.000,Pacific Standard Time,1100,904,59,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:03:00.000,2024-03-26 15:03:00.000,Pacific Standard Time,1232,767,62,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:03:00.000,2024-03-26 15:03:00.000,Pacific Standard Time,990,563,112,65
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:03:00.000,2024-03-26 15:03:00.000,Pacific Standard Time,1189,835,77,27
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:03:00.000,2024-03-26 15:03:00.000,Pacific Standard Time,807,543,77,15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:03:00.000,2024-03-26 15:03:00.000,Pacific Standard Time,687,467,81,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:02:00.000,2024-03-26 15:02:00.000,Pacific Standard Time,216,135,71,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:02:00.000,2024-03-26 15:02:00.000,Pacific Standard Time,1100,905,59,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:02:00.000,2024-03-26 15:02:00.000,Pacific Standard Time,1232,769,62,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:02:00.000,2024-03-26 15:02:00.000,Pacific Standard Time,990,567,113,66
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:02:00.000,2024-03-26 15:02:00.000,Pacific Standard Time,1189,845,78,27
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:02:00.000,2024-03-26 15:02:00.000,Pacific Standard Time,807,544,77,15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:02:00.000,2024-03-26 15:02:00.000,Pacific Standard Time,687,467,81,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:01:00.000,2024-03-26 15:01:00.000,Pacific Standard Time,216,133,71,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:01:00.000,2024-03-26 15:01:00.000,Pacific Standard Time,1100,903,59,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:01:00.000,2024-03-26 15:01:00.000,Pacific Standard Time,1232,771,62,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:01:00.000,2024-03-26 15:01:00.000,Pacific Standard Time,990,572,113,66
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:01:00.000,2024-03-26 15:01:00.000,Pacific Standard Time,1189,850,78,28
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:01:00.000,2024-03-26 15:01:00.000,Pacific Standard Time,807,547,76,15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:01:00.000,2024-03-26 15:01:00.000,Pacific Standard Time,687,467,81,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 22:00:00.000,2024-03-26 15:00:00.000,Pacific Standard Time,216,133,72,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 22:00:00.000,2024-03-26 15:00:00.000,Pacific Standard Time,1100,905,59,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 22:00:00.000,2024-03-26 15:00:00.000,Pacific Standard Time,1232,774,62,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 22:00:00.000,2024-03-26 15:00:00.000,Pacific Standard Time,990,576,113,66
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 22:00:00.000,2024-03-26 15:00:00.000,Pacific Standard Time,1189,856,80,28
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 22:00:00.000,2024-03-26 15:00:00.000,Pacific Standard Time,807,551,78,15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 22:00:00.000,2024-03-26 15:00:00.000,Pacific Standard Time,687,466,80,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 21:59:00.000,2024-03-26 14:59:00.000,Pacific Standard Time,216,133,72,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 21:59:00.000,2024-03-26 14:59:00.000,Pacific Standard Time,1100,907,59,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 21:59:00.000,2024-03-26 14:59:00.000,Pacific Standard Time,1232,777,64,15
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 21:59:00.000,2024-03-26 14:59:00.000,Pacific Standard Time,990,578,113,66
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 21:59:00.000,2024-03-26 14:59:00.000,Pacific Standard Time,1189,856,79,28
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 21:59:00.000,2024-03-26 14:59:00.000,Pacific Standard Time,807,553,78,15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 21:59:00.000,2024-03-26 14:59:00.000,Pacific Standard Time,687,468,80,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 21:58:00.000,2024-03-26 14:58:00.000,Pacific Standard Time,216,132,71,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 21:58:00.000,2024-03-26 14:58:00.000,Pacific Standard Time,1100,907,59,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 21:58:00.000,2024-03-26 14:58:00.000,Pacific Standard Time,1232,780,64,16
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 21:58:00.000,2024-03-26 14:58:00.000,Pacific Standard Time,990,579,113,66
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 21:58:00.000,2024-03-26 14:58:00.000,Pacific Standard Time,1189,859,79,28
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 21:58:00.000,2024-03-26 14:58:00.000,Pacific Standard Time,807,553,78,15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 21:58:00.000,2024-03-26 14:58:00.000,Pacific Standard Time,687,467,80,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 21:57:00.000,2024-03-26 14:57:00.000,Pacific Standard Time,216,132,71,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 21:57:00.000,2024-03-26 14:57:00.000,Pacific Standard Time,1100,909,59,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 21:57:00.000,2024-03-26 14:57:00.000,Pacific Standard Time,1232,783,65,16
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 21:57:00.000,2024-03-26 14:57:00.000,Pacific Standard Time,990,580,113,66
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 21:57:00.000,2024-03-26 14:57:00.000,Pacific Standard Time,1189,864,80,28
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 21:57:00.000,2024-03-26 14:57:00.000,Pacific Standard Time,807,554,78,15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 21:57:00.000,2024-03-26 14:57:00.000,Pacific Standard Time,687,468,80,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 21:56:00.000,2024-03-26 14:56:00.000,Pacific Standard Time,216,133,71,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 21:56:00.000,2024-03-26 14:56:00.000,Pacific Standard Time,1100,910,60,4
E10D7DB4-C792-42AC-BAE8-969FA63F198D,2024-03-26 21:56:00.000,2024-03-26 14:56:00.000,Pacific Standard Time,1232,783,64,16
ACF9CF85-6991-42B9-9467-6094008D1094,2024-03-26 21:56:00.000,2024-03-26 14:56:00.000,Pacific Standard Time,990,582,113,66
859835AD-E855-4DBF-83ED-419DEF40537C,2024-03-26 21:56:00.000,2024-03-26 14:56:00.000,Pacific Standard Time,1189,866,80,28
33B31206-E1F8-44CE-87A5-318C6D198416,2024-03-26 21:56:00.000,2024-03-26 14:56:00.000,Pacific Standard Time,807,555,79,15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4,2024-03-26 21:56:00.000,2024-03-26 14:56:00.000,Pacific Standard Time,687,465,80,3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E,2024-03-26 21:55:00.000,2024-03-26 14:55:00.000,Pacific Standard Time,216,133,70,0
7A5B3916-AD6C-445E-A6C5-BC582EB20530,2024-03-26 21:55:00.000,2024-03-26 14:55:00.000,Pacific Standard Time,1100,910,60,4
