ZoneId	TimestampUtc	Timestamp	TimeZoneId	Capacity	Vehicles	Violations	ViolationsEnforced
859835AD-E855-4DBF-83ED-419DEF40537C	06:00.0	06:00.0	Pacific Standard Time	1189	818	77	26
33B31206-E1F8-44CE-87A5-318C6D198416	06:00.0	06:00.0	Pacific Standard Time	807	543	76	15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4	06:00.0	06:00.0	Pacific Standard Time	687	465	79	3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E	05:00.0	05:00.0	Pacific Standard Time	216	136	71	0
7A5B3916-AD6C-445E-A6C5-BC582EB20530	05:00.0	05:00.0	Pacific Standard Time	1100	901	59	4
E10D7DB4-C792-42AC-BAE8-969FA63F198D	05:00.0	05:00.0	Pacific Standard Time	1232	763	61	15
ACF9CF85-6991-42B9-9467-6094008D1094	05:00.0	05:00.0	Pacific Standard Time	990	562	112	65
859835AD-E855-4DBF-83ED-419DEF40537C	05:00.0	05:00.0	Pacific Standard Time	1189	821	77	27
33B31206-E1F8-44CE-87A5-318C6D198416	05:00.0	05:00.0	Pacific Standard Time	807	542	75	15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4	05:00.0	05:00.0	Pacific Standard Time	687	467	81	3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E	04:00.0	04:00.0	Pacific Standard Time	216	135	71	0
7A5B3916-AD6C-445E-A6C5-BC582EB20530	04:00.0	04:00.0	Pacific Standard Time	1100	903	59	4
E10D7DB4-C792-42AC-BAE8-969FA63F198D	04:00.0	04:00.0	Pacific Standard Time	1232	763	61	15
ACF9CF85-6991-42B9-9467-6094008D1094	04:00.0	04:00.0	Pacific Standard Time	990	562	112	65
859835AD-E855-4DBF-83ED-419DEF40537C	04:00.0	04:00.0	Pacific Standard Time	1189	826	77	27
33B31206-E1F8-44CE-87A5-318C6D198416	04:00.0	04:00.0	Pacific Standard Time	807	543	77	15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4	04:00.0	04:00.0	Pacific Standard Time	687	467	81	3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E	03:00.0	03:00.0	Pacific Standard Time	216	136	71	0
7A5B3916-AD6C-445E-A6C5-BC582EB20530	03:00.0	03:00.0	Pacific Standard Time	1100	904	59	4
E10D7DB4-C792-42AC-BAE8-969FA63F198D	03:00.0	03:00.0	Pacific Standard Time	1232	767	62	15
ACF9CF85-6991-42B9-9467-6094008D1094	03:00.0	03:00.0	Pacific Standard Time	990	563	112	65
859835AD-E855-4DBF-83ED-419DEF40537C	03:00.0	03:00.0	Pacific Standard Time	1189	835	77	27
33B31206-E1F8-44CE-87A5-318C6D198416	03:00.0	03:00.0	Pacific Standard Time	807	543	77	15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4	03:00.0	03:00.0	Pacific Standard Time	687	467	81	3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E	02:00.0	02:00.0	Pacific Standard Time	216	135	71	0
7A5B3916-AD6C-445E-A6C5-BC582EB20530	02:00.0	02:00.0	Pacific Standard Time	1100	905	59	4
E10D7DB4-C792-42AC-BAE8-969FA63F198D	02:00.0	02:00.0	Pacific Standard Time	1232	769	62	15
ACF9CF85-6991-42B9-9467-6094008D1094	02:00.0	02:00.0	Pacific Standard Time	990	567	113	66
859835AD-E855-4DBF-83ED-419DEF40537C	02:00.0	02:00.0	Pacific Standard Time	1189	845	78	27
33B31206-E1F8-44CE-87A5-318C6D198416	02:00.0	02:00.0	Pacific Standard Time	807	544	77	15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4	02:00.0	02:00.0	Pacific Standard Time	687	467	81	3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E	01:00.0	01:00.0	Pacific Standard Time	216	133	71	0
7A5B3916-AD6C-445E-A6C5-BC582EB20530	01:00.0	01:00.0	Pacific Standard Time	1100	903	59	4
E10D7DB4-C792-42AC-BAE8-969FA63F198D	01:00.0	01:00.0	Pacific Standard Time	1232	771	62	15
ACF9CF85-6991-42B9-9467-6094008D1094	01:00.0	01:00.0	Pacific Standard Time	990	572	113	66
859835AD-E855-4DBF-83ED-419DEF40537C	01:00.0	01:00.0	Pacific Standard Time	1189	850	78	28
33B31206-E1F8-44CE-87A5-318C6D198416	01:00.0	01:00.0	Pacific Standard Time	807	547	76	15
