date,level_0,North,West,Rose,Health Sciences,Fraser,Thunderbird,University Lot Blvd
2023-02-06 22:00:00,43,0.6190299491603106,46.811466109223154,7.14260138648118,44.92313730027754,29.843052639313896,106.16501289054764,
2023-02-06 23:00:00,44,0.4007993488405643,40.48552754509869,3.932421272028168,39.22560227873608,28.16043994356665,65.6470003602409,
2023-02-07 00:00:00,45,0.985181324473128,20.69786271931009,2.967729904585398,8.077817632321384,53.37484021310531,26.722738001673,
2023-02-07 01:00:00,46,1.782481164695855,11.992277058498882,2.700305302811952,4.656659424984272,38.81122310357935,13.61770476768062,
2023-02-07 02:00:00,47,1.6826579315343897,5.1699572055952645,3.4744788231155304,1.4460832382260278,22.457380886620765,13.28347829972024,
2023-02-07 03:00:00,48,2.868224915957107,5.038155367539207,3.890624831983121,1.2416292352645784,22.63468923994182,7.253706798890196,
2023-02-07 04:00:00,49,1.8310705615142864,8.074812246142749,1.4822368164723818,0.7819577119443571,31.010410358345226,6.240990745471563,
2023-02-07 05:00:00,50,2.94467417425857,6.949553379101135,0.0368147506794509,1.5181565218507709,34.47451671191692,15.4159793060029,
2023-02-07 06:00:00,51,18.49027270868409,20.99887555558505,0.438387302508169,18.676920663887504,36.8547300135572,24.285103571329213,
2023-02-07 07:00:00,52,64.50746406822905,105.98776611072984,6.693796998637858,141.1053539091144,41.63156749449428,86.69595886222105,
2023-02-07 08:00:00,53,129.23550560717678,242.1859531200188,54.53219813780587,338.6021774578127,99.73671337686076,317.56223922727673,
2023-02-07 09:00:00,54,261.80689516266506,434.927019169169,200.6192147141058,591.9424784919202,222.9372444039492,613.1912312341327,
2023-02-07 10:00:00,55,448.99970450633015,600.5090593843856,421.9948678668511,784.9312644215684,385.0982208792756,892.919572833561,
2023-02-07 11:00:00,56,497.0999841566732,673.9470342079577,532.5274738078715,837.0635430027684,478.4335399803229,990.324302990218,
2023-02-07 12:00:00,57,529.2123921392933,664.1641942361398,578.7423935115653,855.4429836136451,506.7704649469467,1033.385890166716,
2023-02-07 13:00:00,58,533.5149830420486,662.689375075593,581.9939919183498,868.0752415731797,538.1347493816702,1056.586581808588,
2023-02-07 14:00:00,59,508.7898783047131,751.2468884573939,628.1601316724808,887.5084624259083,547.686430650571,1081.0122556489223,
2023-02-07 15:00:00,60,468.7768482365005,729.2196513381463,616.2788232065275,867.1036843405286,511.54332086781466,997.9142674479352,
2023-02-07 16:00:00,61,320.0877675631618,570.2104994119865,522.8624323024598,708.4411568926442,471.62334320963146,864.377787302996,
2023-02-07 17:00:00,62,166.66636536319257,430.9599080662084,354.9804946754806,437.90059256509545,348.6033686482517,660.7301949076026,
2023-02-07 18:00:00,63,22.48246324467726,274.2293383665836,253.03321951265065,231.35731853968088,224.90465048947965,413.9898918188446,
2023-02-07 19:00:00,64,8.669177657997801,209.49060234982247,155.86379871404793,150.16090268148656,157.95565508230743,301.80725168474606,
2023-02-07 20:00:00,65,4.116812335609021,127.01214828331273,82.15125571644116,87.9574215970961,120.44165862089488,240.5809113523149,
2023-02-07 21:00:00,66,0.7667710592257988,77.34237893982915,42.46835869486741,59.96249891753328,89.1013936164065,161.17994312968318,
2023-02-07 22:00:00,67,1.432827352430028,49.51370593095047,18.10037172229977,48.69726696041354,69.32753931726661,111.78904981537292,
2023-02-07 23:00:00,68,0.3889464233276762,28.84419507455637,7.047354989896519,38.95001317127035,45.74703560651275,61.37371035328455,
2023-02-08 00:00:00,69,2.085118308071761,14.937414332690327,3.527340354519028,6.650881404649589,51.771846809091954,34.47467337737111,
2023-02-08 01:00:00,70,1.060403838104027,16.61310852740028,5.354920357496657,7.541755287213186,39.75798906211568,19.59746125644319,
2023-02-08 02:00:00,71,1.619726644914338,12.160766520421411,3.288519287641257,8.096962154553562,43.00782400343745,13.33145728177779,
2023-02-08 03:00:00,72,2.561593524744406,8.634391739456975,7.559971197010381,3.6818497506658376,51.4307489148119,9.50460372343427,
2023-02-08 04:00:00,73,2.141166891346144,17.08313367279271,11.503246545152392,2.8923983588367124,53.465076727130295,6.623005813893863,
2023-02-08 05:00:00,74,3.485309565546406,19.27644347218467,8.694481521716215,1.7687225784198983,57.36597300821301,2.067121368655516,
2023-02-08 06:00:00,75,13.36781420844326,62.39474311088879,9.596879163995476,15.562193251822103,56.46998015301885,17.32750595151077,
2023-02-08 07:00:00,76,55.97398599143889,134.09581615229598,15.33236724188765,128.88524147799097,65.54075910324211,78.36181068592838,
2023-02-08 08:00:00,77,116.47743330776028,236.29469641281764,67.9403535053066,346.2482773942996,120.12919060551091,332.67573533183844,
2023-02-08 09:00:00,78,255.44116396672084,469.30160404998935,231.13203882322884,616.9138929546162,282.0481204063098,661.5954942394948,
2023-02-08 10:00:00,79,394.6121868185711,662.0900531738185,471.4842300750087,797.184428771953,457.1459210767416,919.173668972325,
2023-02-08 11:00:00,80,486.3808584468153,773.2339477724578,571.8677311874746,860.4952247502596,518.0932060853128,1051.0941793782451,
2023-02-08 12:00:00,81,505.63063085536265,795.3578221030097,609.1702399023897,892.7850800070707,580.2060991132149,1101.5769232501566,
2023-02-08 13:00:00,82,502.73221288182935,787.5190077805154,633.7421270580192,912.6855223475278,582.255334723109,1100.4174378086975,
2023-02-08 14:00:00,83,487.5481483289513,794.5092157949697,643.4205074988622,912.6707466323478,572.5798338877544,1147.165715656202,
2023-02-08 15:00:00,84,451.8352740863695,776.6215850345786,573.63866287101,866.9433790982046,532.2415794837837,1075.9773933039526,
2023-02-08 16:00:00,85,326.9578738812206,619.3442848155262,474.4025792754764,714.9356792513366,470.3423859088424,932.424653980748,
2023-02-08 17:00:00,86,180.7253421979576,445.8848136047557,362.1820206238903,437.6750971119752,361.72364606807287,693.1761279760699,
2023-02-08 18:00:00,87,71.37335773991776,309.1819068419021,233.0511882410439,230.9597758789136,238.9579684276763,412.1392626477752,
2023-02-08 19:00:00,88,27.873029796788742,230.69665809529508,158.94611496496697,159.5026490757516,180.6879559103158,284.33582608837946,
2023-02-08 20:00:00,89,5.904557572839533,156.1718477187607,118.0920374546193,86.82820465992496,141.5599451436829,194.07915943710665,
2023-02-08 21:00:00,90,0.0,81.48752477018148,65.77899893684219,64.96996503547291,100.25428339946646,144.35223289026334,
2023-02-08 22:00:00,91,0.0,70.38198285843153,30.792605545839265,53.70989645894175,95.47822524333596,100.02194462124892,
2023-02-08 23:00:00,92,0.0,57.05164092820154,19.600676843362667,45.5273465902362,74.41901167051552,62.85140050506563,
2023-02-09 00:00:00,93,0.7890909577418068,39.45212733118074,15.91674478494292,21.15118458271515,89.45747773661054,22.70149936555852,
2023-02-09 01:00:00,94,0.8192880440152004,36.23646594919354,13.09400193137187,10.619139435850132,70.88924562145498,8.315218643365494,
2023-02-09 02:00:00,95,0.7673330102129754,35.19397795536354,15.15831474927688,10.770639025497616,70.86392993191102,0.1166294436386887,
2023-02-09 03:00:00,96,1.2611793546586354,31.83325617151967,12.126482233113896,12.218230031179862,69.82079067739524,0.0,
2023-02-09 04:00:00,97,1.4249768349465102,27.47640696816163,10.920904266368604,13.799769518388562,63.77584128525309,2.076692475362897,
2023-02-09 05:00:00,98,3.243041728116788,26.61401012513299,3.964008524545312,15.866637972055806,67.61634882376354,4.954829658580486,
2023-02-09 06:00:00,99,13.28706451007708,55.43863237022552,6.355910336669817,31.267749825693294,68.20536116437236,16.752015750918222,
2023-02-09 07:00:00,100,52.05812955090165,128.84983285027053,16.089473888080487,140.7472625294751,88.26183054572832,74.8451600348868,
2023-02-09 08:00:00,101,112.9473125343391,268.212458518247,64.07505296388139,353.3143175279865,142.71989710563273,313.45036253668894,
2023-02-09 09:00:00,102,245.1297702713217,442.405101438384,232.37736073824647,613.5404719397021,239.49192544917847,609.1678738569185,
2023-02-09 10:00:00,103,365.28375704314095,608.1580542499203,427.6817163031787,794.8129048730548,389.6160532349827,858.8418803039268,
2023-02-09 11:00:00,104,441.2144151577175,683.7919506204138,540.1607806115553,866.6870389274741,474.8007510890007,990.4727225291484,
2023-02-09 12:00:00,105,455.4574066129107,686.1806954959823,588.6280208314353,883.7368573471523,511.9965910649549,1017.3186647598094,
2023-02-09 13:00:00,106,438.1923332977216,688.4647758631315,595.2975516935472,880.0172807098235,501.82088587899904,1025.9227773972525,
2023-02-09 14:00:00,107,414.6408542203811,712.6758075323842,636.7247763498341,871.4328429361457,502.4643583014415,1071.1179068849383,
2023-02-09 15:00:00,108,386.05427689630113,700.2261388827765,595.4535351508306,837.4812602935143,486.092640766872,994.4683205886902,
2023-02-09 16:00:00,109,265.07622751779644,564.514283865706,486.3880921070243,696.1251948872999,405.5803882835023,862.860392287066,
2023-02-09 17:00:00,110,137.1808392439522,413.6629761665658,384.9585185677882,441.43085699791743,321.3429305413628,639.0433341597973,
2023-02-09 18:00:00,111,38.1099210974455,288.4233696646379,270.5442318765629,274.6015895107147,233.46916424450683,399.71908810397343,
2023-02-09 19:00:00,112,4.986233317755371,232.24537279025063,212.62594562531743,181.1949195981728,182.98851395199227,268.9673157864692,
2023-02-09 20:00:00,113,0.9285101714855708,146.3798712114195,121.40726724252728,108.35013087524976,134.96565605989423,186.69886370020689,
2023-02-09 21:00:00,114,0.0083658044790426,92.70371452268118,83.91665216824893,78.1136922936878,122.68533596885212,144.22092426615734,
2023-02-09 22:00:00,115,0.0,64.87242385117489,41.62143428428098,74.17828898922924,114.0949044243271,101.14816439789988,
2023-02-09 23:00:00,116,0.571678452543374,44.57615248883479,20.46644743861879,68.52083819644047,85.6677502766128,54.33166933582487,
2023-02-10 00:00:00,117,0.9644510080664942,33.92162611484426,12.571595377966908,39.50898224909237,82.0306402505019,20.30867154620937,
2023-02-10 01:00:00,118,0.9374040119370992,30.591319254015257,9.29764470628253,29.861275720737925,81.62550363999337,9.985183020394024,
2023-02-10 02:00:00,119,1.0582549131622336,26.81124698836234,6.313847175990237,29.20013862232244,81.51995559911164,6.808678203507154,
2023-02-10 03:00:00,120,1.3771866212948105,19.22983535009972,8.417387446319195,32.37152041147134,76.74155205289081,0.0,
2023-02-10 04:00:00,121,1.9246427085614075,24.869239438979896,5.94306895326755,33.417284111762314,74.9639115675289,0.0,
2023-02-10 05:00:00,122,3.4673218689071605,22.093147148415216,6.702323807321007,32.22945405675546,80.91921084057486,1.5671684344386847,
2023-02-10 06:00:00,123,14.978989420085194,42.0303315361568,8.487037703166482,46.06106743953757,81.50413940671967,16.864204387184287,
2023-02-10 07:00:00,124,70.50152272832838,92.31644325892776,13.844057056972492,159.74680911813897,90.0530111222229,68.55806613032036,
2023-02-10 08:00:00,125,101.5455922431045,174.07606632669447,55.80551540174113,336.19344653749,130.97372800090326,294.0770252672945,
2023-02-10 09:00:00,126,195.18237146161832,331.7991595559225,181.51284989647337,542.1225797886804,239.97047067179537,582.5813501498965,
2023-02-10 10:00:00,127,295.0197921982776,483.1916284276005,373.1237846806304,660.8968540687287,355.53465584175774,814.7455042408907,
2023-02-10 11:00:00,128,371.1038401571046,555.1991974542291,451.59059245410816,737.4478262544618,391.0825105548983,896.5248420074912,
2023-02-10 12:00:00,129,415.0085279970925,564.4903911071008,490.5249776230642,775.2298638890975,403.5278364902255,913.9746112785612,
2023-02-10 13:00:00,130,371.6629493519417,595.6902621287812,487.7359341579333,761.4366867622138,396.61100709266265,876.5922556418456,
2023-02-10 14:00:00,131,358.6703793953281,596.1150942025239,492.3893280996999,752.0086045081804,404.4746994516671,851.2834399642788,
2023-02-10 15:00:00,132,290.6631967973888,502.9902116860183,432.8481160825481,692.4417002041129,362.93017499635215,750.7868319766557,
2023-02-10 16:00:00,133,205.36342268617545,350.3229506609688,347.6491576961998,566.7716181844502,303.2789065168946,641.2222293189122,
2023-02-10 17:00:00,134,104.42344919335834,219.6748711609428,225.5083086914044,344.9943325834206,241.89448269408305,451.1271582059248,
2023-02-10 18:00:00,135,24.01652856122082,149.79353062283366,146.7046756970254,193.5621200271721,164.85468359157895,280.96744109892865,
2023-02-10 19:00:00,136,1.439147632700092,114.85321763426748,96.65089164317864,148.27503501298065,130.20017039413378,202.7562759393305,
2023-02-10 20:00:00,137,0.0941845464311726,71.41396925211647,91.07731807956633,106.00308899604192,102.51471649883712,152.98551973093083,
2023-02-10 21:00:00,138,0.0,74.64895597963063,64.17064074571914,95.52418825812909,105.72284696011808,102.21578304100082,
2023-02-10 22:00:00,139,0.4832333018692723,50.18888700883839,32.591625816929685,79.97377838714407,87.7471022473751,78.13816003878237,
2023-02-10 23:00:00,140,0.9939207001499636,35.05385851036017,19.518327910003418,66.12609011642921,93.26568674914812,43.15110576041354,
2023-02-11 00:00:00,141,1.038654899215535,29.43424333193562,14.209449569770872,33.30016084523366,87.79648759282041,13.604285738863949,
2023-02-11 01:00:00,142,1.8893358389771409,28.87731471663136,12.72067095500223,25.478856590703938,90.38643576939556,9.645074459267946,
2023-02-11 02:00:00,143,2.9504464741570304,25.20586018466942,10.903622825381898,25.834585007761664,90.48103540649956,2.1552041323336946,
2023-02-11 03:00:00,144,1.943681654201309,22.822475907803103,11.105045095195685,24.39839467652828,91.04488110665038,2.790910616423424,
2023-02-11 04:00:00,145,1.5097487963277003,26.881707747331408,8.57551379871727,20.98520664909277,92.16703295659345,0.2222808829630849,
2023-02-11 05:00:00,146,1.300179993825193,28.689559945690032,3.950201712979458,21.958980810667097,86.89016835895175,0.0,
2023-02-11 06:00:00,147,4.056788115262618,34.96086576485812,2.86064463202193,28.44746269560821,93.90128051906132,0.0,
2023-02-11 07:00:00,148,13.20315755157936,37.43464282026622,0.2116699534495421,66.23626209969677,102.85087105949844,19.141066466709283,
2023-02-11 08:00:00,149,13.336451463171969,37.98881639280248,1.7517566367507416,71.47961638528156,100.15435337155245,37.75304824282253,
2023-02-11 09:00:00,150,29.66871793936308,54.003084025848864,10.475885570285492,80.90550391541554,104.18851159505928,80.85113144538653,
2023-02-11 10:00:00,151,70.49099071394288,74.62798952055189,21.577790159554784,119.69096758987178,102.44578616566184,134.44644736981655,
2023-02-11 11:00:00,152,73.96048422731171,75.37485108708854,22.63265640816955,138.6063674257808,104.1801500276151,157.99486817328523,
2023-02-11 12:00:00,153,67.80474772507993,76.7311282691951,34.00385196719324,139.8340928786127,108.0611530823106,153.2165926616137,
2023-02-11 13:00:00,154,54.10143355131199,78.26221839758611,34.96362964876973,129.9952009476687,101.03072502288347,173.4457656165776,
2023-02-11 14:00:00,155,39.19039537728609,71.59180973996378,31.001148645402065,127.08990546213433,111.5933673024605,171.93871584278713,
2023-02-11 15:00:00,156,40.77815171709148,80.76413234892432,48.156911498146265,127.82957770318096,109.73953358855196,160.53279138762252,
2023-02-11 16:00:00,157,61.18554044037851,83.77770069768806,57.21356119083245,107.18002474616377,107.47705374163424,198.5662500237074,
2023-02-11 17:00:00,158,26.16194920261221,42.53302115632163,37.72620828837443,87.7817282078937,127.33284681150322,125.20859773255226,
2023-02-11 18:00:00,159,13.403890716882206,36.90766687367745,43.31493775261816,83.4437146989753,98.66644291119796,95.44528060692184,
2023-02-11 19:00:00,160,4.256179390614923,32.82335395111009,46.4187840545562,76.40249674635477,106.8360069850249,68.55497264172098,
2023-02-11 20:00:00,161,0.2749438338298498,22.920937640915096,103.0314857364007,60.50634328152869,106.33471371845516,62.084773178473455,
2023-02-11 21:00:00,162,0.626225056349026,25.13546157773454,60.95501760610709,55.78882247866792,101.83570522620154,53.23708248910992,
2023-02-11 22:00:00,163,1.670850395870111,29.19196476727644,33.744880253469965,50.65270117267887,102.90094179003552,33.53562301690451,
2023-02-11 23:00:00,164,0.3324814983449839,36.137035600693785,20.033321765836405,43.36679857568407,87.84466434203357,11.514701370953553,
2023-02-12 00:00:00,165,0.4919472695466573,41.61424123981514,11.2587607343387,36.66832147058442,98.08565045926444,1.8288117505482893,
2023-02-12 01:00:00,166,1.1280156296428965,59.41086868470903,8.409119878695364,37.25722949107961,98.06854936616686,1.272065609259413,
2023-02-12 02:00:00,167,0.9047866626213524,43.608126893874335,3.9612664342592505,25.678062800934946,91.08533583129686,1.4031180307673845,
2023-02-12 03:00:00,168,1.5733812933253657,44.41601692704799,3.4213867681564705,24.92308269834841,92.31225546113257,0.0,
2023-02-12 04:00:00,169,2.597630980371752,42.434207553975774,4.967792510655407,19.89704489474405,91.50326671667126,1.6372602045334304,
2023-02-12 05:00:00,170,1.813031478186064,43.46291358128392,6.570467723800128,16.65927509713738,92.88765380795648,2.207394298784583,
2023-02-12 06:00:00,171,0.8739000072585409,40.69257111462069,7.144256084462708,23.08355392024832,95.03569708192153,1.4582830778369185,
2023-02-12 07:00:00,172,5.104297313552547,38.49156554486248,8.496949662651325,58.68110434661433,93.92297574770188,3.6544197777007854,
2023-02-12 08:00:00,173,4.280931287425841,44.45129774740664,10.342563911941031,57.5578324686506,93.11334802931428,55.67712382850912,
2023-02-12 09:00:00,174,23.23329767375544,54.577481765635405,14.485777227340058,62.8573398140932,97.15603322534176,95.35931532312544,
2023-02-12 10:00:00,175,29.347314082918512,60.68721559635839,28.10202793582792,76.43661735258843,101.34205649901962,128.2962393815262,
2023-02-12 11:00:00,176,57.74360379909601,73.79675253415488,28.54821508075172,93.0488234051478,108.65473037030856,125.58941454948618,
2023-02-12 12:00:00,177,46.61289860461092,84.31922454326525,29.889503933824614,102.06619478450573,123.48774124047256,127.34661153961298,
2023-02-12 13:00:00,178,39.26562169963243,85.86836667111098,29.00255652063144,115.78634861435746,123.49635919469648,96.25751915829164,
2023-02-12 14:00:00,179,34.46501413967306,87.14688547489706,37.38585410905141,110.22674650327296,118.47328438986568,94.92662543836012,
2023-02-12 15:00:00,180,24.53162129570169,95.7821282180584,35.033561287243344,111.3446302724889,113.4562997807496,97.61412784640083,
2023-02-12 16:00:00,181,33.872775546075935,71.36519638509341,53.530346745588176,97.35483043460148,113.17091781107828,88.38480112539953,
2023-02-12 17:00:00,182,48.32262718718833,45.891150157798194,27.79826421775213,90.64778913141484,110.84506676733812,71.0106124804488,
2023-02-12 18:00:00,183,26.969585051293315,37.36744714527194,19.250878924411943,83.04527476469558,97.11861321365772,65.38670846492477,
2023-02-12 19:00:00,184,15.075045925007856,34.619382983909574,24.975733170922584,77.905937673754,103.52654041815111,73.88943630895606,
2023-02-12 20:00:00,185,8.049278374612443,37.34489944143896,21.536940957163047,60.64010922858361,102.69188259345404,53.2024704096265,
2023-02-12 21:00:00,186,0.5572800765995563,31.364008548114725,21.25776076919884,52.79481599382496,98.0734475718835,34.935481051084594,
2023-02-12 22:00:00,187,2.2987711252907337,37.770364580727644,11.794275951245696,45.3096589655238,98.95999925812718,20.23308029675513,
2023-02-12 23:00:00,188,1.6505578627680373,35.83139336848527,10.857381339040357,42.39275101925645,100.84057280679164,17.38187057542601,
2023-02-13 00:00:00,189,0.8053208600890273,41.225435055630285,10.026093795115957,26.25072364118682,113.68058351692038,8.066874337322943,
2023-02-13 01:00:00,190,0.7560471129966135,41.918494444412005,9.136157938188012,24.04798149928225,114.28389549916076,3.353961159193623,
2023-02-13 02:00:00,191,0.8626305671699326,59.64674489451305,9.061196945325577,25.28298258586308,114.75750617301776,7.449439544130945,
2023-02-13 03:00:00,192,1.0738510674747486,7.958776051843749,0.6895734486562213,24.94535988532821,115.59727184528784,1.031046679977443,
2023-02-13 04:00:00,193,0.9487379473326908,5.4923028652578445,0.0316157913789651,0.0,1.643604108895449,1.437238526661776,
2023-02-13 05:00:00,194,0.7176298546919535,0.2444643750036886,0.2013549123419224,2.320372799355676,1.866080179786785,0.7922341614298022,
2023-02-13 06:00:00,195,8.577647155754297,13.503784168618024,1.3764021762127197,13.555040064746096,5.269607100258162,10.686399714539792,
2023-02-13 07:00:00,196,50.725854420398456,83.8900634964489,7.063478592090791,125.50485589585767,9.099921449990935,57.8915446589612,
2023-02-13 08:00:00,197,127.32774982444856,207.5339436144126,34.29067153935881,306.7799804290861,65.73317971551266,212.55144123836516,
2023-02-13 09:00:00,198,209.6643180166106,346.86638336500846,120.92241165207922,533.9562914441852,166.64632824186046,430.2409097076088,
2023-02-13 10:00:00,199,341.8125057368505,538.7690697236583,208.6446510655873,655.2504122026194,274.2040093499494,620.0779028373964,
2023-02-13 11:00:00,200,425.3280426850782,634.232898786971,279.139383796996,769.4640366592914,278.83828191467205,748.53282611968,
2023-02-13 12:00:00,201,436.2883471739656,728.3472785337915,402.568832117624,744.3004035049387,344.03311482662195,771.7323991025198,
2023-02-13 13:00:00,202,505.8767118000426,756.0090755938878,467.4983706022173,764.7044627786815,418.87278610342105,880.2207052644217,
2023-02-13 14:00:00,203,509.8991363678016,713.5266949131392,500.6997959526684,777.1135270448807,432.9740884100879,876.1480884425371,
2023-02-13 15:00:00,204,406.1493809265333,648.3870270474082,528.8318699513011,732.6372534147092,417.2883868364997,894.1138269789237,
2023-02-13 16:00:00,205,334.81813294068,577.8276375386921,446.4069726466994,607.9124233834158,363.57205525110265,774.4880919976526,
2023-02-13 17:00:00,206,189.91781534120545,341.2679988237767,318.1872286569966,329.8946892856352,257.19787078365334,588.6583068742118,
2023-02-13 18:00:00,207,65.25137992071616,260.80067523236465,185.62939890998587,184.929227912275,155.6536279301179,342.0957316181469,
2023-02-13 19:00:00,208,36.47608370994057,236.99964650347025,125.3500386990532,124.71686572232429,99.8226493578712,230.5846313079389,
2023-02-13 20:00:00,209,4.530804163676127,149.16254362751812,51.24267937748155,69.08774098846357,66.65466983705566,179.45147905756195,
2023-02-13 21:00:00,210,0.0,87.45738704972396,23.55524768742969,53.791581921529534,46.85116294060495,137.10656719637652,
2023-02-13 22:00:00,211,2.109507282248294,58.67559819118227,9.226010274373268,48.13826990000747,28.243402907572623,97.67054064096656,
2023-02-13 23:00:00,212,0.498627997521389,41.08697147407504,6.256559224982947,37.92550098583663,21.78559913320095,56.460285010279534,
2023-02-14 00:00:00,213,1.2973025796671782,33.04498532633782,6.027559553801259,5.194910497866618,46.1998352280288,20.053367355499542,
2023-02-14 01:00:00,214,1.233110865188574,23.42555475067368,6.177597975603831,2.6780623945604978,20.32796171602331,11.12263320207105,
2023-02-14 02:00:00,215,1.4456768859370372,10.04643090716367,5.725728435124579,0.460663011870526,21.978643200075425,9.326455315759492,
2023-02-14 03:00:00,216,1.953985304378758,6.402902152590243,10.188350387145688,0.0,19.53893834143707,3.5681975277231164,
