Timestamp,North,West,Rose,Health Sciences,Fraser,Thunderbird,University Lot Blvd
2023-02-05 03:00:00,0.0040299166211109,0.0224230424473476,0.01832840505756,0.0120459969634901,0.052132540909578,0.0223482329765182,0.0561013357684587
2023-02-05 04:00:00,0.0040299166211109,0.0226686388601508,0.01832840505756,0.0121353103803626,0.052132540909578,0.0223482329765182,0.040179382658932
2023-02-05 05:00:00,0.0037220783140487,0.0229791619374794,0.01832840505756,0.0121353103803626,0.052132540909578,0.0226656124012941,0.0209361751348829
2023-02-05 06:00:00,0.0036431350817755,0.0316015927577537,0.0184188195584834,0.0136211009754338,0.052132540909578,0.0198343978652328,0.0151598887059067
2023-02-05 07:00:00,0.0378863458655429,0.0288374929597917,0.0233100502601806,0.04825333821642,0.0520015993141599,0.027864078698254,0.0138944253337964
2023-02-05 08:00:00,0.0380953009034345,0.0357947062305054,0.0375468169742149,0.0503692979658753,0.055210665912991,0.035292959144844,0.0136305314480682
2023-02-05 09:00:00,0.0734329138633787,0.0525387022275904,0.039891057198956,0.0532469318332032,0.0851624483667937,0.0528699536213799,0.0122670603723955
2023-02-05 10:00:00,0.0957745305204426,0.0588361415519058,0.0623808252113991,0.0600826791629416,0.0865565318829645,0.0721736013088649,0.0123233979767876
2023-02-05 11:00:00,0.1221082323014684,0.057462619835828,0.086245158388296,0.0737090561668583,0.0899395700553789,0.0836643770905928,0.016301250041839
2023-02-05 12:00:00,0.1226703732558525,0.0593068998690349,0.092550876955849,0.0837862853793775,0.0937274447605616,0.0848631806047322,0.0284118236559747
2023-02-05 13:00:00,0.1224713837373995,0.0593068998690349,0.10729764599257,0.0891230863331965,0.0976214642252298,0.0848631806047322,0.0537977792544978
2023-02-05 14:00:00,0.1202186692581797,0.0617263579529798,0.115402608127518,0.0904197025339987,0.0964112997398021,0.0817223210789954,0.084518057634856
2023-02-05 15:00:00,0.1171847836710019,0.0531549762895047,0.1162235714387437,0.0935847290659824,0.0989169780449049,0.0816919868119317,0.128741064470763
2023-02-05 16:00:00,0.1103055380521869,0.0453493639547254,0.1097557945883017,0.0802242019899213,0.0982487882085765,0.0775289686692628,0.1677334283578489
2023-02-05 17:00:00,0.0854909019512306,0.0237248707025737,0.0816980787460305,0.0732347464813762,0.0971178054700538,0.0754900395500998,0.2045346681789182
2023-02-05 18:00:00,0.0577380826393523,0.0230319522268809,0.0758112798701709,0.0648290138352058,0.0959345583889714,0.069647789878378,0.2091971594942988
2023-02-05 19:00:00,0.0318029620840345,0.0210358503892425,0.069132602732723,0.0669387945347589,0.0844492953409263,0.0590891307137142,0.2078093503690711
2023-02-05 20:00:00,0.0236975025898817,0.0188998930135278,0.0715582629787408,0.0525642467311975,0.0863181413579278,0.0550225410984854,0.1895425578261903
2023-02-05 21:00:00,0.0088147607206921,0.0163088894101973,0.0669641389561866,0.0454160371435607,0.0840206287198001,0.0506106146665314,0.1648715468157361
2023-02-05 22:00:00,0.0041969343080769,0.0152773432575149,0.0557571682645561,0.0406262845071623,0.0760099666067465,0.0433493228530562,0.1686621316924889
2023-02-05 23:00:00,0.0007175023293926,0.0201527460611501,0.0431882065295101,0.0341357750825515,0.0608655914110722,0.0344255900865712,0.1653879861641642
2023-02-06 00:00:00,0.0117172403597308,0.0189030182955195,0.0258378697367109,0.0213113588947369,0.0603157693595022,0.0253649415924573,0.155010049384011
2023-02-06 01:00:00,0.0136515075738066,0.0233230149311584,0.0252237752700307,0.0191860079471068,0.0546397408171391,0.0184407305680053,0.1319746615693294
2023-02-06 02:00:00,0.0139567552137688,0.0019550152729589,0.0254013981000437,0.0182749875506529,0.0546397408171391,0.0170145706347039,0.0914143365376064
2023-02-06 03:00:00,0.0072298373130758,0.0019550152729589,0.0032747063795005,0.0197192021713918,0.0546397408171391,0.0037792923077271,0.0712418887568252
2023-02-06 04:00:00,0.0072298373130758,0.0022367738887471,0.0032747063795005,0.0,0.0546397408171391,0.0037792923077271,0.0607299329252261
2023-02-06 05:00:00,0.007653607764873,0.0121154048589082,0.0032747063795005,0.0,0.0184071097400172,0.0039470188154593,0.0380849258243461
2023-02-06 06:00:00,0.0148779420222941,0.0563568105267693,0.0039582122971251,0.0037828038887895,0.0169766803982069,0.0115370834894438,0.0300764039310077
2023-02-06 07:00:00,0.0676186965995012,0.1722752996775876,0.0138240828690221,0.1028306943192263,0.0194381712603257,0.0445847346962559,0.0240849971050048
2023-02-06 08:00:00,0.1190188964092193,0.3075296611841713,0.0626491621106703,0.2573269928075014,0.0340757360479269,0.1848347921862846,0.021261451087696
2023-02-06 09:00:00,0.2879859482907691,0.4225819944704337,0.2110185845681572,0.4491491806008778,0.1064285736464628,0.3578247852111456,0.0187998733616398
2023-02-06 10:00:00,0.4405556071228265,0.4845664595125547,0.3762142024818727,0.5811120132684644,0.2542085825480286,0.4615850222201036,0.0187998733616398
2023-02-06 11:00:00,0.4896494557369188,0.5053613119786712,0.4508396598479576,0.6411649744963114,0.3942838698767669,0.5108520576596236,0.0227891614016062
2023-02-06 12:00:00,0.4947457326739833,0.507122194535492,0.4747996121119545,0.6519585179161245,0.4451760758688614,0.5253841523896979,0.0333805257391125
2023-02-06 13:00:00,0.4945467431555303,0.507122194535492,0.4769744745025243,0.6506274220365805,0.4465549053331335,0.5260284188987657,0.0534438804752194
2023-02-06 14:00:00,0.4901508578341063,0.4724580334163448,0.4769744745025243,0.6445611968873313,0.449471181656747,0.5261309373561905,0.0778775177891798
