Timestamp,North,TimestampUnix,West,TimestampUnix,Rose,TimestampUnix,Health Sciences,TimestampUnix,Fraser,TimestampUnix,Thunderbird,TimestampUnix,University Lot Blvd,TimestampUnix
2024-07-30 04:00:00,6.0,1722312000.0,21.0,1722312000.0,9.0,1722312000.0,44,1722312000,6.0,1722312000.0,39.0,1722312000.0,15,1722312000
2024-07-30 04:01:00,5.0,1722312060.0,20.0,1722312060.0,8.0,1722312060.0,44,1722312060,6.0,1722312060.0,37.0,1722312060.0,15,1722312060
2024-07-30 04:02:00,5.0,1722312120.0,19.0,1722312120.0,8.0,1722312120.0,44,1722312120,6.0,1722312120.0,37.0,1722312120.0,15,1722312120
2024-07-30 04:03:00,6.0,1722312180.0,20.0,1722312180.0,8.0,1722312180.0,43,1722312180,6.0,1722312180.0,37.0,1722312180.0,14,1722312180
2024-07-30 04:04:00,6.0,1722312240.0,19.0,1722312240.0,9.0,1722312240.0,42,1722312240,5.0,1722312240.0,37.0,1722312240.0,14,1722312240
2024-07-30 04:05:00,6.0,1722312300.0,20.0,1722312300.0,9.0,1722312300.0,42,1722312300,5.0,1722312300.0,37.0,1722312300.0,14,1722312300
2024-07-30 04:06:00,5.0,1722312360.0,19.0,1722312360.0,8.0,1722312360.0,42,1722312360,5.0,1722312360.0,36.0,1722312360.0,14,1722312360
2024-07-30 04:07:00,5.0,1722312420.0,21.0,1722312420.0,8.0,1722312420.0,42,1722312420,5.0,1722312420.0,35.0,1722312420.0,14,1722312420
2024-07-30 04:08:00,5.0,1722312480.0,18.0,1722312480.0,8.0,1722312480.0,41,1722312480,5.0,1722312480.0,34.0,1722312480.0,14,1722312480
2024-07-30 04:09:00,4.0,1722312540.0,18.0,1722312540.0,8.0,1722312540.0,41,1722312540,5.0,1722312540.0,34.0,1722312540.0,12,1722312540
2024-07-30 04:10:00,1.0,1722312600.0,18.0,1722312600.0,8.0,1722312600.0,41,1722312600,5.0,1722312600.0,33.0,1722312600.0,12,1722312600
2024-07-30 04:11:00,1.0,1722312660.0,19.0,1722312660.0,8.0,1722312660.0,42,1722312660,5.0,1722312660.0,32.0,1722312660.0,12,1722312660
2024-07-30 04:12:00,2.0,1722312720.0,19.0,1722312720.0,8.0,1722312720.0,42,1722312720,5.0,1722312720.0,31.0,1722312720.0,12,1722312720
2024-07-30 04:13:00,2.0,1722312780.0,18.0,1722312780.0,8.0,1722312780.0,42,1722312780,5.0,1722312780.0,30.0,1722312780.0,13,1722312780
2024-07-30 04:14:00,2.0,1722312840.0,19.0,1722312840.0,8.0,1722312840.0,42,1722312840,5.0,1722312840.0,30.0,1722312840.0,13,1722312840
2024-07-30 04:15:00,2.0,1722312900.0,19.0,1722312900.0,8.0,1722312900.0,42,1722312900,5.0,1722312900.0,30.0,1722312900.0,13,1722312900
2024-07-30 04:16:00,2.0,1722312960.0,19.0,1722312960.0,8.0,1722312960.0,42,1722312960,6.0,1722312960.0,29.0,1722312960.0,13,1722312960
2024-07-30 04:17:00,2.0,1722313020.0,19.0,1722313020.0,8.0,1722313020.0,42,1722313020,6.0,1722313020.0,29.0,1722313020.0,13,1722313020
2024-07-30 04:18:00,2.0,1722313080.0,18.0,1722313080.0,7.0,1722313080.0,42,1722313080,6.0,1722313080.0,29.0,1722313080.0,13,1722313080
2024-07-30 04:19:00,3.0,1722313140.0,17.0,1722313140.0,7.0,1722313140.0,42,1722313140,6.0,1722313140.0,29.0,1722313140.0,15,1722313140
2024-07-30 04:20:00,4.0,1722313200.0,17.0,1722313200.0,7.0,1722313200.0,42,1722313200,6.0,1722313200.0,29.0,1722313200.0,15,1722313200
2024-07-30 04:21:00,4.0,1722313260.0,17.0,1722313260.0,7.0,1722313260.0,42,1722313260,6.0,1722313260.0,28.0,1722313260.0,16,1722313260
2024-07-30 04:22:00,3.0,1722313320.0,17.0,1722313320.0,7.0,1722313320.0,42,1722313320,6.0,1722313320.0,28.0,1722313320.0,16,1722313320
2024-07-30 04:23:00,3.0,1722313380.0,16.0,1722313380.0,7.0,1722313380.0,42,1722313380,5.0,1722313380.0,27.0,1722313380.0,16,1722313380
2024-07-30 04:24:00,4.0,1722313440.0,17.0,1722313440.0,7.0,1722313440.0,42,1722313440,5.0,1722313440.0,26.0,1722313440.0,15,1722313440
2024-07-30 04:25:00,4.0,1722313500.0,17.0,1722313500.0,7.0,1722313500.0,42,1722313500,5.0,1722313500.0,24.0,1722313500.0,16,1722313500
2024-07-30 04:26:00,4.0,1722313560.0,17.0,1722313560.0,6.0,1722313560.0,42,1722313560,5.0,1722313560.0,23.0,1722313560.0,16,1722313560
2024-07-30 04:27:00,4.0,1722313620.0,17.0,1722313620.0,6.0,1722313620.0,42,1722313620,5.0,1722313620.0,23.0,1722313620.0,16,1722313620
2024-07-30 04:28:00,4.0,1722313680.0,17.0,1722313680.0,6.0,1722313680.0,42,1722313680,5.0,1722313680.0,22.0,1722313680.0,16,1722313680
2024-07-30 04:29:00,4.0,1722313740.0,16.0,1722313740.0,6.0,1722313740.0,42,1722313740,5.0,1722313740.0,21.0,1722313740.0,16,1722313740
2024-07-30 04:30:00,4.0,1722313800.0,16.0,1722313800.0,6.0,1722313800.0,43,1722313800,5.0,1722313800.0,20.0,1722313800.0,16,1722313800
2024-07-30 04:31:00,4.0,1722313860.0,16.0,1722313860.0,6.0,1722313860.0,43,1722313860,5.0,1722313860.0,18.0,1722313860.0,16,1722313860
2024-07-30 04:32:00,4.0,1722313920.0,15.0,1722313920.0,6.0,1722313920.0,43,1722313920,5.0,1722313920.0,17.0,1722313920.0,16,1722313920
2024-07-30 04:33:00,4.0,1722313980.0,15.0,1722313980.0,6.0,1722313980.0,43,1722313980,5.0,1722313980.0,16.0,1722313980.0,16,1722313980
2024-07-30 04:34:00,4.0,1722314040.0,15.0,1722314040.0,6.0,1722314040.0,43,1722314040,5.0,1722314040.0,16.0,1722314040.0,16,1722314040
2024-07-30 04:35:00,4.0,1722314100.0,15.0,1722314100.0,6.0,1722314100.0,43,1722314100,5.0,1722314100.0,14.0,1722314100.0,15,1722314100
2024-07-30 04:36:00,5.0,1722314160.0,14.0,1722314160.0,7.0,1722314160.0,43,1722314160,6.0,1722314160.0,13.0,1722314160.0,15,1722314160
2024-07-30 04:37:00,5.0,1722314220.0,14.0,1722314220.0,7.0,1722314220.0,43,1722314220,6.0,1722314220.0,12.0,1722314220.0,14,1722314220
2024-07-30 04:38:00,5.0,1722314280.0,14.0,1722314280.0,6.0,1722314280.0,43,1722314280,6.0,1722314280.0,12.0,1722314280.0,14,1722314280
2024-07-30 04:39:00,6.0,1722314340.0,13.0,1722314340.0,6.0,1722314340.0,43,1722314340,6.0,1722314340.0,11.0,1722314340.0,14,1722314340
2024-07-30 04:40:00,6.0,1722314400.0,14.0,1722314400.0,6.0,1722314400.0,42,1722314400,6.0,1722314400.0,10.0,1722314400.0,13,1722314400
2024-07-30 04:41:00,6.0,1722314460.0,15.0,1722314460.0,6.0,1722314460.0,43,1722314460,6.0,1722314460.0,10.0,1722314460.0,13,1722314460
2024-07-30 04:42:00,7.0,1722314520.0,14.0,1722314520.0,6.0,1722314520.0,42,1722314520,6.0,1722314520.0,10.0,1722314520.0,13,1722314520
2024-07-30 04:43:00,7.0,1722314580.0,15.0,1722314580.0,6.0,1722314580.0,40,1722314580,6.0,1722314580.0,10.0,1722314580.0,12,1722314580
2024-07-30 04:44:00,7.0,1722314640.0,16.0,1722314640.0,6.0,1722314640.0,40,1722314640,6.0,1722314640.0,10.0,1722314640.0,12,1722314640
2024-07-30 04:45:00,7.0,1722314700.0,16.0,1722314700.0,6.0,1722314700.0,39,1722314700,6.0,1722314700.0,10.0,1722314700.0,12,1722314700
2024-07-30 04:46:00,8.0,1722314760.0,17.0,1722314760.0,6.0,1722314760.0,39,1722314760,6.0,1722314760.0,10.0,1722314760.0,12,1722314760
2024-07-30 04:47:00,8.0,1722314820.0,17.0,1722314820.0,6.0,1722314820.0,39,1722314820,6.0,1722314820.0,10.0,1722314820.0,12,1722314820
2024-07-30 04:48:00,8.0,1722314880.0,17.0,1722314880.0,6.0,1722314880.0,39,1722314880,6.0,1722314880.0,11.0,1722314880.0,12,1722314880
2024-07-30 04:49:00,7.0,1722314940.0,17.0,1722314940.0,6.0,1722314940.0,39,1722314940,6.0,1722314940.0,11.0,1722314940.0,12,1722314940
2024-07-30 04:50:00,7.0,1722315000.0,17.0,1722315000.0,6.0,1722315000.0,39,1722315000,5.0,1722315000.0,11.0,1722315000.0,12,1722315000
2024-07-30 04:51:00,7.0,1722315060.0,17.0,1722315060.0,7.0,1722315060.0,39,1722315060,5.0,1722315060.0,11.0,1722315060.0,12,1722315060
2024-07-30 04:52:00,7.0,1722315120.0,17.0,1722315120.0,7.0,1722315120.0,39,1722315120,5.0,1722315120.0,11.0,1722315120.0,12,1722315120
2024-07-30 04:53:00,7.0,1722315180.0,17.0,1722315180.0,7.0,1722315180.0,39,1722315180,4.0,1722315180.0,11.0,1722315180.0,12,1722315180
2024-07-30 04:54:00,7.0,1722315240.0,16.0,1722315240.0,8.0,1722315240.0,39,1722315240,4.0,1722315240.0,11.0,1722315240.0,12,1722315240
2024-07-30 04:55:00,6.0,1722315300.0,16.0,1722315300.0,8.0,1722315300.0,39,1722315300,4.0,1722315300.0,11.0,1722315300.0,12,1722315300
2024-07-30 04:56:00,6.0,1722315360.0,16.0,1722315360.0,8.0,1722315360.0,39,1722315360,4.0,1722315360.0,11.0,1722315360.0,12,1722315360
2024-07-30 04:57:00,6.0,1722315420.0,16.0,1722315420.0,8.0,1722315420.0,40,1722315420,4.0,1722315420.0,11.0,1722315420.0,12,1722315420
2024-07-30 04:58:00,6.0,1722315480.0,14.0,1722315480.0,8.0,1722315480.0,40,1722315480,4.0,1722315480.0,11.0,1722315480.0,12,1722315480
2024-07-30 04:59:00,6.0,1722315540.0,14.0,1722315540.0,8.0,1722315540.0,39,1722315540,4.0,1722315540.0,10.0,1722315540.0,12,1722315540
2024-07-30 05:00:00,7.0,1722315600.0,14.0,1722315600.0,8.0,1722315600.0,39,1722315600,4.0,1722315600.0,8.0,1722315600.0,12,1722315600
2024-07-30 05:01:00,7.0,1722315660.0,14.0,1722315660.0,8.0,1722315660.0,39,1722315660,4.0,1722315660.0,7.0,1722315660.0,12,1722315660
2024-07-30 05:02:00,7.0,1722315720.0,14.0,1722315720.0,8.0,1722315720.0,39,1722315720,4.0,1722315720.0,7.0,1722315720.0,12,1722315720
2024-07-30 05:03:00,7.0,1722315780.0,14.0,1722315780.0,8.0,1722315780.0,39,1722315780,4.0,1722315780.0,7.0,1722315780.0,12,1722315780
2024-07-30 05:04:00,7.0,1722315840.0,14.0,1722315840.0,8.0,1722315840.0,39,1722315840,4.0,1722315840.0,7.0,1722315840.0,12,1722315840
2024-07-30 05:05:00,7.0,1722315900.0,14.0,1722315900.0,8.0,1722315900.0,38,1722315900,4.0,1722315900.0,5.0,1722315900.0,12,1722315900
2024-07-30 05:06:00,7.0,1722315960.0,15.0,1722315960.0,9.0,1722315960.0,38,1722315960,4.0,1722315960.0,5.0,1722315960.0,12,1722315960
2024-07-30 05:07:00,6.0,1722316020.0,15.0,1722316020.0,9.0,1722316020.0,38,1722316020,4.0,1722316020.0,5.0,1722316020.0,12,1722316020
2024-07-30 05:08:00,6.0,1722316080.0,15.0,1722316080.0,9.0,1722316080.0,38,1722316080,4.0,1722316080.0,4.0,1722316080.0,12,1722316080
2024-07-30 05:09:00,6.0,1722316140.0,15.0,1722316140.0,9.0,1722316140.0,38,1722316140,4.0,1722316140.0,4.0,1722316140.0,12,1722316140
2024-07-30 05:10:00,6.0,1722316200.0,15.0,1722316200.0,9.0,1722316200.0,37,1722316200,4.0,1722316200.0,4.0,1722316200.0,12,1722316200
2024-07-30 05:11:00,6.0,1722316260.0,15.0,1722316260.0,9.0,1722316260.0,37,1722316260,4.0,1722316260.0,4.0,1722316260.0,12,1722316260
2024-07-30 05:12:00,6.0,1722316320.0,15.0,1722316320.0,9.0,1722316320.0,37,1722316320,4.0,1722316320.0,4.0,1722316320.0,12,1722316320
2024-07-30 05:13:00,6.0,1722316380.0,15.0,1722316380.0,9.0,1722316380.0,38,1722316380,4.0,1722316380.0,4.0,1722316380.0,13,1722316380
2024-07-30 05:14:00,5.0,1722316440.0,15.0,1722316440.0,9.0,1722316440.0,38,1722316440,4.0,1722316440.0,4.0,1722316440.0,13,1722316440
2024-07-30 05:15:00,5.0,1722316500.0,15.0,1722316500.0,9.0,1722316500.0,38,1722316500,4.0,1722316500.0,4.0,1722316500.0,13,1722316500
2024-07-30 05:16:00,7.0,1722316560.0,16.0,1722316560.0,9.0,1722316560.0,38,1722316560,4.0,1722316560.0,4.0,1722316560.0,13,1722316560
2024-07-30 05:17:00,7.0,1722316620.0,16.0,1722316620.0,9.0,1722316620.0,38,1722316620,4.0,1722316620.0,4.0,1722316620.0,13,1722316620
2024-07-30 05:18:00,6.0,1722316680.0,15.0,1722316680.0,9.0,1722316680.0,37,1722316680,4.0,1722316680.0,4.0,1722316680.0,12,1722316680
2024-07-30 05:19:00,6.0,1722316740.0,15.0,1722316740.0,9.0,1722316740.0,37,1722316740,4.0,1722316740.0,4.0,1722316740.0,13,1722316740
2024-07-30 05:20:00,5.0,1722316800.0,15.0,1722316800.0,9.0,1722316800.0,37,1722316800,4.0,1722316800.0,4.0,1722316800.0,13,1722316800
2024-07-30 05:21:00,5.0,1722316860.0,15.0,1722316860.0,9.0,1722316860.0,37,1722316860,4.0,1722316860.0,4.0,1722316860.0,14,1722316860
2024-07-30 05:22:00,4.0,1722316920.0,15.0,1722316920.0,9.0,1722316920.0,38,1722316920,4.0,1722316920.0,4.0,1722316920.0,14,1722316920
2024-07-30 05:23:00,4.0,1722316980.0,15.0,1722316980.0,9.0,1722316980.0,38,1722316980,4.0,1722316980.0,4.0,1722316980.0,14,1722316980
2024-07-30 05:24:00,4.0,1722317040.0,15.0,1722317040.0,9.0,1722317040.0,37,1722317040,4.0,1722317040.0,4.0,1722317040.0,14,1722317040
2024-07-30 05:25:00,4.0,1722317100.0,15.0,1722317100.0,9.0,1722317100.0,37,1722317100,4.0,1722317100.0,4.0,1722317100.0,14,1722317100
2024-07-30 05:26:00,4.0,1722317160.0,16.0,1722317160.0,9.0,1722317160.0,37,1722317160,4.0,1722317160.0,4.0,1722317160.0,14,1722317160
2024-07-30 05:27:00,4.0,1722317220.0,16.0,1722317220.0,10.0,1722317220.0,37,1722317220,4.0,1722317220.0,2.0,1722317220.0,14,1722317220
2024-07-30 05:28:00,4.0,1722317280.0,17.0,1722317280.0,10.0,1722317280.0,37,1722317280,4.0,1722317280.0,2.0,1722317280.0,14,1722317280
2024-07-30 05:29:00,4.0,1722317340.0,17.0,1722317340.0,9.0,1722317340.0,37,1722317340,4.0,1722317340.0,2.0,1722317340.0,14,1722317340
2024-07-30 05:30:00,4.0,1722317400.0,17.0,1722317400.0,9.0,1722317400.0,37,1722317400,4.0,1722317400.0,2.0,1722317400.0,14,1722317400
2024-07-30 05:31:00,4.0,1722317460.0,17.0,1722317460.0,9.0,1722317460.0,37,1722317460,4.0,1722317460.0,2.0,1722317460.0,14,1722317460
2024-07-30 05:32:00,4.0,1722317520.0,16.0,1722317520.0,9.0,1722317520.0,37,1722317520,4.0,1722317520.0,2.0,1722317520.0,14,1722317520
2024-07-30 05:33:00,2.0,1722317580.0,17.0,1722317580.0,9.0,1722317580.0,36,1722317580,4.0,1722317580.0,2.0,1722317580.0,14,1722317580
2024-07-30 05:34:00,2.0,1722317640.0,17.0,1722317640.0,9.0,1722317640.0,36,1722317640,4.0,1722317640.0,2.0,1722317640.0,16,1722317640
2024-07-30 05:35:00,2.0,1722317700.0,17.0,1722317700.0,9.0,1722317700.0,36,1722317700,4.0,1722317700.0,3.0,1722317700.0,16,1722317700
2024-07-30 05:36:00,1.0,1722317760.0,17.0,1722317760.0,9.0,1722317760.0,36,1722317760,4.0,1722317760.0,3.0,1722317760.0,16,1722317760
2024-07-30 05:37:00,1.0,1722317820.0,18.0,1722317820.0,9.0,1722317820.0,36,1722317820,4.0,1722317820.0,3.0,1722317820.0,16,1722317820
2024-07-30 05:38:00,1.0,1722317880.0,18.0,1722317880.0,9.0,1722317880.0,36,1722317880,4.0,1722317880.0,3.0,1722317880.0,16,1722317880
2024-07-30 05:39:00,1.0,1722317940.0,18.0,1722317940.0,9.0,1722317940.0,36,1722317940,4.0,1722317940.0,3.0,1722317940.0,16,1722317940
2024-07-30 05:40:00,1.0,1722318000.0,17.0,1722318000.0,9.0,1722318000.0,37,1722318000,4.0,1722318000.0,3.0,1722318000.0,17,1722318000
2024-07-30 05:41:00,1.0,1722318060.0,17.0,1722318060.0,9.0,1722318060.0,37,1722318060,4.0,1722318060.0,3.0,1722318060.0,16,1722318060
2024-07-30 05:42:00,1.0,1722318120.0,18.0,1722318120.0,9.0,1722318120.0,38,1722318120,4.0,1722318120.0,3.0,1722318120.0,17,1722318120
2024-07-30 05:43:00,2.0,1722318180.0,17.0,1722318180.0,9.0,1722318180.0,38,1722318180,4.0,1722318180.0,3.0,1722318180.0,17,1722318180
2024-07-30 05:44:00,2.0,1722318240.0,16.0,1722318240.0,9.0,1722318240.0,40,1722318240,4.0,1722318240.0,3.0,1722318240.0,17,1722318240
2024-07-30 05:45:00,2.0,1722318300.0,17.0,1722318300.0,9.0,1722318300.0,41,1722318300,4.0,1722318300.0,3.0,1722318300.0,17,1722318300
2024-07-30 05:46:00,2.0,1722318360.0,17.0,1722318360.0,9.0,1722318360.0,40,1722318360,4.0,1722318360.0,3.0,1722318360.0,17,1722318360
2024-07-30 05:47:00,2.0,1722318420.0,16.0,1722318420.0,9.0,1722318420.0,38,1722318420,4.0,1722318420.0,3.0,1722318420.0,17,1722318420
2024-07-30 05:48:00,3.0,1722318480.0,16.0,1722318480.0,9.0,1722318480.0,37,1722318480,4.0,1722318480.0,4.0,1722318480.0,16,1722318480
2024-07-30 05:49:00,3.0,1722318540.0,18.0,1722318540.0,9.0,1722318540.0,37,1722318540,4.0,1722318540.0,4.0,1722318540.0,17,1722318540
2024-07-30 05:50:00,3.0,1722318600.0,18.0,1722318600.0,9.0,1722318600.0,37,1722318600,4.0,1722318600.0,4.0,1722318600.0,17,1722318600
2024-07-30 05:51:00,3.0,1722318660.0,18.0,1722318660.0,9.0,1722318660.0,37,1722318660,4.0,1722318660.0,4.0,1722318660.0,17,1722318660
2024-07-30 05:52:00,3.0,1722318720.0,18.0,1722318720.0,9.0,1722318720.0,38,1722318720,4.0,1722318720.0,3.0,1722318720.0,17,1722318720
2024-07-30 05:53:00,3.0,1722318780.0,18.0,1722318780.0,9.0,1722318780.0,38,1722318780,4.0,1722318780.0,3.0,1722318780.0,17,1722318780
2024-07-30 05:54:00,3.0,1722318840.0,15.0,1722318840.0,9.0,1722318840.0,38,1722318840,4.0,1722318840.0,3.0,1722318840.0,18,1722318840
2024-07-30 05:55:00,3.0,1722318900.0,13.0,1722318900.0,9.0,1722318900.0,38,1722318900,4.0,1722318900.0,3.0,1722318900.0,18,1722318900
2024-07-30 05:56:00,3.0,1722318960.0,10.0,1722318960.0,9.0,1722318960.0,38,1722318960,4.0,1722318960.0,3.0,1722318960.0,17,1722318960
2024-07-30 05:57:00,3.0,1722319020.0,8.0,1722319020.0,9.0,1722319020.0,38,1722319020,4.0,1722319020.0,2.0,1722319020.0,17,1722319020
2024-07-30 05:58:00,3.0,1722319080.0,8.0,1722319080.0,9.0,1722319080.0,38,1722319080,4.0,1722319080.0,1.0,1722319080.0,17,1722319080
2024-07-30 05:59:00,3.0,1722319140.0,7.0,1722319140.0,8.0,1722319140.0,36,1722319140,4.0,1722319140.0,0.0,1722319140.0,16,1722319140
2024-07-30 06:00:00,2.0,1722319200.0,6.0,1722319200.0,7.0,1722319200.0,35,1722319200,4.0,1722319200.0,0.0,1722319200.0,15,1722319200
2024-07-30 06:01:00,0.0,1722319260.0,6.0,1722319260.0,7.0,1722319260.0,32,1722319260,4.0,1722319260.0,0.0,1722319260.0,15,1722319260
2024-07-30 06:02:00,0.0,1722319320.0,6.0,1722319320.0,7.0,1722319320.0,29,1722319320,4.0,1722319320.0,0.0,1722319320.0,15,1722319320
2024-07-30 06:03:00,0.0,1722319380.0,6.0,1722319380.0,7.0,1722319380.0,26,1722319380,4.0,1722319380.0,0.0,1722319380.0,15,1722319380
2024-07-30 06:04:00,0.0,1722319440.0,6.0,1722319440.0,7.0,1722319440.0,24,1722319440,4.0,1722319440.0,0.0,1722319440.0,14,1722319440
2024-07-30 06:05:00,0.0,1722319500.0,6.0,1722319500.0,7.0,1722319500.0,23,1722319500,4.0,1722319500.0,0.0,1722319500.0,14,1722319500
2024-07-30 06:06:00,0.0,1722319560.0,6.0,1722319560.0,7.0,1722319560.0,22,1722319560,4.0,1722319560.0,0.0,1722319560.0,14,1722319560
2024-07-30 06:07:00,0.0,1722319620.0,5.0,1722319620.0,7.0,1722319620.0,21,1722319620,4.0,1722319620.0,0.0,1722319620.0,14,1722319620
2024-07-30 06:08:00,0.0,1722319680.0,5.0,1722319680.0,7.0,1722319680.0,21,1722319680,4.0,1722319680.0,0.0,1722319680.0,14,1722319680
2024-07-30 06:09:00,0.0,1722319740.0,5.0,1722319740.0,7.0,1722319740.0,20,1722319740,4.0,1722319740.0,0.0,1722319740.0,14,1722319740
2024-07-30 06:10:00,0.0,1722319800.0,5.0,1722319800.0,7.0,1722319800.0,20,1722319800,4.0,1722319800.0,0.0,1722319800.0,14,1722319800
2024-07-30 06:11:00,1.0,1722319860.0,6.0,1722319860.0,7.0,1722319860.0,20,1722319860,4.0,1722319860.0,0.0,1722319860.0,14,1722319860
2024-07-30 06:12:00,1.0,1722319920.0,6.0,1722319920.0,7.0,1722319920.0,18,1722319920,4.0,1722319920.0,0.0,1722319920.0,14,1722319920
2024-07-30 06:13:00,2.0,1722319980.0,6.0,1722319980.0,7.0,1722319980.0,18,1722319980,4.0,1722319980.0,0.0,1722319980.0,14,1722319980
2024-07-30 06:14:00,2.0,1722320040.0,6.0,1722320040.0,7.0,1722320040.0,18,1722320040,4.0,1722320040.0,0.0,1722320040.0,14,1722320040
2024-07-30 06:15:00,2.0,1722320100.0,5.0,1722320100.0,7.0,1722320100.0,18,1722320100,4.0,1722320100.0,0.0,1722320100.0,14,1722320100
2024-07-30 06:16:00,2.0,1722320160.0,5.0,1722320160.0,7.0,1722320160.0,17,1722320160,4.0,1722320160.0,0.0,1722320160.0,14,1722320160
2024-07-30 06:17:00,2.0,1722320220.0,5.0,1722320220.0,7.0,1722320220.0,17,1722320220,4.0,1722320220.0,0.0,1722320220.0,14,1722320220
2024-07-30 06:18:00,2.0,1722320280.0,5.0,1722320280.0,7.0,1722320280.0,17,1722320280,4.0,1722320280.0,0.0,1722320280.0,14,1722320280
2024-07-30 06:19:00,2.0,1722320340.0,4.0,1722320340.0,7.0,1722320340.0,16,1722320340,4.0,1722320340.0,0.0,1722320340.0,14,1722320340
2024-07-30 06:20:00,2.0,1722320400.0,5.0,1722320400.0,7.0,1722320400.0,16,1722320400,4.0,1722320400.0,0.0,1722320400.0,14,1722320400
2024-07-30 06:21:00,2.0,1722320460.0,5.0,1722320460.0,7.0,1722320460.0,16,1722320460,4.0,1722320460.0,0.0,1722320460.0,14,1722320460
2024-07-30 06:22:00,2.0,1722320520.0,5.0,1722320520.0,7.0,1722320520.0,16,1722320520,4.0,1722320520.0,0.0,1722320520.0,14,1722320520
2024-07-30 06:23:00,2.0,1722320580.0,5.0,1722320580.0,7.0,1722320580.0,16,1722320580,4.0,1722320580.0,0.0,1722320580.0,14,1722320580
2024-07-30 06:24:00,2.0,1722320640.0,5.0,1722320640.0,7.0,1722320640.0,16,1722320640,4.0,1722320640.0,0.0,1722320640.0,14,1722320640
2024-07-30 06:25:00,2.0,1722320700.0,5.0,1722320700.0,7.0,1722320700.0,16,1722320700,4.0,1722320700.0,0.0,1722320700.0,14,1722320700
2024-07-30 06:26:00,2.0,1722320760.0,5.0,1722320760.0,7.0,1722320760.0,16,1722320760,4.0,1722320760.0,0.0,1722320760.0,13,1722320760
2024-07-30 06:27:00,2.0,1722320820.0,5.0,1722320820.0,7.0,1722320820.0,16,1722320820,4.0,1722320820.0,0.0,1722320820.0,13,1722320820
2024-07-30 06:28:00,3.0,1722320880.0,5.0,1722320880.0,7.0,1722320880.0,16,1722320880,4.0,1722320880.0,0.0,1722320880.0,13,1722320880
2024-07-30 06:29:00,4.0,1722320940.0,5.0,1722320940.0,7.0,1722320940.0,16,1722320940,4.0,1722320940.0,0.0,1722320940.0,13,1722320940
2024-07-30 06:30:00,4.0,1722321000.0,5.0,1722321000.0,7.0,1722321000.0,16,1722321000,4.0,1722321000.0,0.0,1722321000.0,13,1722321000
2024-07-30 06:31:00,5.0,1722321060.0,5.0,1722321060.0,7.0,1722321060.0,16,1722321060,4.0,1722321060.0,0.0,1722321060.0,13,1722321060
2024-07-30 06:32:00,5.0,1722321120.0,5.0,1722321120.0,7.0,1722321120.0,16,1722321120,4.0,1722321120.0,0.0,1722321120.0,13,1722321120
2024-07-30 06:33:00,5.0,1722321180.0,5.0,1722321180.0,7.0,1722321180.0,16,1722321180,4.0,1722321180.0,0.0,1722321180.0,13,1722321180
2024-07-30 06:34:00,5.0,1722321240.0,5.0,1722321240.0,7.0,1722321240.0,16,1722321240,4.0,1722321240.0,0.0,1722321240.0,13,1722321240
2024-07-30 06:35:00,5.0,1722321300.0,5.0,1722321300.0,7.0,1722321300.0,16,1722321300,4.0,1722321300.0,0.0,1722321300.0,13,1722321300
2024-07-30 06:36:00,5.0,1722321360.0,5.0,1722321360.0,7.0,1722321360.0,16,1722321360,4.0,1722321360.0,0.0,1722321360.0,13,1722321360
2024-07-30 06:37:00,5.0,1722321420.0,4.0,1722321420.0,7.0,1722321420.0,16,1722321420,4.0,1722321420.0,0.0,1722321420.0,13,1722321420
2024-07-30 06:38:00,5.0,1722321480.0,4.0,1722321480.0,7.0,1722321480.0,16,1722321480,4.0,1722321480.0,0.0,1722321480.0,13,1722321480
2024-07-30 06:39:00,5.0,1722321540.0,4.0,1722321540.0,7.0,1722321540.0,16,1722321540,4.0,1722321540.0,0.0,1722321540.0,13,1722321540
2024-07-30 06:40:00,5.0,1722321600.0,4.0,1722321600.0,7.0,1722321600.0,16,1722321600,4.0,1722321600.0,0.0,1722321600.0,13,1722321600
2024-07-30 06:41:00,5.0,1722321660.0,4.0,1722321660.0,7.0,1722321660.0,16,1722321660,4.0,1722321660.0,0.0,1722321660.0,13,1722321660
2024-07-30 06:42:00,5.0,1722321720.0,3.0,1722321720.0,7.0,1722321720.0,16,1722321720,4.0,1722321720.0,0.0,1722321720.0,13,1722321720
2024-07-30 06:43:00,5.0,1722321780.0,3.0,1722321780.0,7.0,1722321780.0,16,1722321780,4.0,1722321780.0,0.0,1722321780.0,13,1722321780
2024-07-30 06:44:00,5.0,1722321840.0,3.0,1722321840.0,7.0,1722321840.0,16,1722321840,4.0,1722321840.0,1.0,1722321840.0,13,1722321840
2024-07-30 06:45:00,5.0,1722321900.0,3.0,1722321900.0,7.0,1722321900.0,16,1722321900,4.0,1722321900.0,1.0,1722321900.0,13,1722321900
2024-07-30 06:46:00,5.0,1722321960.0,3.0,1722321960.0,6.0,1722321960.0,16,1722321960,4.0,1722321960.0,1.0,1722321960.0,13,1722321960
2024-07-30 06:47:00,5.0,1722322020.0,3.0,1722322020.0,6.0,1722322020.0,16,1722322020,4.0,1722322020.0,1.0,1722322020.0,13,1722322020
2024-07-30 06:48:00,5.0,1722322080.0,3.0,1722322080.0,6.0,1722322080.0,16,1722322080,4.0,1722322080.0,1.0,1722322080.0,13,1722322080
