Actual,North
63,72.01757885970046
64,69.83393717031448
49,66.69290691971095
66,68.22327815613573
64,56.67345906711946
53,44.84888813465659
19,37.56467003708247
7,23.102313050988652
11,13.078056810168832
0,1.0629522812573173
1,1.2245474496600564
2,0.5618861377700749
3,0.20188502149228302
4,0.4086095394094604
7,0.577435674616723
10,0.8113693132142169
11,2.0424395830752586
8,0.9984300400556786
5,1.7241416708675459
4,16.89547368223433
8,19.339795432762422
18,34.313844191507734
22,35.513960958615684
23,37.90520431720988
21,48.781954614140126
19,59.121422640575965
34,58.12868595583938
27,74.01535302423754
27,69.98107827298918
22,64.4202092399672
13,42.082299704842676
7,19.52869747713435
3,4.255868136798949
0,3.283030993690581
4,1.28979202553858
5,0.6102599615547789
0,0.0
6,0.5673932284576343
7,1.869282983743458
1,0.06978532470298597
1,0.12100063881836523
0,0.0
1,4.231492825356736
3,31.837034466124788
10,27.271746623774717
16,31.142663520553484
18,21.721121541247996
28,23.702866545338498
29,35.951810404650956
34,34.2836453641023
34,34.820791248076944
30,13.116223143122387
33,23.017779907806606
13,31.651396609604955
1,43.3614391742461
4,0.0
0,0.0
0,0.0
1,0.05035235762347722
2,1.1678629682997455
5,1.5659743565217992
2,1.1306588316988717
6,1.4250034106648801
7,4.040276354010587
7,2.508503327735303
7,7.269650592046346
28,34.675677882687644
73,67.57864196511267
117,135.3142500982438
157,259.130189670587
188,356.06256034466213
195,356.7349524009665
202,367.7820382095287
192,365.41101243249403
171,346.83967074278956
156,355.28097703070245
115,322.2595630027992
30,157.0612203242875
2,62.75226080481915
2,11.622496877839199
12,0.0
1,7.105409643033765
0,6.995966139186923
0,6.995387413663812
3,0.0
2,2.9421990673167246
3,3.0717744223087666
4,3.0717744223087666
3,3.221034319363679
2,6.784002821219327
21,15.862005201280565
69,58.23165895069072
96,123.25685324534763
157,266.0961675722934
193,341.1469209710112
209,354.7931542836233
228,351.955820101013
241,349.17092698250434
220,340.65398094900826
197,337.5401575336676
141,314.5743148809878
54,181.87164872227905
1,86.31022184714215
4,9.769711978665557
5,3.1095248934052706
0,3.14367855961544
2,1.8199276916450884
2,1.517978492186997
0,1.2412713055503004
0,0.0
0,1.044000385826006
2,1.4872983660213748
2,1.7396280144561782
2,1.4368537655946851
10,10.965994417201129
54,58.22746267303674
95,121.50568221040649
153,243.5632277880254
192,339.50977832109896
206,328.9357446765576
221,332.4205211836798
230,330.62988112901616
215,331.6521280242419
199,328.40606698238577
138,300.87610197386545
38,119.20564750055271
0,91.78976362068535
0,14.515324007352055
3,0.8953376528155577
0,1.9646700782599127
2,1.8313894113131024
0,0.7460464031972479
3,0.22281917610452734
2,0.0
6,0.6100727079799336
6,0.7439749515857945
4,1.2910966940483908
4,1.57338576338678
21,12.644355740858119
79,48.54230030522845
107,109.25697245345907
168,236.18766427398333
215,312.881565114472
217,345.03274122464023
217,333.3300199707385
196,336.71757891623236
196,336.0559185524766
176,276.76603549832794
111,172.41950430485193
29,60.2310251846882
1,16.136146522321038
0,1.8838163307198834
1,0.0
1,0.0
1,0.9805402108348583
0,1.8789224774297297
5,0.0
4,0.0
2,0.0
2,0.0
7,0.0
6,0.0
6,2.2898963984090206
2,12.954006733749129
10,36.72303653041626
22,60.356624583442226
41,84.50350242394143
81,99.00633587553051
99,99.78468011656416
71,87.02190801087386
61,83.09448982516595
65,86.57572747224066
36,83.95289428188093
6,66.93823330626547
1,43.54284548740178
0,29.051171290696132
0,11.550178536748623
2,1.7959948869004776
2,2.1447860225580793
2,0.5473675794595478
3,0.08848914461248424
2,0.0
8,2.663917404467988
10,6.971534721105837
10,10.381638298166928
6,3.086028675103271
6,0.6088684299677959
7,26.21879764586078
11,38.752495973644486
26,34.07266780845461
24,48.17003361076036
22,52.238019941544266
26,55.77373490698819
13,63.66272192820822
13,61.534148091466534
20,69.74768743535044
24,62.522273710658474
5,54.00204631194235
9,44.02520420891166
7,18.887951428460777
1,4.596427877759918
0,14.293902222395452
6,3.495605704061959
2,0.0
2,0.21941171524985248
1,0.0
1,11.706292474834337
0,0.10712700844757107
1,0.0
1,0.0
12,13.310168954844679
50,61.75144528678389
110,128.3413249627346
194,282.672544347769
315,348.0601638606153
363,383.04373542723096
385,398.67830523972276
388,401.83643494959125
370,399.4830715410025
277,354.25613739929497
135,311.8593106986427
37,141.38984338986808
0,68.97705270245542
0,16.121310437097605
1,1.667549077058663
0,0.2842245179133052
0,0.866386531007873
0,0.971923927910742
2,0.0
1,8.558419207609816
1,5.383305704035533
0,7.268163727803359
0,8.466298935607613
1,17.25303902965315
15,29.63082022140977
43,73.78729141880228
71,139.10887986791928
120,229.722676708538
176,314.5139482098138
230,332.89189980459184
235,355.5263902798815
219,351.8342332515298
218,387.82406339408953
189,339.79190609055536
136,272.06183388748553
83,206.34881137543374
18,68.42879686754475
2,23.15078746129886
2,16.609447594804085
2,6.775325377481091
0,1.6501521941265271
0,1.4808921270164994
2,0.0
0,0.24019699972551953
3,0.0
5,0.0
5,0.0
6,3.392516030514568
25,19.888197805165504
64,66.92670187503845
133,135.73377931408092
255,235.20316301428696
376,317.2855574297105
436,365.47211036660076
470,379.4152680548981
490,383.10464766082487
476,378.08555857477654
407,360.97600260828256
293,283.1065248223948
167,192.42048959766572
71,69.22014397938608
4,3.084104866868636
1,0.0
0,0.7599381126811475
0,0.9388970197925778
0,0.7351112671049805
3,0.0
0,1.613553096865592
2,0.02471173752045715
0,1.5933820038697197
0,8.361367748257695
1,8.524824176092014
11,10.234998091522959
72,54.805725600236
145,127.48955642820874
248,222.8566492276685
347,319.4316440657837
410,337.71657315698695
452,365.5513835679421
456,376.54026684435865
451,385.65176713671957
404,361.2541476706496
292,273.17110582733494
186,158.41618841605532
84,79.48894854699378
0,13.507271135481396
1,2.1976891297620966
0,0.6614255143127893
0,0.7046721153542651
0,0.6209859661336429
1,0.11611016820038846
1,0.0009309423595889642
6,0.40769737666360845
5,0.0660724161359132
6,0.07217826293698265
6,0.4641138331341395
20,17.051327443295538
62,62.09945900348508
125,116.49229875345364
231,232.82539292284898
321,323.16997629738756
355,327.74642862844297
376,340.10649547875045
373,333.0988881809155
331,331.47060594151645
266,297.6982246275044
193,174.12684506429846
85,68.03782830195222
0,17.987881739548865
0,15.438905473818252
0,2.7103167641677017
2,1.8780789964980793
0,2.4179500033740795
0,0.6541975950552592
1,0.0
1,1.7827926944306394
2,0.9911884546905758
0,1.0073556214188346
3,3.2711837683492
7,2.0586441985656214
15,3.153030708021816
52,17.534062186898247
113,27.80089893806381
212,49.43605460820893
305,91.37317748398051
372,140.82942645593263
415,142.8033534436578
404,145.3978819901058
334,97.10677148815007
223,104.659088020528
130,96.67455303308088
110,74.76095274509522
70,55.02897485394397
68,41.07822521285919
46,13.180977777152728
42,3.503426503109328
6,1.709879459915128
0,2.6918101232831835
0,6.84307029767106
0,0.9818847394123092
0,0.12126822530716487
9,8.305384966382645
10,4.850858153821875
10,4.058691929533295
11,2.6920746650599567
12,16.09731743127898
18,26.979266661921933
34,42.46245076017733
45,61.92130274401004
51,66.85587117638423
43,58.52230073836984
42,79.24774923787513
39,85.3978414115022
52,99.9496567044964
37,105.82228878512369
32,95.8111614428184
27,68.82180374687994
17,22.465302846085155
0,13.879673453684832
0,26.089203954890714
0,2.882599252018398
2,1.8373271517428778
5,0.0
2,1.024546202747346
2,7.4010340962041345
0,0.022564091948900095
0,0.21332406786839686
2,1.1876651012105128
17,9.418833143812064
75,46.7265422622493
135,91.96077332057524
243,218.67480522905223
339,346.4459410136404
384,399.26759756448445
386,407.5308443693188
382,406.80370026826625
374,407.72473197396
321,331.0654757719774
190,235.2827594023472
85,125.001526437018
1,51.32161106282678
0,6.118881986482195
0,6.246180451747258
0,5.751062535888539
0,2.3154124310191393
0,2.111160221389524
0,4.807155721259901
2,0.013256715261546499
1,0.22435747259860658
0,2.211028284294722
0,2.4069675557841697
1,3.8557592076386578
12,11.424865363490113
70,45.59494871200895
146,117.34164023485542
243,175.53808830040913
380,302.461038583018
463,352.76693264937137
486,368.21448837255184
491,376.3537833636059
484,364.22636670459906
443,335.34135663378254
316,240.9838677969716
166,181.0676004031819
62,61.799197718306566
1,8.241883182955386
1,5.413719818739145
1,5.73853495801807
0,2.0420049733745946
0,2.0980633088914162
0,0.11082853350280454
0,1.1474544768084178
3,0.0
4,0.0
2,0.0
3,5.815083353526112
18,13.81030988152429
82,59.40570563670725
144,124.18910126702548
285,240.78872348321158
388,398.4487745106473
441,438.07071900870295
473,444.70418314855357
476,474.54900646115067
475,449.2765510966822
424,409.9633542512042
313,311.7273366523529
131,190.4099381008986
27,67.49102583921689
0,7.730231063412108
1,5.001639136400867
0,5.7428881552366695
0,2.1588834209767795
0,2.1928288072599718
3,0.0
1,1.2555417912144307
2,0.0
1,0.08629546715096502
2,1.1918432430572652
4,0.003371743408441818
18,10.10811941512982
81,63.69988491923597
146,124.76793485343391
250,227.59850498321828
373,380.62548890617177
438,408.97750759291085
448,444.681762132339
445,451.0558582499995
457,452.80220183580667
424,406.12894431444994
309,320.6061352349084
201,208.35069664070465
82,79.43157628434278
12,15.225336471228763
0,11.311266395928046
0,11.294929420119725
0,2.0093964699808606
0,2.0093964699808606
0,0.0
3,0.0
3,0.0
5,0.0
5,0.0
4,0.0
20,14.202715063063886
73,54.43122496877345
122,120.08419702889644
218,229.04462340672444
296,354.4146829645087
351,385.30290312107815
382,407.9649835965991
382,417.520585088221
364,382.55819682825256
290,330.0670529486986
186,203.51786897771487
61,88.01865816279094
4,29.277094223497976
1,26.056873878876864
3,12.169079327033458
1,11.75921319050398
10,15.000695677612361
0,7.642195493042822
3,1.6197930444491886
0,1.6135290129199935
2,1.8324165430365078
9,2.6243234950606604
9,3.0782076310628166
10,3.334466850265057
21,14.695875617085193
24,39.483472394545494
40,50.13974219598548
55,109.82849603419909
70,138.73693474449044
108,169.73466594197018
129,178.04935018896663
131,170.66184146105132
129,163.39786376921822
129,126.74264309699694
119,90.81151970065135
89,76.75297093162801
68,64.04455251751088
40,58.80632750925084
22,32.37128590388345
8,24.931027763063547
7,1.4178243875090153
5,7.7262361204955905
9,1.6275369530522101
7,1.6872811058492703
9,4.289408894115904
9,8.524302475918528
8,8.019148869580341
8,7.053456995367347
6,9.623696536712185
5,20.885498742396834
10,26.475759980355445
21,33.67125061799152
24,40.15264973854434
47,50.52052715152998
58,59.37030096202581
70,62.29481309056877
75,64.27696484971973
86,72.82266159283871
76,80.88970237814657
77,61.39266851907478
52,52.67815939949001
26,31.13734669717203
0,39.71876318273324
3,31.07053695752282
1,30.608465156660554
3,6.795743326591639
0,0.0
0,2.896091991907395
4,3.885606886438561
1,1.2107333622235874
9,3.1055413857846803
8,2.9015339202432457
28,14.74373772891604
85,55.55965707227653
145,128.17520466948244
242,253.19650632011465
341,363.59045660369776
396,410.43306446261187
436,413.0103747448572
436,423.98735946982816
417,401.92774623053737
365,366.0482209964782
244,243.1749670760281
107,132.16011962057422
19,34.25904937557729
3,12.258199404353105
0,13.988787342628124
0,6.7637405679709515
0,3.4966042402933124
0,3.2554213854712155
3,4.166331895681691
1,2.6213673257605334
0,3.84099235646753
1,4.091972163326964
2,5.22427498518442
5,5.497755555823457
21,12.608469161714694
79,63.19989287081892
141,114.9960154637484
253,234.14926798863556
364,400.32153873280424
432,439.45244089958186
456,470.5483393516264
457,472.66016498158496
458,480.7459781236682
412,438.29983211742643
303,333.8319381801551
169,196.43495872604026
74,55.05075881297965
0,8.674388401133452
0,13.171857874218352
0,7.41350652923429
0,3.7937330783797427
0,3.783671112469216
0,1.9069493745406239
1,1.9430026292323401
2,0.0
0,0.5420501309905073
3,1.4660401344884633
6,0.7948571015611187
25,17.32446136139734
67,68.51239936264496
126,134.12099639423408
265,298.21412094111633
383,390.61425563601
420,452.81842299441263
456,459.2031368297511
475,460.3145433204459
460,464.8345523484017
414,410.89371360061403
297,343.77941507166815
156,148.09667410155117
23,66.4914416702881
1,13.420404393531573
2,7.690723627420025
0,7.605446521600711
1,4.14959417194263
0,3.9661618346635197
5,0.0
8,0.0
11,0.0
11,0.06775150730068764
12,0.48348109054390925
12,0.0
28,13.19226942061308
84,70.50074407936901
175,132.98590089906241
298,246.6611943025045
413,384.54131535775207
469,441.9212305001931
481,456.6431663386107
478,451.8829742569864
492,458.80817316026963
451,414.1505994390282
341,327.54685636932527
247,217.03753194986797
138,67.23710576173575
62,14.445569156281774
0,6.215186612942007
2,10.291538298474473
0,2.63921089121821
0,2.6095312175829704
0,0.5330681835952985
0,0.0
0,1.025252174945859
1,3.219029687796267
0,1.3966997338379323
0,7.2504759711192985
17,20.95085305295888
63,64.3391777532623
127,124.1459971614402
248,248.7678245152126
336,338.43873919735
374,365.9669430112144
413,392.6322102208714
398,390.239413436269
371,364.85805318261527
318,332.1377332701073
223,217.33936676190677
145,64.77487462853243
95,28.824568365252077
70,29.861072132077133
45,12.258800216061598
0,15.878469147621635
0,9.813844605951603
0,12.573628669526572
0,10.356045421115427
2,10.358790720343132
1,9.907368973106122
1,7.4977746342976275
1,11.454540549073776
4,12.426976259897526
8,18.125271426794477
11,25.64828852650477
21,38.07182992378558
33,70.1934341184461
75,87.10610294417985
88,106.21845855072344
101,114.88725599157273
109,114.73822107925666
110,110.61233390771032
123,119.52137662076107
150,100.62610479426208
147,84.66345732520264
151,63.80609769413603
141,39.09827908513127
119,27.221309940683103
99,13.76589519419322
95,8.832397640266052
2,8.784900012348936
1,8.553620434804737
0,6.790075861038696
0,14.965788728439273
3,19.711897687967284
3,16.622819425169983
5,13.652775689222548
1,10.64967169917167
4,21.23255654796059
7,31.70633810580391
9,45.00945096181033
17,48.85975945783451
54,52.499292092122595
71,62.25473402866519
101,65.6345480831403
150,75.853638077671
182,90.80357936815717
238,77.91772506063977
256,72.80736623654099
232,67.85164213726304
219,31.239563235350793
47,30.138570076874522
2,13.393590216899922
0,38.219328601878324
1,10.095123005901453
1,16.70258018172104
3,15.938960812125737
8,11.194721267527001
0,0.0
2,6.741280149196601
2,5.847045410267735
20,17.425637620896868
65,64.03768633450221
105,137.26976612629986
207,249.7780159015443
313,369.43993278289446
362,413.02484606795207
400,437.4377676611196
411,439.8491113199622
406,414.9655510453444
356,377.5910458951035
248,276.5146876822083
141,121.5184739194624
29,48.80973862783118
0,13.406448319671181
0,18.536322950053997
0,5.096450206131303
0,1.5623005500366063
0,1.4854223421692803
1,0.0
4,0.0
3,0.0
3,0.19077352275215503
3,0.8476873537894853
8,0.2642732096278921
25,13.013358968499832
75,59.694380294455186
145,122.91956653453072
245,242.94076653560725
349,362.3479827223217
417,420.9601771304646
461,452.6852512502698
459,456.34659117857274
491,469.59160799214993
467,418.617798509279
358,318.4607057277987
225,169.5433596685701
100,71.09993961673791
8,9.955096618724339
0,16.208004773296366
1,10.039764900643483
1,5.892351727998225
0,5.745242063263654
0,5.039474381924175
3,0.20304555718628492
0,0.0
0,2.2938399964171627
1,0.6700736711545322
2,1.0445493443946001
15,21.544729438744305
56,64.54955987655964
125,119.84569081596634
243,278.359375373305
344,385.7641472129581
393,408.3336645298044
424,451.586743920167
436,452.3326966090171
428,454.3650950510935
401,412.51359079738256
279,315.6776039979334
152,158.76161185567082
41,60.05737566755313
0,26.173639350888447
1,5.081991644530407
0,5.081000108456043
1,1.4812324102991938
0,1.4736130626491726
0,0.0
0,0.0
0,4.073660231144385
0,3.6706377286842424
2,2.6429294070001315
4,4.231119645694993
13,14.674588666915376
64,79.11739215193344
134,140.15989728480042
237,281.5368250446885
353,395.6710814382613
412,439.80196581949264
436,461.21142593716087
452,445.0396010724209
494,484.55491581132884
478,445.30517122917144
344,344.49236673217587
248,219.15791888992146
122,97.72698544595987
27,43.70272834137066
0,11.439643486130226
1,5.510711620138508
0,1.7852319064309121
0,1.7852319064309121
0,0.0
0,2.324720520666858
0,3.351590988564818
0,3.621873216249581
0,5.293326046957931
2,11.55772419783575
20,21.66804483122878
63,57.65281445000365
116,118.88782108061194
210,248.6984290270416
318,361.1866302168817
369,388.5443905786163
398,402.1598892055079
396,403.51993442336476
382,373.7109385651083
325,350.478764365416
212,242.01000281643402
64,103.38872740929986
0,54.09879997335469
0,31.56114454528929
2,23.2910643023833
0,20.12175507422468
0,0.9961596595725389
2,1.571673634286247
0,2.8717754703532976
0,1.0559112656137741
1,1.1290915206416805
0,1.2003883884001656
3,3.639533444922715
1,6.222550030976248
0,11.944528373614821
0,27.397879772819785
17,26.485586456095717
63,48.69591607071453
86,89.99483703047952
117,114.51640991977007
121,130.83418543022452
121,134.2287280087991
132,131.5460808243591
128,130.16390941814495
120,131.68745944081593
80,129.5412132856121
66,100.10541394585876
46,90.91327233574401
9,69.24563841350744
2,54.97652952622276
2,43.84434718895306
1,4.297991219468144
4,6.143475228221367
10,3.598553028385452
12,5.215345619511349
17,9.873152047023003
17,10.75139317942287
16,9.891147399588487
14,9.245225605807622
12,25.642121545002638
10,42.240076929596455
45,50.94722932623865
70,42.4095249401222
89,59.023858244945416
92,69.08262180854251
91,81.73968339231908
91,103.84824447404229
60,116.54067623892263
56,123.91482599458791
49,117.43846491515927
19,112.9985268858877
10,103.9107463585942
1,47.236344042512144
4,40.21648473179935
0,39.21761396360979
2,27.304839181874726
9,26.06855518345078
2,4.126945548391398
2,4.564438761408014
1,2.3083506259351765
1,3.0985555149730613
1,3.5867277612074546
9,20.461885091015674
69,66.70075060906258
118,114.23263877605325
205,223.36272109235134
297,360.1870419697883
347,380.60602419532023
374,408.4008766372486
390,413.71698514105213
372,411.77108152875024
320,377.29777115383587
236,266.35472600923043
123,143.1925681922873
25,46.298188189692375
1,20.757323166332434
1,8.061839914850687
0,7.873457824113581
0,4.280480345702735
0,4.413293368781197
0,3.6475083306517377
1,7.19154259901616
3,0.0
2,0.0
3,0.6064890743447121
3,1.704217287469933
16,20.028672923939894
83,63.4570048123652
131,124.29067404745123
227,238.1485492530293
335,367.8312902749151
400,403.24132239853355
415,436.14963298119096
403,442.62052063818635
428,459.08670572587033
383,437.7030310607348
278,347.27584924279415
142,198.5234911866817
10,94.41549059635851
0,52.19197202123202
0,56.44997676509934
2,42.91160433202275
2,35.36107003038392
0,34.410940664322105
0,37.21121033380547
3,39.65819840257683
4,36.071262281093716
1,30.998172012837397
1,35.982287089042615
0,36.608107247815134
14,31.558345974313035
73,53.13444555758893
125,119.05096393048845
227,247.73387302838648
336,360.2073776826437
394,395.7167098452096
432,417.2547409467485
451,444.00736018575356
433,409.0918426697742
390,406.26996045351837
273,315.4438298862011
127,162.2020424087883
11,67.87072218552855
0,46.946218771567246
0,15.443628472021857
1,17.053663486890937
0,13.876894441557543
0,13.425580156510208
2,6.0601685697903
1,5.996227569398296
0,5.996227569398296
1,6.106635582471818
3,6.745767068491539
2,12.28646315236813
19,8.018097268783096
75,62.74928511854833
115,137.65032396466734
221,242.56766282783525
327,363.87644704099336
395,392.96076665339973
429,423.18273328224035
416,433.2010543029539
449,478.20506866043365
410,428.13755018961706
303,342.71432681128573
177,213.1049537822249
69,114.19528376127622
3,45.2420323850613
18,43.688369200880395
0,11.652152809458542
0,7.718488597007366
1,7.625935086940143
0,6.589101621263616
1,8.098986202697377
2,16.762141767992592
0,32.24624883205675
0,31.271810001865088
0,30.055042369779688
19,31.31152089732275
72,61.41541548834905
101,119.23071706228419
184,245.20517429045512
287,344.1848843575814
316,356.15605326263454
355,395.38625765314504
342,390.9388158765441
304,386.6748143320651
259,344.77720788045764
147,252.12768629280225
27,72.6888720369907
0,43.953340420980965
1,32.41876737720595
0,34.37603764289578
5,25.666952070688673
2,9.21816474860889
0,8.519941288731639
1,0.8185251326862188
0,0.0
7,4.069902124999191
6,6.360430697519862
7,6.978075795600826
15,1.6040158461016996
14,9.346031856293003
8,21.724272737206853
15,36.723451303644765
22,44.17330321383766
33,66.9407555570556
66,107.25047400951263
81,117.89798592737782
74,119.1238670566705
72,115.14075360403272
65,103.48594702697144
50,98.09291316187847
24,75.89525844250323
17,88.26499472309449
7,65.07082131878683
5,39.65156553246689
16,18.90945442400169
27,11.066075391986448
25,6.714873169247813
5,30.186857780007973
1,32.44995956454612
8,23.566403487243104
13,27.33995844736395
15,27.231692833213803
17,27.440323134605244
20,25.8740020699136
20,26.02121891384763
22,25.235024237027556
28,22.495063009935734
41,36.71386055345052
44,42.84358941763324
53,51.34119757471547
55,79.41459141827117
74,79.79878898075764
87,68.37781626880722
92,69.50147045138284
66,77.69139500461469
41,63.48642730011057
30,36.251894198980814
24,22.25765964418661
24,32.49114470964097
29,14.918249665367474
31,17.751994626778124
31,34.02019378121931
29,25.636715817185365
26,25.727187555023374
2,16.90852821605214
6,19.526491793154577
9,19.464679850711878
33,21.92556419176487
85,56.212985448616585
134,121.74368805328139
239,222.03016310553303
335,325.00628395364834
401,368.7936801067036
441,395.4687817072116
443,405.4079088237332
451,396.1629173672483
398,349.6531015473077
288,252.61858722212267
161,124.28186553305284
56,56.809864582103515
1,22.237789095784578
0,21.573396568729684
0,20.438869262201525
1,17.778118915020496
0,16.61232899645174
0,15.769563614595322
0,17.163038640683933
1,39.852702634547185
2,26.746136531212073
3,39.38414143731878
2,42.793940912187345
18,36.347226826452115
66,69.56397026486512
127,119.38981938317282
232,241.39963120221563
335,348.190943935654
422,403.17207788346474
455,412.1542089047436
448,407.4990106532802
453,417.2031983001874
426,413.79803181014745
313,299.1134990637687
170,174.34814868508695
46,72.1830903260545
0,53.44923169245085
1,57.43257112373632
0,24.93138418829214
0,20.46827622191552
0,17.720345513349795
1,19.198824347875217
3,42.60139181692108
3,48.19889616993361
