date,Occupancy,temp,visibility,dew_point,feels_like,pressure,humidity,wind_speed,clouds_all,rain_1h,snow_1h,term_date,is_holiday,date,day_of_week
2024-01-03 00:00:00,6,6.86,10000.0,6.12,3.83,1013,95,4.63,100,0.64,,False,False,2024-01-03 00:00:00,2
2024-01-03 01:00:00,1,6.76,10000.0,6.17,3.07,1013,96,6.17,100,0.67,,False,False,2024-01-03 01:00:00,2
2024-01-03 02:00:00,0,6.87,10000.0,6.28,3.61,1013,96,5.14,100,0.51,,False,False,2024-01-03 02:00:00,2
2024-01-03 03:00:00,1,6.8,10000.0,6.36,4.29,1013,97,3.6,100,1.78,,False,False,2024-01-03 03:00:00,2
2024-01-03 04:00:00,0,6.4,10000.0,5.96,3.26,1013,97,4.63,100,1.65,,False,False,2024-01-03 04:00:00,2
2024-01-03 05:00:00,0,6.53,10000.0,6.09,4.28,1013,97,3.09,100,1.78,,False,False,2024-01-03 05:00:00,2
2024-01-03 06:00:00,11,6.53,10000.0,6.09,5.64,1013,97,1.54,100,1.27,,False,False,2024-01-03 06:00:00,2
2024-01-03 07:00:00,80,6.52,10000.0,6.08,6.52,1013,97,1.03,100,0.25,,False,False,2024-01-03 07:00:00,2
2024-01-03 08:00:00,129,6.47,,5.88,6.47,1013,96,0.51,100,0.42,,False,False,2024-01-03 08:00:00,2
2024-01-03 09:00:00,200,6.15,10000.0,5.71,3.83,1013,97,3.09,100,0.42,,False,False,2024-01-03 09:00:00,2
2024-01-03 10:00:00,227,6.28,10000.0,5.84,5.36,1013,97,1.54,100,0.36,,False,False,2024-01-03 10:00:00,2
2024-01-03 11:00:00,233,6.29,,5.85,4.81,1013,97,2.06,94,0.17,,False,False,2024-01-03 11:00:00,2
2024-01-03 12:00:00,234,6.36,,5.92,3.76,1013,97,3.6,62,0.25,,False,False,2024-01-03 12:00:00,2
2024-01-03 13:00:00,249,6.24,10000.0,5.8,4.75,1013,97,2.06,100,,,False,False,2024-01-03 13:00:00,2
2024-01-03 14:00:00,235,6.35,10000.0,5.91,6.35,1013,97,1.03,100,0.16,,False,False,2024-01-03 14:00:00,2
2024-01-03 15:00:00,198,6.4,10000.0,5.96,5.49,1013,97,1.54,100,0.13,,False,False,2024-01-03 15:00:00,2
2024-01-03 16:00:00,129,6.07,10000.0,5.63,4.83,1014,97,1.79,40,,,False,False,2024-01-03 16:00:00,2
2024-01-03 17:00:00,58,6.42,10000.0,5.83,4.15,1014,96,3.09,75,0.15,,False,False,2024-01-03 17:00:00,2
2024-01-03 18:00:00,13,7.16,10000.0,6.72,4.73,1015,97,3.6,75,,,False,False,2024-01-03 18:00:00,2
2024-01-03 19:00:00,1,7.84,10000.0,6.94,6.21,1015,94,2.57,75,,,False,False,2024-01-03 19:00:00,2
2024-01-03 20:00:00,0,8.37,10000.0,7.46,5.94,1015,94,4.12,75,,,False,False,2024-01-03 20:00:00,2
2024-01-03 21:00:00,1,9.3,10000.0,8.23,7.62,1015,93,3.09,75,,,False,False,2024-01-03 21:00:00,2
2024-01-03 22:00:00,4,9.44,10000.0,7.72,6.84,1015,89,5.14,75,0.11,,False,False,2024-01-03 22:00:00,2
2024-01-03 23:00:00,2,9.39,10000.0,7.51,6.77,1015,88,5.14,75,,,False,False,2024-01-03 23:00:00,2
2024-01-04 00:00:00,4,9.0,10000.0,7.45,6.49,1015,90,4.63,100,0.13,,False,False,2024-01-04 00:00:00,3
2024-01-04 01:00:00,5,8.54,10000.0,7.32,5.33,1016,92,6.17,100,0.15,,False,False,2024-01-04 01:00:00,3
2024-01-04 02:00:00,3,8.18,10000.0,6.96,5.06,1016,92,5.66,100,0.24,,False,False,2024-01-04 02:00:00,3
2024-01-04 03:00:00,3,7.86,10000.0,6.8,4.29,1016,93,6.69,100,0.28,,False,False,2024-01-04 03:00:00,3
2024-01-04 04:00:00,1,7.43,10000.0,6.68,4.11,1017,95,5.66,100,0.37,,False,False,2024-01-04 04:00:00,3
2024-01-04 05:00:00,1,7.28,10000.0,6.69,3.92,1017,96,5.66,100,0.46,,False,False,2024-01-04 05:00:00,3
2024-01-04 06:00:00,14,7.28,10000.0,6.69,3.73,1017,96,6.17,100,0.68,,False,False,2024-01-04 06:00:00,3
2024-01-04 07:00:00,88,7.28,10000.0,6.69,3.22,1017,96,7.72,100,0.5,,False,False,2024-01-04 07:00:00,3
2024-01-04 08:00:00,128,7.28,10000.0,6.69,3.22,1017,96,7.72,100,0.7,,False,False,2024-01-04 08:00:00,3
2024-01-04 09:00:00,204,7.28,10000.0,6.84,3.07,1017,97,8.23,100,0.25,,False,False,2024-01-04 09:00:00,3
2024-01-04 10:00:00,236,7.28,10000.0,6.84,2.93,1017,97,8.75,100,0.25,,False,False,2024-01-04 10:00:00,3
2024-01-04 11:00:00,247,7.28,10000.0,6.84,3.92,1018,97,5.66,100,0.51,,False,False,2024-01-04 11:00:00,3
2024-01-04 12:00:00,249,6.52,10000.0,6.08,3.18,1017,97,5.14,100,3.05,,False,False,2024-01-04 12:00:00,3
2024-01-04 13:00:00,247,6.71,10000.0,6.42,3.2,1017,98,5.66,100,2.42,,False,False,2024-01-04 13:00:00,3
2024-01-04 14:00:00,256,6.69,4828.0,6.25,2.62,1017,97,7.2,100,2.92,,False,False,2024-01-04 14:00:00,3
2024-01-04 15:00:00,223,6.54,4828.0,6.25,1.96,1017,98,8.75,100,2.29,,False,False,2024-01-04 15:00:00,3
2024-01-04 16:00:00,155,6.09,4828.0,5.65,0.71,1017,97,11.32,100,0.64,,False,False,2024-01-04 16:00:00,3
2024-01-04 17:00:00,95,5.92,2414.0,5.48,0.61,1018,97,10.8,100,2.54,,False,False,2024-01-04 17:00:00,3
2024-01-04 18:00:00,41,6.06,2012.0,5.77,2.38,1018,98,5.66,100,2.29,,False,False,2024-01-04 18:00:00,3
2024-01-04 19:00:00,17,6.16,4828.0,5.57,1.77,1018,96,7.72,100,1.78,,False,False,2024-01-04 19:00:00,3
2024-01-04 20:00:00,7,6.13,8047.0,5.69,3.18,1017,97,4.12,75,1.02,,False,False,2024-01-04 20:00:00,3
2024-01-04 21:00:00,0,6.66,10000.0,6.37,4.13,1017,98,3.58,75,0.46,,False,False,2024-01-04 21:00:00,3
2024-01-04 22:00:00,1,7.3,,6.71,4.67,1018,96,4.02,64,0.29,,False,False,2024-01-04 22:00:00,3
2024-01-04 23:00:00,0,7.58,10000.0,6.68,6.32,1019,94,2.06,20,,,False,False,2024-01-04 23:00:00,3
2024-01-05 00:00:00,2,7.52,10000.0,6.62,5.17,1019,94,3.6,20,,,False,False,2024-01-05 00:00:00,4
