occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
19.76,8.21,4.12,69.07,68.99

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2023-07-31,0,0,0,0,0,0,0,0
2023-08-01,7,6,7,26.31,351.69,54.12,7,13
2023-08-02,0,0,1,100,0,1440,1,0
2023-08-03,10,11,11,50.05,7.78,65.52,11,21
2023-08-04,5,5,5,18.34,52.81,52.81,5,10
2023-08-05,1,1,1,0.35,5.07,5.07,1,2
2023-08-06,1,1,1,7.61,109.6,109.6,1,2
2023-08-07,1,1,1,6.09,87.77,87.77,1,2
2023-08-08,3,3,3,7.56,36.29,36.29,3,6
2023-08-09,4,4,4,16.94,61,61,4,8
2023-08-10,1,1,1,0.81,11.7,11.7,1,2
2023-08-11,6,6,6,9.46,22.71,22.71,6,12
2023-08-12,0,0,0,0,0,0,0,0
2023-08-13,1,1,1,1.06,15.2,15.2,1,2
2023-08-14,3,3,3,14.58,69.98,69.98,3,6
2023-08-15,2,2,2,5.16,37.13,37.13,2,4
2023-08-16,0,0,0,0,0,0,0,0
2023-08-17,3,3,3,10.47,50.26,50.26,3,6
2023-08-18,3,3,3,1.27,6.11,6.11,3,6
2023-08-19,4,4,4,6.72,24.18,24.18,4,8
2023-08-20,0,0,0,0,0,0,0,0
2023-08-21,4,4,4,11.79,42.45,42.45,4,8
2023-08-22,6,6,6,13.45,32.27,32.27,6,12
2023-08-23,1,1,1,10.3,148.37,148.37,1,2
2023-08-24,2,2,2,7.29,52.47,52.47,2,4
2023-08-25,3,3,3,17.9,85.91,85.91,3,6
2023-08-26,6,6,6,22.93,55.03,55.03,6,12
2023-08-27,10,10,10,30.71,44.23,44.23,10,20
2023-08-28,5,5,5,6.9,19.87,19.87,5,10
2023-08-29,5,5,5,16.38,47.16,47.16,5,10
2023-08-30,5,5,5,22.22,63.99,63.99,5,10
2023-08-31,1,1,1,0.16,2.27,2.27,1,2
2023-09-01,6,6,6,6.41,15.38,15.38,6,12
2023-09-02,0,0,0,0,0,0,0,0
2023-09-03,0,0,0,0,0,0,0,0
2023-09-04,2,2,2,0.16,1.18,1.18,2,4
2023-09-05,3,3,3,12.72,61.07,61.07,3,6
2023-09-06,3,3,3,25.92,124.39,124.39,3,6
2023-09-07,8,8,8,23.2,41.76,41.76,8,16
2023-09-08,2,2,2,8.15,58.68,58.68,2,4
2023-09-09,4,4,4,15.52,55.87,55.87,4,8
2023-09-10,2,2,2,26,187.19,187.19,2,4
2023-09-11,5,5,5,10.74,30.92,30.92,5,10
2023-09-12,6,6,6,25.43,61.03,61.03,6,12
2023-09-13,6,6,6,31.06,74.54,74.54,6,12
2023-09-14,2,2,2,7.66,55.18,55.18,2,4
2023-09-15,2,2,2,16.31,117.43,117.43,2,4
2023-09-16,2,2,2,22.73,163.68,163.68,2,4
2023-09-17,3,3,3,15.2,72.96,72.96,3,6
2023-09-18,6,6,6,7.34,17.63,17.63,6,12
2023-09-19,4,4,4,18.78,67.62,67.62,4,8
2023-09-20,6,6,6,18.77,45.05,45.05,6,12
2023-09-21,5,5,5,9.88,28.46,28.46,5,10
2023-09-22,2,2,2,22.03,158.59,158.59,2,4
2023-09-23,4,4,4,31.23,112.42,112.42,4,8
2023-09-24,2,2,2,20.67,148.82,148.82,2,4
2023-09-25,6,6,6,28.86,69.28,69.28,6,12
2023-09-26,2,2,2,40.52,291.73,291.73,2,4
2023-09-27,9,9,9,20.94,33.5,33.5,9,18
2023-09-28,4,4,4,41.42,149.1,149.1,4,8
2023-09-29,3,3,3,30.71,147.41,147.41,3,6
2023-09-30,6,6,6,18.98,45.54,45.54,6,12
2023-10-01,4,4,4,19.22,69.2,69.2,4,8
