occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
20.06,1.42,0.71,251.37,404.49

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2021-12-15,0,0,0,0,0,0,0,0
2021-12-16,0,0,0,0,0,0,0,0
2021-12-17,0,0,0,0,0,0,0,0
2021-12-20,1,1,1,0.16,0,1.27,1,2
2021-12-21,0,0,0,0,0,0,0,0
2021-12-22,0,0,0,0,0,0,0,0
2021-12-23,0,0,0,0,0,0,0,0
2021-12-24,0,0,0,0,0,0,0,0
2021-12-25,0,0,0,0,0,0,0,0
2021-12-26,0,0,0,0,0,0,0,0
2021-12-27,0,0,0,0,0,0,0,0
2021-12-28,0,0,0,0,0,0,0,0
2021-12-29,0,0,0,0,0,0,0,0
2021-12-30,0,0,0,0,0,0,0,0
2021-12-31,0,0,0,0,0,0,0,0
2022-01-01,0,0,0,0,0,0,0,0
2022-01-02,0,0,0,0,0,0,0,0
2022-01-03,0,0,0,0,0,0,0,0
2022-01-04,0,0,0,0,0,0,0,0
2022-01-05,0,0,0,0,0,0,0,0
2022-01-06,0,0,0,0,0,0,0,0
2022-01-07,0,0,0,0,0,0,0,0
2022-01-08,0,0,0,0,0,0,0,0
2022-01-09,0,0,0,0,0,0,0,0
2022-01-10,0,0,0,0,0,0,0,0
2022-01-11,0,0,0,0,0,0,0,0
2022-01-12,0,0,0,0,0,0,0,0
2022-01-13,0,0,0,0,0,0,0,0
2022-01-14,0,0,0,0,0,0,0,0
2022-01-15,0,0,0,0,0,0,0,0
2022-01-16,0,0,0,0,0,0,0,0
2022-01-17,0,0,0,0,0,0,0,0
2022-01-18,0,0,0,0,0,0,0,0
2022-01-19,0,0,0,0,0,0,0,0
2022-01-20,0,0,0,0,0,0,0,0
2022-01-21,0,0,0,0,0,0,0,0
2022-01-22,0,0,0,0,0,0,0,0
2022-01-23,0,0,0,0,0,0,0,0
2022-01-24,0,0,0,0,0,0,0,0
2022-01-25,1,1,1,2.88,0,41.53,1,2
2022-01-26,0,0,0,0,0,0,0,0
2022-01-27,0,0,0,0,0,0,0,0
2022-01-28,0,0,0,0,0,0,0,0
2022-01-29,0,0,0,0,0,0,0,0
2022-01-30,0,0,0,0,0,0,0,0
2022-01-31,0,0,0,0,0,0,0,0
2022-02-01,0,0,0,0,0,0,0,0
2022-02-02,0,0,0,0,0,0,0,0
2022-02-03,0,0,0,0,0,0,0,0
2022-02-04,0,0,0,0,0,0,0,0
2022-02-05,0,0,0,0,0,0,0,0
2022-02-06,0,0,0,0,0,0,0,0
2022-02-07,0,0,0,0,0,0,0,0
2022-02-08,1,1,1,0.91,0,13.07,1,2
2022-02-09,0,0,0,0,0,0,0,0
2022-02-10,0,0,0,0,0,0,0,0
2022-02-11,0,0,0,0,0,0,0,0
2022-02-12,0,0,0,0,0,0,0,0
2022-02-13,0,0,0,0,0,0,0,0
2022-02-14,0,0,0,0,0,0,0,0
2022-02-15,0,0,0,0,0,0,0,0
2022-02-16,1,1,1,25.9,0,373,1,2
2022-02-17,0,0,0,0,0,0,0,0
2022-02-18,0,0,0,0,0,0,0,0
2022-02-19,0,0,0,0,0,0,0,0
2022-02-20,0,0,0,0,0,0,0,0
2022-02-21,0,0,0,0,0,0,0,0
2022-02-22,0,0,0,0,0,0,0,0
2022-02-23,0,0,0,0,0,0,0,0
2022-02-24,0,0,0,0,0,0,0,0
2022-02-25,0,0,0,0,0,0,0,0
2022-02-26,0,0,0,0,0,0,0,0
2022-02-27,0,0,0,0,0,0,0,0
2022-02-28,0,0,0,0,0,0,0,0
2022-03-01,0,0,0,0,0,0,0,0
2022-03-02,0,0,0,0,0,0,0,0
2022-03-03,1,1,1,26.63,0,383.42,1,2
2022-03-04,0,0,0,0,0,0,0,0
2022-03-05,0,0,0,0,0,0,0,0
2022-03-06,0,0,0,0,0,0,0,0
2022-03-07,2,2,2,17.98,0,129.49,2,4
2022-03-08,0,0,0,0,0,0,0,0
2022-03-09,1,1,1,17.33,0,249.52,1,2
2022-03-10,1,1,1,3.91,0,56.23,1,2
2022-03-11,0,0,0,0,0,0,0,0
2022-03-12,0,0,0,0,0,0,0,0
2022-03-13,0,0,0,0,0,0,0,0
2022-03-14,1,1,1,26.35,0,379.42,1,2
2022-03-15,0,0,0,0,0,0,0,0
2022-03-16,0,0,0,0,0,0,0,0
2022-03-17,0,0,0,0,0,0,0,0
2022-03-18,0,0,0,0,0,0,0,0
2022-03-19,0,0,0,0,0,0,0,0
2022-03-20,0,0,0,0,0,0,0,0
2022-03-21,0,0,0,0,0,0,0,0
2022-03-22,1,1,1,0.51,0,7.35,1,2
2022-03-23,0,0,0,0,0,0,0,0
2022-03-24,1,1,1,17.35,0,249.85,1,2
2022-03-25,0,0,0,0,0,0,0,0
2022-03-26,0,0,0,0,0,0,0,0
2022-03-27,0,0,0,0,0,0,0,0
2022-03-28,1,1,1,26.97,0,388.4,1,2
2022-03-29,0,0,0,0,0,0,0,0
2022-03-30,1,1,1,26.17,0,376.87,1,2
2022-03-31,1,1,1,35.58,0,512.33,1,2
2022-04-01,1,1,1,22.91,0,329.92,1,2
2022-04-02,0,0,0,0,0,0,0,0
2022-04-03,0,0,0,0,0,0,0,0
2022-04-04,1,1,1,37.69,0,542.7,1,2
2022-04-05,1,1,1,39.03,0,561.97,1,2
2022-04-06,1,1,1,29.67,0,427.28,1,2
2022-04-07,1,1,1,38.04,0,547.75,1,2
2022-04-08,1,1,1,25.28,0,364.1,1,2
2022-04-09,0,0,0,0,0,0,0,0
2022-04-10,0,0,0,0,0,0,0,0
2022-04-11,1,1,1,40.42,0,581.98,1,2
2022-04-12,1,1,1,34.52,0,497.08,1,2
2022-04-13,1,1,1,26.48,0,381.35,1,2
2022-04-14,1,1,1,37.43,0,539.03,1,2
2022-04-15,0,0,0,0,0,0,0,0
2022-04-16,0,0,0,0,0,0,0,0
2022-04-17,0,0,0,0,0,0,0,0
2022-04-18,0,0,0,0,0,0,0,0
2022-04-19,1,1,1,39.72,0,571.95,1,2
2022-04-20,1,1,1,22.53,0,324.43,1,2
2022-04-21,1,1,1,46.95,0,676.12,1,2
2022-04-22,1,1,1,26.06,0,375.23,1,2
2022-04-23,0,0,0,0,0,0,0,0
2022-04-24,0,0,0,0,0,0,0,0
2022-04-25,1,1,1,37.71,0,543.03,1,2
2022-04-26,1,1,1,39.65,0,570.92,1,2
2022-04-27,1,1,1,27.72,0,399.23,1,2
2022-04-28,1,1,1,38.85,0,559.45,1,2
2022-04-29,1,1,1,25.99,0,374.32,1,2
2022-04-30,0,0,0,0,0,0,0,0
2022-05-01,0,0,0,0,0,0,0,0
2022-05-02,1,1,1,40.01,0,576.12,1,2
2022-05-03,1,1,1,37.27,0,536.67,1,2
2022-05-04,1,1,1,38.27,0,551.05,1,2
2022-05-05,1,1,1,38.22,0,550.3,1,2
2022-05-06,0,0,0,0,0,0,0,0
2022-05-07,0,0,0,0,0,0,0,0
2022-05-08,0,0,0,0,0,0,0,0
2022-05-09,1,1,1,39.22,0,564.75,1,2
2022-05-10,1,1,1,39.81,0,573.28,1,2
2022-05-11,1,1,1,28.33,0,407.92,1,2
2022-05-12,1,1,1,38.4,0,553.02,1,2
2022-05-13,2,2,2,30.41,0,218.96,2,4
2022-05-14,0,0,0,0,0,0,0,0
2022-05-15,0,0,0,0,0,0,0,0
2022-05-16,1,1,1,29.3,0,421.92,1,2
2022-05-17,1,1,1,55.07,0,793,1,2
2022-05-18,1,1,1,38.69,0,557.15,1,2
2022-05-19,1,1,1,42.34,0,609.73,1,2
2022-05-20,1,1,1,24.09,0,346.93,1,2
2022-05-21,0,0,0,0,0,0,0,0
2022-05-22,0,0,0,0,0,0,0,0
2022-05-23,0,0,0,0,0,0,0,0
2022-05-24,1,1,1,44.28,0,637.62,1,2
2022-05-25,1,1,1,45.66,0,657.48,1,2
2022-05-26,1,1,1,39.52,0,569.12,1,2
2022-05-27,2,2,2,22.6,0,162.71,2,4
2022-05-28,0,0,0,0,0,0,0,0
2022-05-29,0,0,0,0,0,0,0,0
2022-05-30,1,1,1,29.75,0,428.45,1,2
2022-05-31,1,1,1,38.47,0,553.95,1,2
2022-06-01,1,1,1,40.38,0,581.42,1,2
2022-06-02,1,1,1,41.79,0,601.75,1,2
2022-06-03,0,0,0,0,0,0,0,0
2022-06-04,0,0,0,0,0,0,0,0
2022-06-05,0,0,0,0,0,0,0,0
2022-06-06,1,1,1,40.43,0,582.15,1,2
2022-06-07,1,1,1,36.87,0,530.88,1,2
2022-06-08,1,1,1,38.58,0,555.48,1,2
2022-06-09,1,1,1,37.02,0,533.12,1,2
2022-06-10,1,1,1,23.93,0,344.53,1,2
2022-06-11,0,0,0,0,0,0,0,0
2022-06-12,0,0,0,0,0,0,0,0
2022-06-13,1,1,1,25.82,0,371.85,1,2
2022-06-14,1,1,1,44.02,0,633.85,1,2
2022-06-15,1,1,1,48.45,0,697.75,1,2
2022-06-16,1,1,1,42.72,0,615.12,1,2
2022-06-17,1,1,1,24.5,0,352.8,1,2
2022-06-18,0,0,0,0,0,0,0,0
2022-06-19,0,0,0,0,0,0,0,0
2022-06-20,1,1,1,25.65,0,369.37,1,2
2022-06-21,1,1,1,41.64,0,599.55,1,2
2022-06-22,1,1,1,39.49,0,568.63,1,2
2022-06-23,1,1,1,38.75,0,558.03,1,2
2022-06-24,1,1,1,24.58,0,354,1,2
2022-06-25,0,0,0,0,0,0,0,0
2022-06-26,0,0,0,0,0,0,0,0
2022-06-27,1,1,1,25.97,0,374.03,1,2
2022-06-28,1,1,1,38.71,0,557.45,1,2
2022-06-29,1,1,1,39.51,0,568.95,1,2
2022-06-30,1,1,1,33.54,0,483.03,1,2
2022-07-01,0,0,0,0,0,0,0,0
2022-07-02,0,0,0,0,0,0,0,0
2022-07-03,0,0,0,0,0,0,0,0
2022-07-04,1,1,1,25.72,0,370.4,1,2
2022-07-05,1,1,1,38.86,0,559.6,1,2
2022-07-06,2,2,2,38.16,0,274.77,2,4
2022-07-07,1,1,1,39.95,0,575.33,1,2
2022-07-08,0,0,0,0,0,0,0,0
2022-07-09,0,0,0,0,0,0,0,0
2022-07-10,0,0,0,0,0,0,0,0
2022-07-11,2,2,2,28.84,0,207.64,2,4
2022-07-12,2,2,2,32.81,0,236.22,2,4
2022-07-13,1,1,1,38.41,0,553.12,1,2
2022-07-14,1,1,1,38.09,0,548.53,1,2
2022-07-15,0,0,0,0,0,0,0,0
2022-07-16,0,0,0,0,0,0,0,0
2022-07-17,0,0,0,0,0,0,0,0
2022-07-18,0,0,0,0,0,0,0,0
2022-07-19,1,1,1,41.97,0,604.37,1,2
2022-07-20,1,1,1,42.45,0,611.33,1,2
2022-07-21,1,1,1,36.16,0,520.67,1,2
2022-07-22,1,1,1,24.79,0,357.02,1,2
2022-07-23,0,0,0,0,0,0,0,0
2022-07-24,0,0,0,0,0,0,0,0
2022-07-25,1,1,1,28.78,0,414.4,1,2
2022-07-26,1,1,1,38.08,0,548.38,1,2
2022-07-27,1,1,1,40.03,0,576.48,1,2
2022-07-28,1,1,1,37.77,0,543.92,1,2
2022-07-29,0,0,0,0,0,0,0,0
2022-07-30,0,0,0,0,0,0,0,0
2022-07-31,0,0,0,0,0,0,0,0
2022-08-01,0,0,0,0,0,0,0,0
2022-08-02,1,1,1,39.37,0,566.92,1,2
2022-08-03,1,1,1,37.64,0,541.97,1,2
2022-08-04,1,1,1,39.95,0,575.22,1,2
2022-08-05,4,4,4,32.03,0,115.3,4,8
2022-08-06,0,0,0,0,0,0,0,0
2022-08-07,0,0,0,0,0,0,0,0
2022-08-08,1,1,1,23.9,0,344.2,1,2
2022-08-09,1,1,1,35.62,0,512.9,1,2
2022-08-10,1,1,1,36.64,0,527.62,1,2
2022-08-11,1,1,1,38.69,0,557.13,1,2
2022-08-12,1,1,1,17.68,0,254.62,1,2
2022-08-13,0,0,0,0,0,0,0,0
2022-08-14,0,0,0,0,0,0,0,0
