occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
18.95,6.96,3.51,78.11,77.61

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2023-08-01,1,0,1,98.67,2793.78,710.42,1,1
2023-08-02,0,0,1,100,0,1440,1,0
2023-08-03,5,6,6,46.53,5.35,111.68,6,11
2023-08-04,2,2,2,32.07,230.88,230.88,2,4
2023-08-05,1,1,1,10.74,154.62,154.62,1,2
2023-08-06,3,3,3,3.72,17.86,17.86,3,6
2023-08-07,0,0,0,0,0,0,0,0
2023-08-08,6,6,6,8.54,20.49,20.49,6,12
2023-08-09,5,5,5,5.75,16.57,16.57,5,10
2023-08-10,4,4,4,2.76,9.95,9.95,4,8
2023-08-11,2,2,2,3.28,23.65,23.65,2,4
2023-08-12,1,1,1,9.87,142.18,142.18,1,2
2023-08-13,2,2,2,0.32,2.3,2.3,2,4
2023-08-14,2,2,2,0.25,1.78,1.78,2,4
2023-08-15,3,3,3,6.76,32.46,32.46,3,6
2023-08-16,3,3,3,1.9,9.12,9.12,3,6
2023-08-17,3,3,3,9.65,46.31,46.31,3,6
2023-08-18,1,1,1,0.15,2.1,2.1,1,2
2023-08-19,1,1,1,0.09,1.33,1.33,1,2
2023-08-20,0,0,0,0,0,0,0,0
2023-08-21,1,1,1,2.73,39.32,39.32,1,2
2023-08-22,9,9,9,28.85,46.16,46.16,9,18
2023-08-23,1,1,1,5.22,75.22,75.22,1,2
2023-08-24,1,1,1,18.08,260.38,260.38,1,2
2023-08-25,2,2,2,6.89,49.62,49.62,2,4
2023-08-26,8,8,8,19.35,34.83,34.83,8,16
2023-08-27,9,9,9,15.94,25.51,25.51,9,18
2023-08-28,1,1,1,13.22,190.4,190.4,1,2
2023-08-29,1,1,1,18.21,262.27,262.27,1,2
2023-08-30,1,1,1,5.5,79.27,79.27,1,2
2023-08-31,2,2,2,0.46,3.29,3.29,2,4
2023-09-01,1,1,1,1.15,16.52,16.52,1,2
2023-09-02,0,0,0,0,0,0,0,0
2023-09-03,1,1,1,0.28,3.98,3.98,1,2
2023-09-04,1,1,1,18.3,263.48,263.48,1,2
2023-09-05,0,0,0,0,0,0,0,0
2023-09-06,2,2,2,6.89,49.61,49.61,2,4
2023-09-07,0,0,0,0,0,0,0,0
2023-09-08,0,0,0,0,0,0,0,0
2023-09-09,3,3,3,1.96,9.43,9.43,3,6
2023-09-10,1,1,1,8.75,126.02,126.02,1,2
2023-09-11,2,2,2,43.73,314.86,314.86,2,4
2023-09-12,2,2,2,46.12,332.03,332.03,2,4
2023-09-13,3,2,3,20.09,117.25,96.44,3,5
2023-09-14,1,2,2,10.61,90.37,76.4,2,3
2023-09-15,0,0,0,0,0,0,0,0
2023-09-16,2,2,2,29.19,210.15,210.15,2,4
2023-09-17,5,5,5,9.23,26.59,26.59,5,10
2023-09-18,3,3,3,40.92,196.44,196.44,3,6
2023-09-19,1,1,1,5.2,74.83,74.83,1,2
2023-09-20,2,2,2,9.29,66.9,66.9,2,4
2023-09-21,1,1,1,0.12,1.68,1.68,1,2
2023-09-22,2,2,2,13.57,97.68,97.68,2,4
2023-09-23,5,5,5,17.75,51.11,51.11,5,10
2023-09-24,5,5,5,20.3,58.48,58.48,5,10
2023-09-25,6,6,6,17.08,40.99,40.99,6,12
2023-09-26,8,8,8,27.81,50.06,50.06,8,16
2023-09-27,2,2,2,0.19,1.38,1.38,2,4
2023-09-28,5,5,5,23.13,66.61,66.61,5,10
2023-09-29,5,5,5,1.51,4.34,4.34,5,10
2023-09-30,2,2,2,14.78,106.4,106.4,2,4
2023-10-01,3,3,3,22.29,106.97,106.97,3,6
2023-10-02,2,2,2,24.65,177.45,177.45,2,4
2023-10-03,6,6,6,15.22,36.52,36.52,6,12
2023-10-04,6,6,6,29.4,70.55,70.55,6,12
2023-10-05,4,4,4,5.46,19.65,19.65,4,8
2023-10-06,2,2,2,15.45,111.22,111.22,2,4
2023-10-07,7,7,7,48.23,99.22,99.22,7,14
2023-10-08,0,0,0,0,0,0,0,0
2023-10-09,1,1,1,26.35,379.38,379.38,1,2
2023-10-10,1,1,1,33.11,476.82,476.82,1,2
2023-10-11,6,6,6,14.7,35.28,35.28,6,12
2023-10-12,3,3,3,11.5,55.22,55.22,3,6
2023-10-13,3,3,3,12.19,58.52,58.52,3,6
2023-10-14,5,5,5,18.59,53.53,53.53,5,10
2023-10-15,8,8,8,17.81,32.06,32.06,8,16
2023-10-16,5,5,5,17.76,51.14,51.14,5,10
2023-10-17,5,5,5,5.47,15.75,15.75,5,10
2023-10-18,4,4,4,37.01,133.23,133.23,4,8
