occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
19.34,7.55,3.78,73.5,73.53

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2023-08-01,1,1,1,0.31,2.43,2.43,1,2
2023-08-02,0,0,0,0,0,0,0,0
2023-08-03,3,3,3,0.44,2.11,2.11,3,6
2023-08-04,3,3,3,2.14,10.26,10.26,3,6
2023-08-05,0,0,0,0,0,0,0,0
2023-08-06,1,1,1,0.1,1.42,1.42,1,2
2023-08-07,0,0,0,0,0,0,0,0
2023-08-08,2,2,2,0.77,5.54,5.54,2,4
2023-08-09,2,2,2,5.61,40.37,40.37,2,4
2023-08-10,1,1,1,0.26,3.73,3.73,1,2
2023-08-11,4,4,4,3,10.82,10.82,4,8
2023-08-12,0,0,0,0,0,0,0,0
2023-08-13,0,0,0,0,0,0,0,0
2023-08-14,5,5,5,6.18,17.8,17.8,5,10
2023-08-15,1,1,1,0.09,1.33,1.33,1,2
2023-08-16,0,0,0,0,0,0,0,0
2023-08-17,1,1,1,0.47,6.7,6.7,1,2
2023-08-18,1,1,1,0.8,11.53,11.53,1,2
2023-08-19,1,1,1,17.61,253.62,253.62,1,2
2023-08-20,0,0,0,0,0,0,0,0
2023-08-21,1,1,1,0.05,0.67,0.67,1,2
2023-08-22,7,7,7,15.32,31.52,31.52,7,14
2023-08-23,1,1,1,5.99,86.28,86.28,1,2
2023-08-24,7,7,7,4.54,9.34,9.34,7,14
2023-08-25,6,6,6,4.15,9.97,9.97,6,12
2023-08-26,12,12,12,16.2,19.44,19.44,12,24
2023-08-27,3,3,3,38.33,184,184,3,6
2023-08-28,3,3,3,1.97,9.43,9.43,3,6
2023-08-29,7,7,7,7.28,14.97,14.97,7,14
2023-08-30,2,2,2,5.83,41.98,41.98,2,4
2023-08-31,4,4,4,0.68,2.45,2.45,4,8
2023-09-01,2,2,2,0.95,6.81,6.81,2,4
2023-09-02,0,0,0,0,0,0,0,0
2023-09-03,1,1,1,0.31,4.4,4.4,1,2
2023-09-04,0,0,0,0,0,0,0,0
2023-09-05,1,1,1,4.32,62.25,62.25,1,2
2023-09-06,3,3,3,21.68,104.07,104.07,3,6
2023-09-07,1,1,1,10.97,157.97,157.97,1,2
2023-09-08,3,3,3,7.3,35.02,35.02,3,6
2023-09-09,1,1,1,11.24,161.92,161.92,1,2
2023-09-10,3,3,3,8.8,42.22,42.22,3,6
2023-09-11,3,3,3,34.45,165.35,165.35,3,6
2023-09-12,5,5,5,21.24,61.17,61.17,5,10
2023-09-13,4,4,4,28.37,102.15,102.15,4,8
2023-09-14,3,3,3,41.21,197.83,197.83,3,6
2023-09-15,1,1,1,1.85,26.68,26.68,1,2
2023-09-16,5,5,5,22.02,63.4,63.4,5,10
2023-09-17,4,4,4,15.82,56.95,56.95,4,8
2023-09-18,8,8,8,27.36,49.24,49.24,8,16
2023-09-19,3,3,3,21.78,104.53,104.53,3,6
2023-09-20,3,3,3,31.15,149.54,149.54,3,6
2023-09-21,5,5,5,11.32,32.59,32.59,5,10
2023-09-22,4,4,4,22.49,80.95,80.95,4,8
2023-09-23,6,6,6,23.59,56.61,56.61,6,12
2023-09-24,4,4,4,28.45,102.44,102.44,4,8
2023-09-25,6,6,6,23.11,55.48,55.48,6,12
2023-09-26,6,6,6,35.07,84.17,84.17,6,12
2023-09-27,5,5,5,16.25,46.8,46.8,5,10
2023-09-28,2,2,2,38.25,275.38,275.38,2,4
2023-09-29,6,5,6,45.32,113.86,108.78,6,11
2023-09-30,1,2,2,13.14,158.63,94.58,2,3
2023-10-01,3,3,3,14.75,70.82,70.82,3,6
2023-10-02,0,0,0,0,0,0,0,0
2023-10-03,7,7,7,27.29,56.15,56.15,7,14
2023-10-04,4,4,4,21.78,78.42,78.42,4,8
2023-10-05,4,4,4,34.82,125.37,125.37,4,8
2023-10-06,1,1,1,5.34,76.93,76.93,1,2
2023-10-07,5,5,5,19.95,57.44,57.44,5,10
2023-10-08,2,2,2,8.83,63.58,63.58,2,4
2023-10-09,0,0,0,0,0,0,0,0
2023-10-10,6,6,6,24.54,58.91,58.91,6,12
2023-10-11,4,4,4,11.31,40.7,40.7,4,8
2023-10-12,5,5,5,29.96,86.29,86.29,5,10
2023-10-13,2,2,2,18.52,133.33,133.33,2,4
2023-10-14,3,3,3,19.79,95.01,95.01,3,6
2023-10-15,7,7,7,18.35,37.75,37.75,7,14
2023-10-16,5,5,5,16.11,46.41,46.41,5,10
2023-10-17,6,6,6,29.6,71.03,71.03,6,12
2023-10-18,8,8,8,28.34,51.02,51.02,8,16
2023-10-19,2,2,2,15.46,111.28,111.28,2,4
2023-10-20,3,3,3,29.58,142.01,142.01,3,6
2023-10-21,6,6,6,28.16,67.59,67.59,6,12
2023-10-22,6,6,6,20.29,48.69,48.69,6,12
2023-10-23,4,4,4,13.37,48.13,48.13,4,8
2023-10-24,7,7,7,29.91,61.52,61.52,7,14
2023-10-25,7,7,7,25.8,53.07,53.07,7,14
2023-10-26,2,2,2,40.71,293.08,293.08,2,4
2023-10-27,2,2,2,39.05,281.13,281.13,2,4
2023-10-28,9,9,9,26.38,42.2,42.2,9,18
2023-10-29,2,2,2,28.57,205.71,205.71,2,4
2023-10-30,7,7,7,13.47,27.71,27.71,7,14
2023-10-31,5,5,5,24.5,70.56,70.56,5,10
2023-11-01,5,5,5,19.56,56.34,56.34,5,10
2023-11-02,5,5,5,27.89,80.32,80.32,5,10
2023-11-03,3,3,3,10.6,50.87,50.87,3,6
2023-11-04,5,5,5,24.83,71.52,71.52,5,10
2023-11-05,4,4,4,17.33,65,65,4,8
2023-11-06,4,4,4,30.97,111.5,111.5,4,8
2023-11-07,4,4,4,23.23,83.63,83.63,4,8
2023-11-08,8,8,8,22.81,41.06,41.06,8,16
2023-11-09,4,4,4,22.71,81.76,81.76,4,8
2023-11-10,6,6,6,23.19,55.66,55.66,6,12
2023-11-11,4,4,4,25.81,92.91,92.91,4,8
2023-11-12,3,3,3,6.23,29.92,29.92,3,6
2023-11-13,0,0,0,0,0,0,0,0
2023-11-14,6,6,6,21.99,52.79,52.79,6,12
2023-11-15,4,4,4,28.2,77.44,101.54,4,8
2023-11-16,3,3,3,16.87,80.98,80.98,3,6
2023-11-17,6,6,6,22.1,53.05,53.05,6,12
2023-11-18,2,2,2,22.69,163.38,163.38,2,4
2023-11-19,4,4,4,5.95,21.4,21.4,4,8
2023-11-20,5,5,5,20.49,59.02,59.02,5,10
2023-11-21,6,6,6,31.18,74.83,74.83,6,12
2023-11-22,4,4,4,31.4,113.03,113.03,4,8
2023-11-23,7,7,7,29.53,60.74,60.74,7,14
2023-11-24,9,9,9,25.42,40.67,40.67,9,18
2023-11-25,4,4,4,13.76,49.54,49.54,4,8
2023-11-26,4,4,4,24,86.41,86.41,4,8
2023-11-27,7,7,7,21.6,44.43,44.43,7,14
2023-11-28,6,6,6,17.39,41.75,41.75,6,12
2023-11-29,5,5,5,30.45,87.7,87.7,5,10
2023-11-30,6,6,6,26.17,50.59,62.81,6,12
2023-12-01,7,7,7,38.52,79.25,79.25,7,14
2023-12-02,4,4,4,34.07,122.67,122.67,4,8
2023-12-03,4,4,4,18.62,67.03,67.03,4,8
2023-12-04,4,4,4,27.36,98.48,98.48,4,8
2023-12-05,3,3,3,35.11,168.53,168.53,3,6
2023-12-06,4,4,4,24.19,87.1,87.1,4,8
2023-12-07,5,5,5,23.73,68.35,68.35,5,10
2023-12-08,5,5,5,22.65,65.23,65.23,5,10
2023-12-09,5,5,5,26.16,75.34,75.34,5,10
2023-12-10,4,4,4,17.33,62.37,62.37,4,8
2023-12-11,2,2,2,1.16,8.32,8.32,2,4
2023-12-12,5,5,5,16.39,47.2,47.2,5,10
2023-12-13,3,3,3,9.14,43.86,43.86,3,6
2023-12-14,6,6,6,21.83,52.38,52.38,6,12
2023-12-15,2,2,2,19.47,140.22,140.22,2,4
2023-12-16,7,7,7,31.26,64.3,64.3,7,14
2023-12-17,2,2,2,28.28,203.63,203.63,2,4
2023-12-18,2,2,2,9.02,64.92,64.92,2,4
2023-12-19,1,1,1,7.48,107.67,107.67,1,2
2023-12-20,3,3,3,7.03,33.73,33.73,3,6
2023-12-21,2,2,2,15.61,112.37,112.37,2,4
2023-12-22,1,1,1,6.04,86.92,86.92,1,2
2023-12-23,2,2,2,11.12,80.04,80.04,2,4
2023-12-24,0,0,0,0,0,0,0,0
2023-12-25,0,0,0,0,0,0,0,0
2023-12-26,0,0,0,0,0,0,0,0
2023-12-27,1,1,1,9.18,132.15,132.15,1,2
2023-12-28,2,2,2,10.04,72.31,72.31,2,4
2023-12-29,2,2,2,18.7,134.62,134.62,2,4
2023-12-30,0,0,0,0,0,0,0,0
2023-12-31,2,2,2,4.79,34.48,34.48,2,4
2024-01-01,0,0,0,0,0,0,0,0
2024-01-02,1,1,1,9.17,132.02,132.02,1,2
2024-01-03,0,0,0,0,0,0,0,0
2024-01-04,1,1,1,8.45,121.73,121.73,1,2
2024-01-05,2,2,2,11.34,81.63,81.63,2,4
2024-01-06,2,2,2,13.2,95.03,95.03,2,4
2024-01-07,3,3,3,11.15,53.52,53.52,3,6
2024-01-08,3,3,3,31.39,150.65,150.65,3,6
2024-01-09,3,3,3,43.06,206.69,206.69,3,6
2024-01-10,5,5,5,31.45,90.59,90.59,5,10
2024-01-11,7,7,7,27.01,55.57,55.57,7,14
2024-01-12,4,4,4,24.93,89.74,89.74,4,8
2024-01-13,3,3,3,16.29,78.18,78.18,3,6
2024-01-15,4,4,4,25.37,67.25,91.34,4,8
2024-01-16,2,2,2,57.82,938.43,416.3,2,4
2024-01-17,0,1,1,71.52,0,1029.85,1,1
2024-01-18,1,1,1,9.58,137.88,137.88,1,2
2024-01-19,4,4,4,25.42,91.51,91.51,4,8
2024-01-20,4,4,4,20.43,73.55,73.55,4,8
2024-01-21,6,6,6,32.82,78.78,78.78,6,12
2024-01-22,3,3,3,49.66,238.39,238.39,3,6
2024-01-23,8,8,8,37.04,66.68,66.68,8,16
2024-01-24,4,4,4,35.09,126.32,126.32,4,8
2024-01-25,4,4,4,34.11,122.8,122.8,4,8
2024-01-26,8,8,8,34.67,62.41,62.41,8,16
2024-01-27,6,6,6,22.17,53.21,53.21,6,12
2024-01-28,5,5,5,26.95,77.62,77.62,5,10
2024-01-29,9,9,9,27.6,44.15,44.15,9,18
2024-01-30,5,5,5,49.99,143.97,143.97,5,10
2024-01-31,6,6,6,16.18,38.84,38.84,6,12
2024-02-01,8,8,8,27.81,50.06,50.06,8,16
2024-02-02,5,5,5,26.89,77.45,77.45,5,10
2024-02-03,9,9,9,38.56,61.69,61.69,9,18
2024-02-04,5,5,5,33,95.05,95.05,5,10
2024-02-05,4,4,4,36.9,132.83,132.83,4,8
2024-02-06,4,4,4,18.86,67.88,67.88,4,8
2024-02-07,5,5,5,15.27,43.96,43.96,5,10
2024-02-08,2,2,2,40.59,292.26,292.26,2,4
2024-02-09,4,4,4,18.64,67.11,67.11,4,8
2024-02-10,5,5,5,38.9,112.03,112.03,5,10
2024-02-11,3,3,3,26.14,125.48,125.48,3,6
2024-02-12,6,6,6,23.19,55.66,55.66,6,12
