occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
4.6,3.47,1.74,28.98,38.1

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2022-08-11,7,7,7,2.66,0,5.47,7,14
2022-08-12,1,1,1,0.24,0,3.5,1,2
2022-08-13,3,3,3,7.55,0,36.22,3,6
2022-08-14,1,1,1,1.57,0,22.57,1,2
2022-08-15,2,2,2,1.02,0,7.37,2,4
2022-08-16,2,2,2,14.09,0,101.46,2,4
2022-08-17,0,0,0,0,0,0,0,0
2022-08-18,2,2,2,0.63,0,4.51,2,4
2022-08-19,1,1,1,0.07,0,0.97,1,2
2022-08-20,0,0,0,0,0,0,0,0
2022-08-21,3,3,3,4.8,0,23.04,3,6
2022-08-22,2,2,2,0.44,0,3.14,2,4
2022-08-23,1,1,1,0.06,0,0.9,1,2
2022-08-24,2,2,2,14.88,0,107.14,2,4
2022-08-25,4,4,4,18.86,0,67.88,4,8
2022-08-26,4,3,4,36.25,0,130.48,4,7
2022-08-27,2,3,3,2.12,0,10.19,3,5
2022-08-28,2,2,2,22.87,0,164.66,2,4
2022-08-29,2,2,2,0.28,0,2.03,2,4
2022-08-30,1,1,1,1.45,0,20.95,1,2
2022-08-31,2,2,2,0.61,0,4.39,2,4
2022-09-01,3,3,3,5.53,0,26.54,3,6
2022-09-02,0,0,0,0,0,0,0,0
2022-09-03,1,1,1,0.53,0,7.6,1,2
2022-09-04,4,4,4,6.84,0,24.64,4,8
2022-09-05,1,1,1,3.63,0,52.32,1,2
2022-09-06,0,0,0,0,0,0,0,0
2022-09-07,3,3,3,1.36,0,6.52,3,6
2022-09-08,2,2,2,6.14,0,44.23,2,4
2022-09-09,6,6,6,11.3,0,27.13,6,12
2022-09-10,1,1,1,1.75,0,25.2,1,2
2022-09-11,1,1,1,1.21,0,17.38,1,2
2022-09-12,3,3,3,1.67,0,8.01,3,6
2022-09-13,4,4,4,4.48,0,16.13,4,8
2022-09-14,0,0,0,0,0,0,0,0
2022-09-15,4,4,4,1.63,0,5.85,4,8
2022-09-16,2,2,2,0.63,0,4.51,2,4
2022-09-17,2,2,2,6.39,0,45.99,2,4
2022-09-18,1,1,1,16.82,0,242.2,1,2
2022-09-19,0,0,0,0,0,0,0,0
2022-09-20,6,6,6,2.02,0,4.85,6,12
2022-09-21,4,4,4,0.66,0,2.37,4,8
2022-09-22,1,1,1,0.13,0,1.55,1,2
2022-09-23,3,3,3,4.88,0,23.44,3,6
2022-09-24,1,1,1,1.55,0,22.28,1,2
2022-09-25,5,5,5,13.67,0,39.37,5,10
2022-09-26,4,4,4,5.81,0,20.91,4,8
2022-09-27,0,0,0,0,0,0,0,0
2022-09-28,0,0,0,0,0,0,0,0
2022-09-29,2,2,2,1.9,0,13.69,2,4
2022-09-30,0,0,0,0,0,0,0,0
2022-10-01,1,1,1,0.65,0,9.42,1,2
2022-10-02,0,0,0,0,0,0,0,0
2022-10-03,4,4,4,0.63,0,2.28,4,8
2022-10-04,2,2,2,4.51,0,32.5,2,4
2022-10-05,2,2,2,4.22,0,30.38,2,4
