occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
8.38,5.17,2.58,46.64,46.64

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2023-08-01,8,8,8,25.52,22.97,22.97,8,16
2023-08-02,8,8,8,57.22,103,103,8,16
2023-08-03,8,8,8,52.91,95.24,95.24,8,16
2023-08-04,0,0,0,0,0,0,0,0
2023-08-05,0,0,0,0,0,0,0,0
2023-08-06,0,0,0,0,0,0,0,0
2023-08-07,1,1,1,5.03,72.38,72.38,1,2
2023-08-08,1,1,1,3.7,53.28,53.28,1,2
2023-08-09,2,2,2,10.35,74.5,74.5,2,4
2023-08-10,0,0,0,0,0,0,0,0
2023-08-11,1,1,1,0.49,7.08,7.08,1,2
2023-08-12,0,0,0,0,0,0,0,0
2023-08-13,0,0,0,0,0,0,0,0
2023-08-14,2,2,2,10.71,77.1,77.1,2,4
2023-08-15,2,2,2,6.3,45.35,45.35,2,4
2023-08-16,1,1,1,1.49,21.5,21.5,1,2
2023-08-17,4,4,4,15.6,56.17,56.17,4,8
2023-08-18,0,0,0,0,0,0,0,0
2023-08-19,0,0,0,0,0,0,0,0
2023-08-20,0,0,0,0,0,0,0,0
2023-08-21,1,1,1,8.9,128.15,128.15,1,2
2023-08-22,1,1,1,14.12,203.27,203.27,1,2
2023-08-23,2,2,2,15.91,114.54,114.54,2,4
2023-08-24,1,1,1,4.89,70.45,70.45,1,2
2023-08-25,2,2,2,9.73,70.05,70.05,2,4
2023-08-26,1,1,1,17.92,258.03,258.03,1,2
2023-08-27,1,1,1,8.5,122.33,122.33,1,2
2023-08-28,4,4,4,11.47,41.31,41.31,4,8
2023-08-29,1,1,1,5.44,78.37,78.37,1,2
2023-08-30,3,3,3,12.77,61.28,61.28,3,6
2023-08-31,0,0,0,0,0,0,0,0
2023-09-01,0,0,0,0,0,0,0,0
2023-09-02,0,0,0,0,0,0,0,0
2023-09-03,0,0,0,0,0,0,0,0
2023-09-04,1,1,1,0.08,1.1,1.1,1,2
2023-09-05,9,9,9,6.9,11.03,11.03,9,18
2023-09-06,5,5,5,22.93,66.04,66.04,5,10
2023-09-07,6,6,6,3.95,9.49,9.49,6,12
2023-09-08,0,0,0,0,0,0,0,0
2023-09-09,4,4,4,10.49,37.75,37.75,4,8
2023-09-10,4,4,4,25.22,90.8,90.8,4,8
2023-09-11,3,3,3,8.54,40.99,40.99,3,6
2023-09-12,5,5,5,6.3,18.16,18.16,5,10
2023-09-13,8,8,8,11.43,20.57,20.57,8,16
2023-09-14,4,4,4,4.23,15.24,15.24,4,8
2023-09-15,2,2,2,17.21,123.93,123.93,2,4
2023-09-16,4,4,4,20.41,73.48,73.48,4,8
2023-09-17,5,5,5,25.54,73.55,73.55,5,10
2023-09-18,3,3,3,11.54,55.41,55.41,3,6
2023-09-19,4,4,4,2.13,7.65,7.65,4,8
2023-09-20,3,3,3,10.47,50.26,50.26,3,6
2023-09-21,3,3,3,6.53,31.36,31.36,3,6
2023-09-22,4,4,4,22.94,82.59,82.59,4,8
2023-09-23,4,4,4,21.06,75.82,75.82,4,8
2023-09-24,6,6,6,15.6,37.44,37.44,6,12
2023-09-25,4,4,4,6.81,24.53,24.53,4,8
2023-09-26,4,4,4,8.11,29.19,29.19,4,8
2023-09-27,5,5,5,14.38,41.41,41.41,5,10
2023-09-28,4,4,4,5.11,18.4,18.4,4,8
2023-09-29,1,1,1,4.2,60.45,60.45,1,2
2023-09-30,5,5,5,24.08,69.35,69.35,5,10
2023-10-01,6,6,6,22.71,54.51,54.51,6,12
