occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
10.09,6.26,3.14,46.3,46.14

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2023-08-01,5,5,5,26.24,37.79,37.79,5,10
2023-08-02,0,0,0,0,0,0,0,0
2023-08-03,9,9,9,7.31,11.7,11.7,9,18
2023-08-04,9,9,9,13.04,20.87,20.87,9,18
2023-08-05,0,0,0,0,0,0,0,0
2023-08-06,0,0,0,0,0,0,0,0
2023-08-07,0,0,0,0,0,0,0,0
2023-08-08,2,2,2,11.72,84.36,84.36,2,4
2023-08-09,2,2,2,21.28,153.24,153.24,2,4
2023-08-10,1,0,1,4.32,118.67,62.22,1,1
2023-08-11,1,2,2,4.07,2.12,29.28,2,3
2023-08-12,0,0,0,0,0,0,0,0
2023-08-13,4,4,4,3.12,11.22,11.22,4,8
2023-08-14,4,4,4,16.4,59.05,59.05,4,8
2023-08-15,0,0,0,0,0,0,0,0
2023-08-16,3,3,3,2.04,9.81,9.81,3,6
2023-08-17,2,2,2,5.68,40.87,40.87,2,4
2023-08-18,3,3,3,2.08,9.99,9.99,3,6
2023-08-19,0,0,0,0,0,0,0,0
2023-08-20,0,0,0,0,0,0,0,0
2023-08-21,4,4,4,13.94,50.17,50.17,4,8
2023-08-22,4,4,4,8.65,31.13,31.13,4,8
2023-08-23,2,2,2,14.5,104.43,104.43,2,4
2023-08-24,5,5,5,5.87,16.91,16.91,5,10
2023-08-25,2,2,2,0.66,4.73,4.73,2,4
2023-08-26,2,2,2,8.03,57.84,57.84,2,4
2023-08-27,0,0,0,0,0,0,0,0
2023-08-28,7,7,7,14.41,29.64,29.64,7,14
2023-08-29,5,5,5,28.15,81.07,81.07,5,10
2023-08-30,4,4,4,20.55,73.97,73.97,4,8
2023-08-31,1,1,1,0.04,0.63,0.63,1,2
2023-09-01,0,0,0,0,0,0,0,0
2023-09-02,1,1,1,13.8,198.7,198.7,1,2
2023-09-03,1,1,1,0.8,11.45,11.45,1,2
2023-09-04,1,1,1,0.62,8.97,8.97,1,2
2023-09-05,9,9,9,8.27,13.22,13.22,9,18
2023-09-06,7,7,7,13.07,26.89,26.89,7,14
2023-09-07,4,4,4,10.52,37.87,37.87,4,8
2023-09-08,3,3,3,8.06,38.71,38.71,3,6
2023-09-09,4,4,4,20.82,74.95,74.95,4,8
2023-09-10,2,2,2,28.56,205.65,205.65,2,4
2023-09-11,5,5,5,10,28.81,28.81,5,10
2023-09-12,4,4,4,12.92,46.5,46.5,4,8
2023-09-13,6,6,6,16.7,40.07,40.07,6,12
2023-09-14,7,7,7,9.55,19.65,19.65,7,14
2023-09-15,0,0,0,0,0,0,0,0
2023-09-16,2,2,2,24.25,174.61,174.61,2,4
2023-09-17,9,9,9,25.08,40.13,40.13,9,18
2023-09-18,3,3,3,8.52,40.87,40.87,3,6
2023-09-19,5,5,5,16.13,46.45,46.45,5,10
2023-09-20,5,5,5,8.95,25.78,25.78,5,10
2023-09-21,4,4,4,9.67,34.83,34.83,4,8
2023-09-22,7,7,7,22.57,46.43,46.43,7,14
2023-09-23,1,0,1,63.33,2173.6,911.88,1,1
2023-09-24,1,2,2,87.87,3.62,632.67,2,3
2023-09-25,2,2,2,6.86,49.38,49.38,2,4
2023-09-26,4,4,4,12.56,45.23,45.23,4,8
2023-09-27,8,8,8,16.43,29.58,29.58,8,16
2023-09-28,7,7,7,7.29,15,15,7,14
