occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
12.43,6.75,3.38,52.89,52.89

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2023-07-31,0,0,0,0,0,0,0,0
2023-08-01,0,0,0,0,0,0,0,0
2023-08-02,0,0,0,0,0,0,0,0
2023-08-03,7,7,7,30.25,62.22,62.22,7,14
2023-08-04,5,5,5,3.9,11.23,11.23,5,10
2023-08-05,0,0,0,0,0,0,0,0
2023-08-06,1,1,1,0.13,1.8,1.8,1,2
2023-08-07,1,1,1,10.25,147.58,147.58,1,2
2023-08-08,6,6,6,3.75,9,9,6,12
2023-08-09,7,7,7,26.28,54.07,54.07,7,14
2023-08-10,3,3,3,0.9,4.34,4.34,3,6
2023-08-11,6,6,6,10.14,24.34,24.34,6,12
2023-08-12,0,0,0,0,0,0,0,0
2023-08-13,1,1,1,0.35,5,5,1,2
2023-08-14,3,3,3,7.93,38.04,38.04,3,6
2023-08-15,5,5,5,10.37,29.88,29.88,5,10
2023-08-16,5,5,5,6.86,19.76,19.76,5,10
2023-08-17,7,7,7,19.81,40.76,40.76,7,14
2023-08-18,8,8,8,9.1,16.39,16.39,8,16
2023-08-19,0,0,0,0,0,0,0,0
2023-08-20,1,1,1,4.49,64.7,64.7,1,2
2023-08-21,7,7,7,23.84,49.04,49.04,7,14
2023-08-22,11,11,11,15.37,20.13,20.13,11,22
2023-08-23,7,7,7,18.74,38.56,38.56,7,14
2023-08-24,10,10,10,15.43,22.22,22.22,10,20
2023-08-25,8,8,8,11.98,21.56,21.56,8,16
2023-08-26,4,4,4,35.65,128.35,128.35,4,8
2023-08-27,4,4,4,1.44,5.17,5.17,4,8
2023-08-28,7,7,7,15.04,30.93,30.93,7,14
2023-08-29,8,8,8,9.48,17.07,17.07,8,16
2023-08-30,8,8,8,14.48,26.06,26.06,8,16
2023-08-31,9,9,9,3.33,5.33,5.33,9,18
2023-09-01,9,9,9,3.24,5.18,5.18,9,18
2023-09-02,0,0,0,0,0,0,0,0
2023-09-03,1,1,1,0.17,2.42,2.42,1,2
2023-09-04,0,0,0,0,0,0,0,0
2023-09-05,9,9,9,6.31,10.1,10.1,9,18
2023-09-06,6,6,6,10.46,25.09,25.09,6,12
2023-09-07,8,8,8,5.52,9.93,9.93,8,16
2023-09-08,2,2,2,6.96,50.12,50.12,2,4
2023-09-09,6,6,6,30.6,73.43,73.43,6,12
2023-09-10,6,6,6,29.98,71.95,71.95,6,12
2023-09-11,4,4,4,13.99,50.35,50.35,4,8
2023-09-12,4,4,4,6.68,24.05,24.05,4,8
2023-09-13,2,2,2,7.25,52.22,52.22,2,4
2023-09-14,5,5,5,15.8,45.52,45.52,5,10
2023-09-15,2,2,2,6.79,48.88,48.88,2,4
2023-09-16,4,4,4,26.92,96.91,96.91,4,8
2023-09-17,3,3,3,17.87,85.76,85.76,3,6
2023-09-18,5,5,5,20.7,59.61,59.61,5,10
2023-09-19,3,3,3,2.89,13.87,13.87,3,6
2023-09-20,2,2,2,24.19,174.18,174.18,2,4
2023-09-21,2,2,2,8.14,58.63,58.63,2,4
2023-09-22,3,3,3,25.89,124.29,124.29,3,6
2023-09-23,8,8,8,26.49,47.68,47.68,8,16
2023-09-24,6,6,6,23.98,57.54,57.54,6,12
2023-09-25,6,6,6,2.47,5.92,5.92,6,12
2023-09-26,5,5,5,17.26,49.7,49.7,5,10
2023-09-27,6,6,6,15.94,38.26,38.26,6,12
2023-09-28,3,3,3,14.95,71.77,71.77,3,6
2023-09-29,1,1,1,0.91,13.12,13.12,1,2
2023-09-30,5,5,5,24.75,71.28,71.28,5,10
2023-10-01,2,2,2,17.55,126.39,126.39,2,4
2023-10-02,1,1,1,0.47,6.8,6.8,1,2
2023-10-03,5,5,5,13.04,37.56,37.56,5,10
2023-10-04,2,2,2,4.17,30,30,2,4
2023-10-05,3,3,3,19.06,91.48,91.48,3,6
2023-10-06,2,2,2,15.19,109.33,109.33,2,4
2023-10-07,2,2,2,0.33,2.38,2.38,2,4
2023-10-08,1,1,1,0.19,2.78,2.78,1,2
2023-10-09,0,0,0,0,0,0,0,0
2023-10-10,5,5,5,18.62,53.62,53.62,5,10
2023-10-11,8,8,8,17.67,31.8,31.8,8,16
2023-10-12,2,2,2,2.01,14.47,14.47,2,4
2023-10-13,2,2,2,9.97,71.8,71.8,2,4
2023-10-14,5,5,5,23.7,68.26,68.26,5,10
2023-10-15,4,4,4,14.63,52.68,52.68,4,8
2023-10-16,6,6,6,5.85,14.03,14.03,6,12
2023-10-17,3,3,3,9.27,44.5,44.5,3,6
2023-10-18,5,5,5,17.39,50.1,50.1,5,10
2023-10-19,6,6,6,1.42,3.4,3.4,6,12
2023-10-20,1,1,1,5.99,86.3,86.3,1,2
2023-10-21,2,2,2,9.32,67.13,67.13,2,4
2023-10-22,7,7,7,23.68,48.71,48.71,7,14
2023-10-23,3,3,3,2.58,12.37,12.37,3,6
2023-10-24,3,3,3,15.4,73.91,73.91,3,6
2023-10-25,3,3,3,12.45,59.76,59.76,3,6
2023-10-26,3,3,3,18.56,89.07,89.07,3,6
2023-10-27,2,2,2,16.87,121.49,121.49,2,4
2023-10-28,4,4,4,29.11,104.78,104.78,4,8
2023-10-29,5,5,5,9.47,27.27,27.27,5,10
2023-10-30,2,2,2,10.26,73.85,73.85,2,4
2023-10-31,0,0,0,0,0,0,0,0
2023-11-01,3,3,3,2.87,13.79,13.79,3,6
2023-11-02,1,1,1,6.62,95.33,95.33,1,2
2023-11-03,3,3,3,25.05,120.22,120.22,3,6
2023-11-04,6,6,6,32.34,77.61,77.61,6,12
2023-11-05,4,4,4,25.9,97.13,97.13,4,8
2023-11-06,1,1,1,5.49,79.02,79.02,1,2
2023-11-07,1,1,1,4.81,69.3,69.3,1,2
2023-11-08,5,5,5,7.29,20.98,20.98,5,10
2023-11-09,3,3,3,8.54,40.98,40.98,3,6
2023-11-10,0,0,0,0,0,0,0,0
2023-11-11,6,6,6,31.42,75.41,75.41,6,12
2023-11-12,4,4,4,8.51,30.65,30.65,4,8
2023-11-13,6,6,6,7.66,18.38,18.38,6,12
2023-11-14,1,1,1,7.73,111.38,111.38,1,2
2023-11-15,2,2,2,3.34,24.08,24.08,2,4
2023-11-16,1,1,1,6.48,93.38,93.38,1,2
2023-11-17,1,1,1,8.58,123.6,123.6,1,2
2023-11-18,3,3,3,27.04,129.79,129.79,3,6
2023-11-19,2,2,2,21.83,157.14,157.14,2,4
2023-11-20,8,8,8,17.11,30.8,30.8,8,16
2023-11-21,2,2,2,0.48,3.49,3.49,2,4
2023-11-22,7,7,7,19.46,40.03,40.03,7,14
2023-11-23,5,5,5,9.33,26.87,26.87,5,10
2023-11-24,4,4,4,2.02,7.28,7.27,4,8
2023-11-25,6,6,6,20.66,49.59,49.59,6,12
2023-11-26,3,3,3,15.76,75.67,75.67,3,6
2023-11-27,7,7,7,2.73,5.62,5.62,7,14
2023-11-28,4,4,4,10.45,37.63,37.63,4,8
2023-11-29,4,4,4,13.02,46.88,46.88,4,8
2023-11-30,2,2,2,13.04,93.88,93.88,2,4
2023-12-01,4,4,4,11.7,42.1,42.1,4,8
2023-12-02,3,3,3,22.28,106.93,106.93,3,6
2023-12-03,3,3,3,21.86,104.92,104.92,3,6
2023-12-04,2,2,2,6.03,43.43,43.43,2,4
2023-12-05,2,2,2,7.57,54.48,54.48,2,4
2023-12-06,3,3,3,6.89,33.08,33.08,3,6
2023-12-07,2,2,2,6.06,43.61,43.61,2,4
2023-12-08,1,1,1,7.4,106.58,106.58,1,2
2023-12-09,8,8,8,10.21,18.39,18.39,8,16
2023-12-10,2,2,2,29.8,214.53,214.53,2,4
2023-12-11,2,2,2,0.47,3.38,3.38,2,4
2023-12-12,0,0,0,0,0,0,0,0
2023-12-13,6,6,6,9.15,21.95,21.95,6,12
2023-12-14,4,4,4,8.05,28.99,28.99,4,8
2023-12-15,4,4,4,11.7,42.12,42.12,4,8
2023-12-16,5,5,5,32.33,93.1,93.1,5,10
2023-12-17,4,4,4,22.7,81.74,81.74,4,8
2023-12-18,0,0,0,0,0,0,0,0
2023-12-19,0,0,0,0,0,0,0,0
2023-12-20,1,1,1,3.88,55.83,55.83,1,2
2023-12-21,1,1,1,2.55,36.65,36.65,1,2
2023-12-22,0,0,0,0,0,0,0,0
2023-12-23,3,3,3,10.29,49.41,49.41,3,6
2023-12-24,0,0,0,0,0,0,0,0
2023-12-25,0,0,0,0,0,0,0,0
2023-12-26,1,1,1,4.64,66.75,66.75,1,2
2023-12-27,0,0,0,0,0,0,0,0
2023-12-28,0,0,0,0,0,0,0,0
2023-12-29,1,1,1,0.21,3.05,3.05,1,2
2023-12-30,1,1,1,4.84,69.77,69.77,1,2
2023-12-31,2,2,2,2.52,18.18,18.18,2,4
2024-01-01,1,1,1,0.32,4.65,4.65,1,2
2024-01-02,0,0,0,0,0,0,0,0
2024-01-03,2,2,2,0.66,4.77,4.77,2,4
