occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
21.24,11.68,5.85,52.11,52.16

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2023-07-31,0,0,0,0,0,0,0,0
2023-08-01,1,0,1,49.33,2793.8,710.4,1,1
2023-08-02,0,0,1,100,0,1440,1,0
2023-08-03,1,2,2,52.58,113.73,378.57,2,3
2023-08-04,7,7,7,10.81,22.25,22.25,7,14
2023-08-05,2,2,2,13.46,96.92,96.92,2,4
2023-08-06,3,3,3,14.65,70.32,70.32,3,6
2023-08-07,3,3,3,9.98,47.93,47.93,3,6
2023-08-08,8,8,8,19.44,34.99,34.99,8,16
2023-08-09,6,6,6,16.77,40.25,40.25,6,12
2023-08-10,6,6,6,10.57,25.36,25.36,6,12
2023-08-11,4,4,4,19.44,70,70,4,8
2023-08-12,1,1,1,3.01,43.28,43.28,1,2
2023-08-13,5,5,5,2.01,5.8,5.8,5,10
2023-08-14,4,4,4,43.74,157.48,157.48,4,8
2023-08-15,4,4,4,35.5,127.8,127.8,4,8
2023-08-16,2,2,2,5.23,37.63,37.63,2,4
2023-08-17,5,5,5,17.06,49.15,49.15,5,10
2023-08-18,1,1,1,10.11,145.63,145.63,1,2
2023-08-19,0,0,0,0,0,0,0,0
2023-08-20,2,2,2,0.22,1.56,1.56,2,4
2023-08-21,5,5,5,16.78,48.32,48.32,5,10
2023-08-22,7,7,7,28.07,57.74,57.74,7,14
2023-08-23,3,3,3,14.69,70.53,70.53,3,6
2023-08-24,6,6,6,28.84,69.23,69.23,6,12
2023-08-25,3,3,3,20.42,98.02,98.02,3,6
2023-08-26,6,6,6,36.7,88.09,88.09,6,12
2023-08-27,4,4,4,10.56,38.03,38.03,4,8
2023-08-28,4,4,4,26.82,96.54,96.54,4,8
2023-08-29,4,4,4,22.08,79.49,79.49,4,8
2023-08-30,4,4,4,24.73,89.05,89.05,4,8
2023-08-31,5,5,5,10.78,31.05,31.05,5,10
2023-09-01,1,1,1,0.82,11.83,11.83,1,2
2023-09-02,1,1,1,0.43,6.22,6.22,1,2
2023-09-03,1,1,1,2.05,29.57,29.57,1,2
2023-09-04,5,5,5,1.68,4.85,4.85,5,10
2023-09-05,8,8,8,28.71,51.68,51.68,8,16
2023-09-06,7,7,7,15.77,32.44,32.44,7,14
2023-09-07,8,8,8,25.35,45.64,45.64,8,16
2023-09-08,5,5,5,38.5,110.87,110.87,5,10
2023-09-09,15,15,15,27.84,26.73,26.73,15,30
2023-09-10,9,9,9,36.57,58.52,58.52,9,18
2023-09-11,10,10,10,7.99,11.51,11.51,10,20
2023-09-12,6,6,6,19.45,46.67,46.67,6,12
2023-09-13,12,12,12,21.25,25.5,25.5,12,24
2023-09-14,11,11,11,30.47,39.88,39.88,11,22
2023-09-15,9,9,9,18.95,30.31,30.31,9,18
2023-09-16,9,9,9,34.77,55.63,55.63,9,18
2023-09-17,10,10,10,42.46,61.14,61.14,10,20
2023-09-18,7,7,7,18.76,38.59,38.59,7,14
2023-09-19,7,7,7,16.2,33.32,33.32,7,14
2023-09-20,9,9,9,24.43,39.09,39.09,9,18
2023-09-21,7,7,7,22.68,46.65,46.65,7,14
2023-09-22,2,2,2,38.72,278.81,278.81,2,4
2023-09-23,5,5,5,39.59,114.01,114.01,5,10
2023-09-24,10,10,10,33.63,48.43,48.43,10,20
2023-09-25,9,9,9,20.04,32.06,32.06,9,18
2023-09-26,8,8,8,28.09,50.56,50.56,8,16
2023-09-27,6,6,6,15.04,36.09,36.09,6,12
2023-09-28,8,8,8,26.98,48.57,48.57,8,16
2023-09-29,7,7,7,30.84,63.44,63.44,7,14
2023-09-30,5,5,5,26.21,75.5,75.5,5,10
2023-10-01,5,5,5,28.09,80.91,80.91,5,10
2023-10-02,4,4,4,8.9,32.03,32.03,4,8
2023-10-03,8,8,8,30.61,55.11,55.11,8,16
2023-10-04,11,11,11,25.56,33.46,33.46,11,22
2023-10-05,9,9,9,24.45,39.13,39.13,9,18
2023-10-06,6,6,6,24.26,58.21,58.21,6,12
2023-10-07,4,4,4,17.74,63.86,63.86,4,8
2023-10-08,0,0,0,0,0,0,0,0
2023-10-09,4,4,4,11.17,40.21,40.21,4,8
2023-10-10,12,12,12,13.35,16.02,16.02,12,24
2023-10-11,13,13,13,37.17,41.17,41.17,13,26
2023-10-12,5,5,5,16.95,48.81,48.81,5,10
2023-10-13,4,4,4,18.05,64.96,64.96,4,8
