occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
4.3,1.64,0.83,50.99,74.36

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2022-09-15,3,3,4,93.14,0,209.57,4,6
2022-09-16,2,2,3,100,0,480,3,4
2022-09-17,0,0,1,100,0,1440,1,0
2022-09-18,0,0,1,100,0,1440,1,0
2022-09-19,0,0,1,100,0,1440,1,0
2022-09-20,21,21,22,76.48,0,50.06,22,42
2022-09-21,0,0,1,100,0,1440,1,0
2022-09-22,2,3,3,37.9,0,144.01,3,5
2022-09-23,0,0,0,0,0,0,0,0
2022-09-24,0,0,0,0,0,0,0,0
2022-09-25,0,0,0,0,0,0,0,0
2022-09-26,1,1,1,0.1,0,1.45,1,2
2022-09-27,0,0,0,0,0,0,0,0
2022-09-28,0,0,0,0,0,0,0,0
2022-09-29,2,2,2,0.34,0,2.42,2,4
2022-09-30,0,0,0,0,0,0,0,0
2022-10-01,0,0,0,0,0,0,0,0
2022-10-02,0,0,0,0,0,0,0,0
2022-10-03,2,2,2,0.24,0,1.74,2,4
2022-10-04,0,0,0,0,0,0,0,0
2022-10-05,3,3,3,0.7,0,3.36,3,6
2022-10-06,0,0,0,0,0,0,0,0
2022-10-07,2,2,2,1.28,0,9.23,2,4
2022-10-08,0,0,0,0,0,0,0,0
2022-10-09,0,0,0,0,0,0,0,0
2022-10-10,0,0,0,0,0,0,0,0
2022-10-11,2,2,2,2.06,0,14.81,2,4
2022-10-12,2,2,2,4.65,0,33.48,2,4
2022-10-13,1,1,1,0.11,0,1.57,1,2
2022-10-14,0,0,0,0,0,0,0,0
2022-10-15,1,1,1,1.48,0,21.28,1,2
2022-10-16,0,0,0,0,0,0,0,0
2022-10-17,1,1,1,0.49,0,7,1,2
2022-10-18,1,1,1,0.14,0,1.98,1,2
2022-10-19,1,1,1,0.96,0,13.87,1,2
2022-10-20,1,1,1,0.37,0,5.27,1,2
2022-10-21,0,0,0,0,0,0,0,0
2022-10-22,0,0,0,0,0,0,0,0
2022-10-23,3,3,3,1.08,0,5.19,3,6
2022-10-24,2,2,2,15.81,0,113.83,2,4
2022-10-25,0,0,0,0,0,0,0,0
2022-10-26,0,0,0,0,0,0,0,0
2022-10-27,1,1,1,0.1,0,1.38,1,2
2022-10-28,0,0,0,0,0,0,0,0
2022-10-29,0,0,0,0,0,0,0,0
2022-10-30,1,1,1,0.23,0,3.35,1,2
2022-10-31,1,1,1,1.6,0,22.98,1,2
2022-11-01,0,0,0,0,0,0,0,0
2022-11-02,2,2,2,25.11,0,180.78,2,4
2022-11-03,1,1,1,0.13,0,1.83,1,2
2022-11-04,0,0,0,0,0,0,0,0
2022-11-05,0,0,0,0,0,0,0,0
2022-11-06,2,2,2,2.53,0,18.96,2,4
2022-11-07,0,0,0,0,0,0,0,0
2022-11-08,3,3,3,0.73,0,3.53,3,6
2022-11-09,0,0,0,0,0,0,0,0
2022-11-10,3,3,3,3.31,0,15.88,3,6
2022-11-11,1,1,1,0.5,0,7.13,1,2
2022-11-12,0,0,0,0,0,0,0,0
2022-11-13,1,1,1,0.49,0,7.02,1,2
2022-11-14,2,2,2,2.86,0,20.59,2,4
2022-11-15,1,1,1,0.43,0,6.23,1,2
2022-11-16,2,2,2,2.35,0,16.92,2,4
2022-11-17,0,0,0,0,0,0,0,0
2022-11-18,1,1,1,19.27,0,277.5,1,2
2022-11-19,0,0,0,0,0,0,0,0
2022-11-20,1,1,1,0.43,0,6.18,1,2
2022-11-21,0,0,0,0,0,0,0,0
2022-11-22,0,0,0,0,0,0,0,0
2022-11-23,0,0,0,0,0,0,0,0
2022-11-24,0,0,0,0,0,0,0,0
2022-11-25,1,1,1,0.37,0,5.37,1,2
2022-11-26,1,1,1,0.08,0,1.12,1,2
2022-11-27,0,0,0,0,0,0,0,0
2022-11-28,2,2,2,0.34,0,2.47,2,4
2022-11-29,2,2,2,1.39,0,9.99,2,4
2022-11-30,0,0,0,0,0,0,0,0
2022-12-01,0,0,0,0,0,0,0,0
2022-12-02,1,1,1,0.99,0,14.25,1,2
2022-12-03,0,0,0,0,0,0,0,0
2022-12-04,1,1,1,7.55,0,108.72,1,2
2022-12-05,1,1,1,0.23,0,3.38,1,2
2022-12-06,0,0,0,0,0,0,0,0
2022-12-07,0,0,0,0,0,0,0,0
2022-12-08,1,1,1,2.39,0,34.45,1,2
2022-12-09,1,1,1,0.4,0,5.77,1,2
2022-12-10,0,0,0,0,0,0,0,0
2022-12-11,0,0,0,0,0,0,0,0
2022-12-12,1,1,1,0.12,0,1.7,1,2
