occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
10.69,1.55,0.77,151.64,198.16

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2021-12-15,0,0,0,0,0,0,0,0
2021-12-16,0,0,0,0,0,0,0,0
2021-12-17,0,0,0,0,0,0,0,0
2021-12-20,1,1,1,10.26,0,80.07,1,2
2021-12-21,4,4,4,20.32,0,73.16,4,8
2021-12-22,0,0,0,0,0,0,0,0
2021-12-23,0,0,0,0,0,0,0,0
2021-12-24,0,0,0,0,0,0,0,0
2021-12-25,0,0,0,0,0,0,0,0
2021-12-26,4,4,4,20.84,0,75.01,4,8
2021-12-27,5,5,5,37.5,0,108,5,10
2021-12-28,4,4,4,20.83,0,75,4,8
2021-12-29,2,2,2,8.33,0,60,2,4
2021-12-30,1,1,1,0.81,0,11.62,1,2
2021-12-31,0,0,0,0,0,0,0,0
2022-01-01,0,0,0,0,0,0,0,0
2022-01-02,0,0,0,0,0,0,0,0
2022-01-03,0,0,0,0,0,0,0,0
2022-01-04,0,0,0,0,0,0,0,0
2022-01-05,0,0,0,0,0,0,0,0
2022-01-06,0,0,0,0,0,0,0,0
2022-01-07,0,0,0,0,0,0,0,0
2022-01-08,0,0,0,0,0,0,0,0
2022-01-09,0,0,0,0,0,0,0,0
2022-01-10,1,1,1,11.93,0,171.78,1,2
2022-01-11,0,0,0,0,0,0,0,0
2022-01-12,0,0,0,0,0,0,0,0
2022-01-13,1,1,1,8.79,0,126.53,1,2
2022-01-14,0,0,0,0,0,0,0,0
2022-01-15,0,0,0,0,0,0,0,0
2022-01-16,0,0,0,0,0,0,0,0
2022-01-17,1,1,1,0.29,0,4.23,1,2
2022-01-18,1,1,1,16.69,0,240.33,1,2
2022-01-19,0,0,0,0,0,0,0,0
2022-01-20,1,1,1,12.73,0,183.38,1,2
2022-01-21,0,0,0,0,0,0,0,0
2022-01-22,0,0,0,0,0,0,0,0
2022-01-23,0,0,0,0,0,0,0,0
2022-01-24,0,0,0,0,0,0,0,0
2022-01-25,1,1,1,13.37,0,192.53,1,2
2022-01-26,1,1,1,0.34,0,4.95,1,2
2022-01-27,1,1,1,17.02,0,245.13,1,2
2022-01-28,0,0,0,0,0,0,0,0
2022-01-29,0,0,0,0,0,0,0,0
2022-01-30,0,0,0,0,0,0,0,0
2022-01-31,0,0,0,0,0,0,0,0
2022-02-01,1,1,1,12.83,0,184.82,1,2
2022-02-02,0,0,0,0,0,0,0,0
2022-02-03,1,1,1,13.33,0,192,1,2
2022-02-04,0,0,0,0,0,0,0,0
2022-02-05,0,0,0,0,0,0,0,0
2022-02-06,0,0,0,0,0,0,0,0
2022-02-07,1,1,1,0.12,0,1.68,1,2
2022-02-08,1,1,1,16.35,0,235.43,1,2
2022-02-09,0,0,0,0,0,0,0,0
2022-02-10,1,1,1,16.8,0,241.88,1,2
2022-02-11,0,0,0,0,0,0,0,0
2022-02-12,0,0,0,0,0,0,0,0
2022-02-13,0,0,0,0,0,0,0,0
2022-02-14,0,0,0,0,0,0,0,0
2022-02-15,1,1,1,17.05,0,245.58,1,2
2022-02-16,0,0,0,0,0,0,0,0
2022-02-17,1,1,1,18.32,0,263.82,1,2
2022-02-18,0,0,0,0,0,0,0,0
2022-02-19,0,0,0,0,0,0,0,0
2022-02-20,0,0,0,0,0,0,0,0
2022-02-21,0,0,0,0,0,0,0,0
2022-02-22,1,1,1,11.56,0,166.4,1,2
2022-02-23,0,0,0,0,0,0,0,0
2022-02-24,1,1,1,9.8,0,141.08,1,2
2022-02-25,0,0,0,0,0,0,0,0
2022-02-26,0,0,0,0,0,0,0,0
2022-02-27,1,1,1,0.12,0,1.68,1,2
2022-02-28,0,0,0,0,0,0,0,0
2022-03-01,1,1,1,17.36,0,250.02,1,2
2022-03-02,1,1,1,4.82,0,69.4,1,2
2022-03-03,1,1,1,21.15,0,304.52,1,2
2022-03-04,0,0,0,0,0,0,0,0
2022-03-05,0,0,0,0,0,0,0,0
2022-03-06,0,0,0,0,0,0,0,0
2022-03-07,0,0,0,0,0,0,0,0
2022-03-08,2,2,2,15.86,0,114.18,2,4
2022-03-09,0,0,0,0,0,0,0,0
2022-03-10,2,2,2,16.81,0,121.07,2,4
2022-03-11,0,0,0,0,0,0,0,0
2022-03-12,0,0,0,0,0,0,0,0
2022-03-13,1,1,1,0.06,0,0.8,1,2
2022-03-14,0,0,0,0,0,0,0,0
2022-03-15,1,1,1,19.94,0,287.15,1,2
2022-03-16,1,1,1,2.99,0,43.05,1,2
2022-03-17,1,1,1,19.54,0,281.43,1,2
2022-03-18,0,0,0,0,0,0,0,0
2022-03-19,0,0,0,0,0,0,0,0
2022-03-20,0,0,0,0,0,0,0,0
2022-03-21,0,0,0,0,0,0,0,0
2022-03-22,1,1,1,17.03,0,245.17,1,2
2022-03-23,0,0,0,0,0,0,0,0
2022-03-24,1,1,1,22.14,0,318.75,1,2
2022-03-25,0,0,0,0,0,0,0,0
2022-03-26,1,1,1,0.06,0,0.85,1,2
2022-03-27,1,1,1,0.19,0,2.77,1,2
2022-03-28,0,0,0,0,0,0,0,0
2022-03-29,2,2,2,16.1,0,115.94,2,4
2022-03-30,0,0,0,0,0,0,0,0
2022-03-31,1,1,1,18.18,0,261.8,1,2
2022-04-01,0,0,0,0,0,0,0,0
2022-04-02,0,0,0,0,0,0,0,0
2022-04-03,0,0,0,0,0,0,0,0
2022-04-04,1,1,1,21.13,0,304.28,1,2
2022-04-05,1,1,1,16.43,0,236.57,1,2
2022-04-06,0,0,0,0,0,0,0,0
2022-04-07,1,1,1,33.48,0,482.12,1,2
2022-04-08,0,0,0,0,0,0,0,0
2022-04-09,0,0,0,0,0,0,0,0
2022-04-10,0,0,0,0,0,0,0,0
2022-04-11,0,0,0,0,0,0,0,0
2022-04-12,1,1,1,18.66,0,268.7,1,2
2022-04-13,1,1,1,8.46,0,121.83,1,2
2022-04-14,1,1,1,17.82,0,256.65,1,2
2022-04-15,0,0,0,0,0,0,0,0
2022-04-16,0,0,0,0,0,0,0,0
2022-04-17,0,0,0,0,0,0,0,0
2022-04-18,0,0,0,0,0,0,0,0
2022-04-19,2,2,2,16.28,0,117.21,2,4
2022-04-20,0,0,0,0,0,0,0,0
2022-04-21,1,1,1,16.21,0,233.37,1,2
2022-04-22,1,1,1,0.11,0,1.55,1,2
2022-04-23,1,1,1,0.15,0,2.15,1,2
2022-04-24,0,0,0,0,0,0,0,0
2022-04-25,1,1,1,16.96,0,244.22,1,2
2022-04-26,0,0,0,0,0,0,0,0
2022-04-27,0,0,0,0,0,0,0,0
2022-04-28,2,2,2,15.3,0,110.13,2,4
2022-04-29,1,1,1,0.23,0,3.28,1,2
2022-04-30,0,0,0,0,0,0,0,0
2022-05-01,0,0,0,0,0,0,0,0
2022-05-02,0,0,0,0,0,0,0,0
2022-05-03,2,2,2,14.59,0,105.03,2,4
2022-05-04,0,0,0,0,0,0,0,0
2022-05-05,0,0,0,0,0,0,0,0
2022-05-06,1,1,1,2.07,0,29.8,1,2
2022-05-07,0,0,0,0,0,0,0,0
2022-05-08,0,0,0,0,0,0,0,0
2022-05-09,1,1,1,11.58,0,166.77,1,2
2022-05-10,0,0,0,0,0,0,0,0
2022-05-11,1,1,1,14.87,0,214.1,1,2
2022-05-12,0,0,0,0,0,0,0,0
2022-05-13,1,1,1,0.62,0,8.87,1,2
2022-05-14,1,1,1,0.56,0,8.1,1,2
2022-05-15,3,3,3,2.52,0,12.07,3,6
2022-05-16,1,1,1,14.53,0,209.28,1,2
2022-05-17,0,0,0,0,0,0,0,0
2022-05-18,1,1,1,0.66,0,9.47,1,2
2022-05-19,0,0,0,0,0,0,0,0
2022-05-20,2,2,2,6.58,0,47.36,2,4
2022-05-21,1,1,1,0.09,0,1.32,1,2
2022-05-22,0,0,0,0,0,0,0,0
2022-05-23,2,2,2,0.97,0,7.01,2,4
2022-05-24,0,0,0,0,0,0,0,0
2022-05-25,2,2,2,18.25,0,131.41,2,4
2022-05-26,1,1,1,0.57,0,8.22,1,2
2022-05-27,0,0,0,0,0,0,0,0
2022-05-28,0,0,0,0,0,0,0,0
2022-05-29,0,0,0,0,0,0,0,0
2022-05-30,2,2,2,19.07,0,137.33,2,4
2022-05-31,0,0,0,0,0,0,0,0
2022-06-01,1,1,1,14.74,0,212.28,1,2
2022-06-02,2,2,2,5.01,0,36.05,2,4
2022-06-03,0,0,0,0,0,0,0,0
2022-06-04,0,0,0,0,0,0,0,0
2022-06-05,0,0,0,0,0,0,0,0
2022-06-06,1,1,1,15.01,0,216.1,1,2
2022-06-07,1,1,1,1.02,0,14.65,1,2
2022-06-08,1,1,1,12.56,0,180.87,1,2
2022-06-09,0,0,0,0,0,0,0,0
2022-06-10,1,1,1,1.06,0,15.2,1,2
2022-06-11,0,0,0,0,0,0,0,0
2022-06-12,0,0,0,0,0,0,0,0
2022-06-13,1,1,1,18.88,0,271.93,1,2
2022-06-14,0,0,0,0,0,0,0,0
2022-06-15,1,1,1,15.03,0,216.5,1,2
2022-06-16,0,0,0,0,0,0,0,0
2022-06-17,1,1,1,0.1,0,1.48,1,2
2022-06-18,1,1,1,6.14,0,88.48,1,2
2022-06-19,3,3,3,0.68,0,3.26,3,6
2022-06-20,1,1,1,14.87,0,214.18,1,2
2022-06-21,0,0,0,0,0,0,0,0
2022-06-22,2,2,2,13.63,0,98.17,2,4
2022-06-23,0,0,0,0,0,0,0,0
2022-06-24,0,0,0,0,0,0,0,0
2022-06-25,1,1,1,10.08,0,145.12,1,2
2022-06-26,1,1,1,0.35,0,5.05,1,2
2022-06-27,1,1,1,17.25,0,248.45,1,2
2022-06-28,2,2,2,18.67,0,134.39,2,4
2022-06-29,1,1,1,0.41,0,5.95,1,2
2022-06-30,1,1,1,11.96,0,172.17,1,2
2022-07-01,0,0,0,0,0,0,0,0
2022-07-02,1,1,1,0.17,0,2.52,1,2
2022-07-03,0,0,0,0,0,0,0,0
2022-07-04,1,1,1,14.86,0,213.95,1,2
2022-07-05,0,0,0,0,0,0,0,0
2022-07-06,1,1,1,13.82,0,199.03,1,2
2022-07-07,0,0,0,0,0,0,0,0
2022-07-08,0,0,0,0,0,0,0,0
2022-07-09,0,0,0,0,0,0,0,0
2022-07-10,0,0,0,0,0,0,0,0
2022-07-11,1,1,1,11.32,0,163.03,1,2
2022-07-12,1,1,1,2.31,0,33.22,1,2
2022-07-13,1,1,1,0.83,0,11.93,1,2
2022-07-14,0,0,0,0,0,0,0,0
2022-07-15,0,0,0,0,0,0,0,0
2022-07-16,0,0,0,0,0,0,0,0
2022-07-17,0,0,0,0,0,0,0,0
2022-07-18,1,1,1,7.12,0,102.5,1,2
2022-07-19,1,1,1,8.81,0,126.82,1,2
2022-07-20,1,1,1,12.3,0,177.17,1,2
2022-07-21,0,0,0,0,0,0,0,0
2022-07-22,0,0,0,0,0,0,0,0
2022-07-23,0,0,0,0,0,0,0,0
2022-07-24,0,0,0,0,0,0,0,0
2022-07-25,1,1,1,0.06,0,0.82,1,2
2022-07-26,0,0,0,0,0,0,0,0
2022-07-27,1,1,1,13.34,0,192.03,1,2
2022-07-28,0,0,0,0,0,0,0,0
2022-07-29,0,0,0,0,0,0,0,0
2022-07-30,0,0,0,0,0,0,0,0
2022-07-31,1,1,1,7.63,0,109.8,1,2
2022-08-01,0,0,0,0,0,0,0,0
2022-08-02,0,0,0,0,0,0,0,0
2022-08-03,0,0,0,0,0,0,0,0
2022-08-04,1,1,1,0.1,0,1.38,1,2
2022-08-05,1,1,1,7.81,0,112.52,1,2
2022-08-06,0,0,0,0,0,0,0,0
2022-08-07,0,0,0,0,0,0,0,0
2022-08-08,0,0,0,0,0,0,0,0
2022-08-09,1,1,1,0.12,0,1.72,1,2
2022-08-10,1,1,1,13.44,0,193.6,1,2
2022-08-11,0,0,0,0,0,0,0,0
2022-08-12,0,0,0,0,0,0,0,0
2022-08-13,0,0,0,0,0,0,0,0
2022-08-14,0,0,0,0,0,0,0,0
