occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
19.55,11.02,5.53,50.62,50.83

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2023-07-28,0,0,0,0,0,0,0,0
2023-07-29,0,0,0,0,0,0,0,0
2023-07-30,0,0,0,0,0,0,0,0
2023-07-31,4,3,4,41.22,190.51,148.38,4,7
2023-08-01,1,1,2,100,2793.03,720,2,2
2023-08-02,0,0,1,100,0,1440,1,0
2023-08-03,1,1,2,100,1293.98,720,2,2
2023-08-04,6,7,7,49.58,36.12,102,7,13
2023-08-05,2,2,2,3.73,26.88,26.88,2,4
2023-08-06,2,2,2,8.04,57.87,57.87,2,4
2023-08-07,2,2,2,6.77,48.77,48.77,2,4
2023-08-08,3,3,3,14.01,67.23,67.23,3,6
2023-08-09,5,5,5,16.59,47.79,47.79,5,10
2023-08-10,6,6,6,4.51,10.83,10.83,6,12
2023-08-11,3,3,3,11.03,52.95,52.95,3,6
2023-08-12,0,0,0,0,0,0,0,0
2023-08-13,11,11,11,5.26,6.88,6.88,11,22
2023-08-14,6,6,6,36.83,88.39,88.39,6,12
2023-08-15,7,7,7,23.87,49.1,49.1,7,14
2023-08-16,3,3,3,1.34,6.42,6.42,3,6
2023-08-17,5,5,5,17.34,49.93,49.93,5,10
2023-08-18,2,2,2,10.85,78.15,78.15,2,4
2023-08-19,0,0,0,0,0,0,0,0
2023-08-20,2,2,2,0.21,1.52,1.52,2,4
2023-08-21,3,3,3,12.25,58.81,58.81,3,6
2023-08-22,7,7,7,24.2,49.78,49.78,7,14
2023-08-23,2,2,2,12.96,93.32,93.32,2,4
2023-08-24,4,4,4,7.46,26.85,26.85,4,8
2023-08-25,4,4,4,17.63,63.48,63.48,4,8
2023-08-26,6,6,6,37.5,90,90,6,12
2023-08-27,6,6,6,5.32,12.78,12.78,6,12
2023-08-28,8,8,8,13.98,25.17,25.17,8,16
