occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
27.02,56.04,28.13,13.87,13.8

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2023-08-23,3,3,3,12.93,25.85,25.85,3,6
2023-08-24,22,22,22,15.67,10.26,10.26,22,44
2023-08-25,13,13,13,10,11.08,11.08,13,26
2023-08-26,15,15,15,25.4,24.39,24.39,15,30
2023-08-27,14,14,14,9.59,9.86,9.86,14,28
2023-08-28,25,25,25,21,12.09,12.09,25,50
2023-08-29,18,18,18,11.67,9.33,9.33,18,36
2023-08-30,18,18,18,22.99,18.39,18.39,18,36
2023-08-31,27,27,27,27.1,14.45,14.45,27,54
2023-09-01,28,28,28,36.81,18.93,18.93,28,56
2023-09-02,22,22,22,36.44,23.85,23.85,22,44
2023-09-03,38,37,38,35.5,15.12,13.45,38,75
2023-09-04,31,31,32,70.47,32.93,31.71,32,62
2023-09-05,28,29,29,41.39,18.8,20.55,29,57
2023-09-06,32,32,32,26.07,11.73,11.73,32,64
2023-09-07,21,21,21,30.7,21.05,21.05,21,42
2023-09-08,26,26,26,28.8,15.95,15.95,26,52
2023-09-09,33,33,33,23.39,10.21,10.21,33,66
2023-09-10,31,30,31,23.15,12.23,10.75,31,61
2023-09-11,29,30,30,25.26,10.97,12.13,30,59
2023-09-12,19,18,19,51.48,67.74,39.02,19,37
2023-09-13,36,37,37,58.47,8.23,22.76,37,73
2023-09-14,42,41,42,34.2,11.75,11.72,42,83
2023-09-15,24,25,25,39.13,23.44,22.54,25,49
2023-09-16,16,15,16,23.42,31.08,21.08,16,31
2023-09-17,34,34,35,42.85,15.66,17.63,35,68
2023-09-18,27,28,28,28.41,12.36,14.61,28,55
2023-09-19,33,32,33,29.79,30.09,13,33,65
2023-09-20,32,33,33,70.02,13.89,30.56,33,65
2023-09-21,30,30,30,33.89,16.27,16.27,30,60
2023-09-22,39,39,39,19,7.02,7.02,39,78
2023-09-23,29,28,29,31.96,18.28,15.87,29,57
2023-09-24,26,26,27,37.02,18.21,19.74,27,52
2023-09-25,24,25,25,30.18,17.68,17.38,25,49
2023-09-26,29,29,29,28.62,14.21,14.21,29,58
2023-09-27,20,20,20,25.26,18.19,18.19,20,40
2023-09-28,24,24,24,23.91,14.35,14.35,24,48
2023-09-29,39,39,39,31.96,11.8,11.8,39,78
2023-09-30,29,29,29,27.59,13.7,13.7,29,58
2023-10-01,25,24,25,21.01,16.35,12.1,25,49
2023-10-02,49,50,50,29.7,6.56,8.55,50,99
2023-10-03,31,30,31,39.03,35.81,18.13,31,61
2023-10-04,30,31,31,60.88,10.96,28.28,31,61
2023-10-05,25,25,25,33.17,19.1,19.1,25,50
2023-10-06,20,20,20,33.72,24.28,24.28,20,40
2023-10-07,13,13,13,21.33,23.63,23.63,13,26
2023-10-08,17,16,17,32.73,28.81,27.73,17,33
2023-10-09,34,35,35,25.79,10.38,10.61,35,69
2023-10-10,35,35,35,39.14,16.1,16.1,35,70
2023-10-11,27,26,27,51.46,48.78,27.44,27,53
2023-10-12,22,23,23,64.4,15.97,40.32,23,45
2023-10-13,24,24,24,17.59,10.55,10.55,24,48
2023-10-14,27,27,27,28.43,15.16,15.16,27,54
2023-10-15,30,30,30,17.55,8.34,8.42,30,60
2023-10-16,24,24,24,25.91,15.55,15.55,24,48
2023-10-17,29,29,29,27.7,13.75,13.75,29,58
2023-10-18,41,40,41,29.71,11.85,10.44,41,81
2023-10-19,27,28,28,40.61,19.52,20.89,28,55
2023-10-20,37,37,37,17.54,6.83,6.83,37,74
2023-10-21,28,28,28,13.64,7.01,7.01,28,56
2023-10-22,33,33,33,17.58,7.67,7.67,33,66
2023-10-23,29,29,29,28.71,14.26,14.26,29,58
2023-10-24,30,30,30,39.72,19.07,19.07,30,60
2023-10-25,26,26,26,21.28,11.79,11.79,26,52
2023-10-26,26,26,26,23.68,13.12,13.12,26,52
2023-10-27,39,39,39,21.72,8.02,8.02,39,78
2023-10-28,26,26,26,26.44,14.65,14.65,26,52
2023-10-29,36,36,36,24.57,9.83,9.83,36,72
2023-10-30,38,38,38,29.96,11.35,11.35,38,76
2023-10-31,27,27,27,12.96,6.91,6.91,27,54
