occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
22.38,9.26,4.64,69.49,69.36

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2023-08-01,2,2,2,6.48,25.28,25.28,2,4
2023-08-02,0,0,0,0,0,0,0,0
2023-08-03,4,4,4,8.67,31.2,31.2,4,8
2023-08-04,4,4,4,9.25,33.31,33.31,4,8
2023-08-05,1,1,1,17.88,257.53,257.53,1,2
2023-08-06,1,1,1,11.26,162.1,162.1,1,2
2023-08-07,0,0,0,0,0,0,0,0
2023-08-08,6,6,6,6.06,14.54,14.54,6,12
2023-08-09,5,5,5,7.83,22.54,22.54,5,10
2023-08-10,2,2,2,0.26,1.9,1.9,2,4
2023-08-11,3,3,3,7.53,36.16,36.16,3,6
2023-08-12,1,1,1,2.39,34.45,34.45,1,2
2023-08-13,0,0,0,0,0,0,0,0
2023-08-14,5,5,5,9.41,27.09,27.09,5,10
2023-08-15,4,4,4,5.75,20.69,20.69,4,8
2023-08-16,5,5,5,2.98,8.59,8.59,5,10
2023-08-17,8,8,8,4.82,8.67,8.67,8,16
2023-08-18,4,4,4,4,14.42,14.42,4,8
2023-08-19,1,1,1,10.76,154.88,154.88,1,2
2023-08-20,1,1,1,5.83,83.92,83.92,1,2
2023-08-21,3,3,3,2.73,13.09,13.09,3,6
2023-08-22,6,6,6,3.74,8.98,8.98,6,12
2023-08-23,2,2,2,5.94,42.75,42.75,2,4
2023-08-24,6,6,6,4.52,10.85,10.85,6,12
2023-08-25,6,6,6,4.33,10.39,10.39,6,12
2023-08-26,10,10,10,30.41,43.8,43.8,10,20
2023-08-27,4,4,4,24.58,88.47,88.47,4,8
2023-08-28,7,7,7,3.98,8.18,8.18,7,14
2023-08-29,2,2,2,35.52,255.77,255.77,2,4
2023-08-30,3,3,3,8.2,39.35,39.35,3,6
2023-08-31,2,2,2,1.07,7.7,7.7,2,4
2023-09-01,2,2,2,10.03,72.24,72.24,2,4
2023-09-02,1,1,1,0.27,3.87,3.87,1,2
2023-09-03,0,0,0,0,0,0,0,0
2023-09-04,0,0,0,0,0,0,0,0
2023-09-05,2,2,2,13.61,97.99,97.99,2,4
2023-09-06,6,6,6,19.88,47.71,47.71,6,12
2023-09-07,6,6,6,20.58,49.38,49.38,6,12
2023-09-08,1,1,1,0.67,9.63,9.63,1,2
2023-09-09,3,3,3,8.64,41.48,41.48,3,6
2023-09-10,7,7,7,31.94,65.7,65.7,7,14
2023-09-11,6,6,6,22.95,55.08,55.08,6,12
2023-09-12,6,6,6,32.62,78.29,78.29,6,12
2023-09-13,9,9,9,25.51,40.82,40.82,9,18
2023-09-14,4,4,4,19.49,70.16,70.16,4,8
2023-09-15,3,3,3,10.15,48.74,48.74,3,6
2023-09-16,4,4,4,36.93,132.95,132.95,4,8
2023-09-17,5,5,5,21.33,61.43,61.43,5,10
2023-09-18,6,6,6,3.26,7.83,7.83,6,12
2023-09-19,2,2,2,12.66,91.14,91.14,2,4
2023-09-20,7,7,7,30.5,62.75,62.75,7,14
2023-09-21,5,5,5,17.3,49.84,49.84,5,10
2023-09-22,7,7,7,19.54,40.2,40.2,7,14
2023-09-23,2,2,2,29,208.8,208.8,2,4
2023-09-24,6,6,6,37.35,89.64,89.64,6,12
2023-09-25,6,6,6,25.02,60.04,60.04,6,12
2023-09-26,8,8,8,36.74,66.13,66.13,8,16
2023-09-27,3,3,3,29.36,140.92,140.92,3,6
2023-09-28,7,7,7,38.51,79.23,79.23,7,14
2023-09-29,3,3,3,12.97,62.28,62.28,3,6
2023-09-30,3,3,3,7.26,34.86,34.86,3,6
2023-10-01,4,4,4,20.02,72.06,72.06,4,8
2023-10-02,1,1,1,1.75,25.27,25.27,1,2
2023-10-03,8,8,8,25.51,45.92,45.92,8,16
2023-10-04,4,4,4,9.64,34.7,34.7,4,8
2023-10-05,6,6,6,18.87,45.28,45.28,6,12
2023-10-06,1,1,1,9.18,132.22,132.22,1,2
2023-10-07,4,4,4,40.59,146.11,146.11,4,8
2023-10-08,2,2,2,19.56,140.82,140.82,2,4
2023-10-09,0,0,0,0,0,0,0,0
2023-10-10,10,10,10,28.31,40.77,40.77,10,20
2023-10-11,7,7,7,27.77,57.13,57.13,7,14
2023-10-12,9,9,9,17.85,28.56,28.56,9,18
2023-10-13,7,7,7,27.84,57.27,57.27,7,14
2023-10-14,5,5,5,20.4,58.76,58.76,5,10
2023-10-15,3,3,3,22.14,106.27,106.27,3,6
2023-10-16,2,2,2,30.96,222.9,222.9,2,4
2023-10-17,6,6,6,27.4,65.76,65.76,6,12
2023-10-18,3,3,3,29.22,140.27,140.27,3,6
2023-10-19,4,4,4,18.37,66.12,66.12,4,8
2023-10-20,10,9,10,59.7,90.17,85.97,10,19
2023-10-21,5,6,6,58.05,158.79,139.33,6,11
2023-10-22,8,8,8,45.17,81.31,81.31,8,16
2023-10-23,4,4,4,5.59,20.13,20.13,4,8
2023-10-24,6,6,6,28.71,68.9,68.9,6,12
2023-10-25,6,6,6,32.97,79.13,79.13,6,12
2023-10-26,7,7,7,24.73,50.87,50.87,7,14
2023-10-27,6,6,6,26.26,63.02,63.02,6,12
2023-10-28,3,3,3,46.08,221.19,221.19,3,6
2023-10-29,6,6,6,26.7,64.07,64.07,6,12
2023-10-30,4,4,4,16.22,58.39,58.39,4,8
2023-10-31,6,6,6,33.14,79.53,79.53,6,12
2023-11-01,5,5,5,27.46,79.1,79.1,5,10
2023-11-02,3,2,3,51.87,317.76,248.97,3,5
2023-11-03,6,7,7,46.41,76.99,95.48,7,13
2023-11-04,2,2,2,17.29,124.48,124.48,2,4
2023-11-05,6,6,6,30.53,76.32,76.32,6,12
2023-11-06,6,6,6,28.21,67.71,67.71,6,12
2023-11-07,5,5,5,16.35,47.08,47.08,5,10
2023-11-08,5,5,5,28.8,82.95,82.95,5,10
2023-11-09,3,3,3,27.42,131.62,131.62,3,6
2023-11-10,8,8,8,24.79,44.63,44.63,8,16
2023-11-11,3,3,3,9.83,47.18,47.18,3,6
2023-11-12,6,6,6,29.31,70.34,70.34,6,12
2023-11-13,0,0,0,0,0,0,0,0
2023-11-14,7,7,7,18,37.02,37.02,7,14
2023-11-15,10,10,10,25.08,35.11,36.11,10,20
2023-11-16,4,4,4,32.58,117.29,117.29,4,8
2023-11-17,6,6,6,31.45,75.48,75.48,6,12
2023-11-18,5,5,5,31.48,90.67,90.67,5,10
2023-11-19,5,5,5,33.1,95.34,95.34,5,10
2023-11-20,4,4,4,19.65,70.73,70.73,4,8
2023-11-21,5,5,5,37.68,108.52,108.52,5,10
2023-11-22,6,6,6,26.58,63.78,63.78,6,12
2023-11-23,5,5,5,16.89,48.63,48.63,5,10
2023-11-24,2,2,2,39.51,284.44,284.44,2,4
2023-11-25,6,6,6,21.44,51.46,51.46,6,12
2023-11-26,6,6,6,29.06,69.74,69.74,6,12
2023-11-27,5,5,5,35.89,103.36,103.36,5,10
2023-11-28,9,9,9,22.78,36.44,36.44,9,18
2023-11-29,6,6,6,7.32,17.58,17.58,6,12
2023-11-30,4,4,4,23.27,83.79,83.79,4,8
2023-12-01,5,5,5,40.43,116.44,116.44,5,10
2023-12-02,5,5,5,15.18,43.71,43.71,5,10
2023-12-03,6,6,6,16.6,39.84,39.84,6,12
2023-12-04,5,5,5,29.02,83.59,83.59,5,10
2023-12-05,7,7,7,20.38,41.93,41.93,7,14
2023-12-06,7,7,7,28.69,59.03,59.03,7,14
2023-12-07,4,4,4,26.71,96.17,96.17,4,8
2023-12-08,5,5,5,25.77,74.22,74.22,5,10
2023-12-09,5,5,5,33.67,96.98,96.98,5,10
2023-12-10,5,5,5,25.69,73.99,73.99,5,10
2023-12-11,8,8,8,32.76,58.97,58.97,8,16
2023-12-12,7,7,7,30.8,63.36,63.36,7,14
2023-12-13,5,5,5,20.66,59.51,59.51,5,10
2023-12-14,6,6,6,23.54,56.5,56.5,6,12
