occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
5.41,1.48,0.75,71.26,104.15

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2021-12-10,0,0,0,0,0,0,0,0
2021-12-11,0,0,0,0,0,0,0,0
2021-12-12,0,0,0,0,0,0,0,0
2022-01-20,1,1,1,0.14,0,1,1,2
2022-01-21,1,1,1,12.1,0,174.3,1,2
2022-01-22,0,0,0,0,0,0,0,0
2022-01-23,0,0,0,0,0,0,0,0
2022-01-24,1,1,1,1.31,0,18.83,1,2
2022-01-25,1,1,1,10.47,0,150.77,1,2
2022-01-26,2,2,2,16.18,0,116.53,2,4
2022-01-27,0,0,0,0,0,0,0,0
2022-01-28,0,0,0,0,0,0,0,0
2022-01-29,1,1,1,1.86,0,26.85,1,2
2022-01-30,0,0,0,0,0,0,0,0
2022-01-31,0,0,0,0,0,0,0,0
2022-02-01,0,0,0,0,0,0,0,0
2022-02-02,0,0,0,0,0,0,0,0
2022-02-03,0,0,0,0,0,0,0,0
2022-02-04,1,1,1,0.17,0,2.38,1,2
2022-02-05,1,1,1,0.41,0,5.95,1,2
2022-02-06,0,0,0,0,0,0,0,0
2022-02-07,0,0,0,0,0,0,0,0
2022-02-08,0,0,0,0,0,0,0,0
2022-02-09,0,0,0,0,0,0,0,0
2022-02-10,1,1,1,4.84,0,69.67,1,2
2022-02-11,0,0,0,0,0,0,0,0
2022-02-12,1,1,1,0.05,0,0.67,1,2
2022-02-13,0,0,0,0,0,0,0,0
2022-02-14,0,0,0,0,0,0,0,0
2022-02-15,1,1,1,10.65,0,153.35,1,2
2022-02-16,0,0,0,0,0,0,0,0
2022-02-17,0,0,0,0,0,0,0,0
2022-02-18,0,0,0,0,0,0,0,0
2022-02-19,0,0,0,0,0,0,0,0
2022-02-20,1,1,1,0.14,0,2.08,1,2
2022-02-21,3,3,3,10.81,0,51.89,3,6
2022-02-22,0,0,0,0,0,0,0,0
2022-02-23,1,1,1,0.09,0,1.27,1,2
2022-02-24,2,2,2,6.27,0,45.12,2,4
2022-02-25,1,1,1,8.08,0,116.4,1,2
2022-02-26,0,0,0,0,0,0,0,0
2022-02-27,0,0,0,0,0,0,0,0
2022-02-28,0,0,0,0,0,0,0,0
2022-03-01,1,1,1,0.17,0,2.43,1,2
2022-03-02,2,2,2,12.09,0,87.03,2,4
2022-03-03,1,1,1,28.62,0,412.18,1,2
2022-03-04,0,0,0,0,0,0,0,0
2022-03-05,1,1,1,1.91,0,27.53,1,2
2022-03-06,0,0,0,0,0,0,0,0
2022-03-07,2,2,2,10.34,0,74.42,2,4
2022-03-08,0,0,0,0,0,0,0,0
2022-03-09,0,0,0,0,0,0,0,0
2022-03-10,0,0,0,0,0,0,0,0
2022-03-11,2,2,2,1.84,0,13.28,2,4
2022-03-12,0,0,0,0,0,0,0,0
2022-03-13,2,2,2,0.33,0,2.26,2,4
2022-03-14,0,0,0,0,0,0,0,0
2022-03-15,0,0,0,0,0,0,0,0
2022-03-16,1,1,1,1.3,0,18.67,1,2
2022-03-17,3,3,3,4.77,0,22.87,3,6
2022-03-18,2,2,2,8.52,0,61.34,2,4
2022-03-19,0,0,0,0,0,0,0,0
2022-03-20,0,0,0,0,0,0,0,0
2022-03-21,0,0,0,0,0,0,0,0
2022-03-22,0,0,0,0,0,0,0,0
2022-03-23,0,0,0,0,0,0,0,0
2022-03-24,0,0,0,0,0,0,0,0
2022-03-25,0,0,0,0,0,0,0,0
2022-03-26,1,1,1,9.61,0,138.43,1,2
2022-03-27,0,0,0,0,0,0,0,0
2022-03-28,1,1,1,0.16,0,2.28,1,2
2022-03-29,0,0,0,0,0,0,0,0
2022-03-30,1,1,1,8.44,0,121.5,1,2
2022-03-31,3,3,3,13.49,0,64.76,3,6
2022-04-01,0,0,0,0,0,0,0,0
2022-04-02,0,0,0,0,0,0,0,0
2022-04-03,0,0,0,0,0,0,0,0
2022-04-04,0,0,0,0,0,0,0,0
2022-04-05,0,0,0,0,0,0,0,0
2022-04-06,0,0,0,0,0,0,0,0
2022-04-07,5,5,5,38.31,0,110.33,5,10
2022-04-08,0,0,0,0,0,0,0,0
2022-04-09,0,0,0,0,0,0,0,0
2022-04-10,0,0,0,0,0,0,0,0
2022-04-11,2,2,2,3.93,0,28.27,2,4
2022-04-12,0,0,0,0,0,0,0,0
