occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
16.95,3.23,1.63,98.65,149.96

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2022-02-08,1,1,1,7.15,0,64.33,1,2
2022-02-09,2,2,2,15.24,0,109.74,2,4
2022-02-10,2,2,2,15.63,0,112.54,2,4
2022-02-11,0,0,0,0,0,0,0,0
2022-02-12,1,1,1,22.27,0,320.67,1,2
2022-02-13,1,1,1,3.1,0,44.7,1,2
2022-02-14,1,1,1,15.58,0,224.28,1,2
2022-02-15,1,1,1,21.8,0,313.92,1,2
2022-02-16,0,0,0,0,0,0,0,0
2022-02-17,2,2,2,44.57,0,320.92,2,4
2022-02-18,2,2,2,10.07,0,72.49,2,4
2022-02-19,0,0,0,0,0,0,0,0
2022-02-20,2,2,2,10.39,0,74.83,2,4
2022-02-21,1,1,1,32.71,0,470.97,1,2
2022-02-22,2,2,2,13.6,0,97.93,2,4
2022-02-23,2,2,2,48.09,0,346.22,2,4
2022-02-24,3,3,3,27.78,0,133.35,3,6
2022-02-25,1,1,1,8.64,0,124.43,1,2
2022-02-26,1,1,1,22.84,0,328.87,1,2
2022-02-27,0,0,0,0,0,0,0,0
2022-02-28,2,2,2,15.93,0,114.73,2,4
2022-03-01,0,0,0,0,0,0,0,0
2022-03-02,2,2,2,17.46,0,125.7,2,4
2022-03-03,2,2,2,49.96,0,359.74,2,4
2022-03-04,4,4,4,45.31,0,163.13,4,8
2022-03-05,3,3,3,24.41,0,117.15,3,6
2022-03-06,1,1,1,6.75,0,97.18,1,2
2022-03-07,3,3,3,49.41,0,237.18,3,6
2022-03-08,3,3,3,45.13,0,216.64,3,6
2022-03-09,2,2,2,27.28,0,196.39,2,4
2022-03-10,3,3,3,20.34,0,97.66,3,6
2022-03-11,6,6,6,11.93,0,28.64,6,12
2022-03-12,1,1,1,13.93,0,200.65,1,2
2022-03-13,1,1,1,26.19,0,361.43,1,2
2022-03-14,1,1,1,46.25,0,666.07,1,2
2022-03-15,2,2,2,30.79,0,221.66,2,4
2022-03-16,3,3,3,24.66,0,118.34,3,6
2022-03-17,2,2,2,31.65,0,227.88,2,4
2022-03-18,2,2,2,42.79,0,308.08,2,4
2022-03-19,3,3,3,21.52,0,103.29,3,6
2022-03-20,3,3,3,8.62,0,41.38,3,6
2022-03-21,1,1,1,15.37,0,221.28,1,2
2022-03-22,1,1,1,21.88,0,315.08,1,2
2022-03-23,2,2,2,9.69,0,69.79,2,4
2022-03-24,2,2,2,36.74,0,264.5,2,4
2022-03-25,1,1,1,5.34,0,76.93,1,2
2022-03-26,0,0,0,0,0,0,0,0
2022-03-27,1,1,1,26.96,0,388.2,1,2
2022-03-28,3,3,3,21.24,0,101.96,3,6
2022-03-29,3,3,3,34.29,0,164.6,3,6
2022-03-30,2,2,2,28.86,0,207.79,2,4
2022-03-31,4,4,4,21.47,0,77.28,4,8
2022-04-01,1,1,1,22.49,0,323.87,1,2
2022-04-02,0,0,0,0,0,0,0,0
2022-04-03,0,0,0,0,0,0,0,0
2022-04-04,2,2,2,32.31,0,232.67,2,4
2022-04-05,0,0,0,0,0,0,0,0
2022-04-06,2,2,2,30.3,0,218.13,2,4
2022-04-07,1,1,1,17.9,0,257.8,1,2
2022-04-08,2,2,2,8.94,0,64.34,2,4
2022-04-09,1,1,1,3.09,0,44.47,1,2
2022-04-10,0,0,0,0,0,0,0,0
2022-04-11,1,1,1,21.26,0,306.18,1,2
2022-04-12,1,1,1,16.73,0,240.95,1,2
2022-04-13,0,0,0,0,0,0,0,0
2022-04-14,2,2,2,17.17,0,123.59,2,4
2022-04-15,1,1,1,0.22,0,3.12,1,2
2022-04-16,2,2,2,6.71,0,48.33,2,4
2022-04-17,0,0,0,0,0,0,0,0
2022-04-18,0,0,0,0,0,0,0,0
2022-04-19,3,3,3,27.34,0,131.21,3,6
2022-04-20,2,2,2,14.67,0,105.59,2,4
2022-04-21,3,3,3,29.21,0,140.2,3,6
2022-04-22,2,2,2,19.18,0,138.12,2,4
2022-04-23,2,2,2,29.3,0,210.96,2,4
2022-04-24,0,0,0,0,0,0,0,0
2022-04-25,2,2,2,26.39,0,190.03,2,4
2022-04-26,3,3,3,24.43,0,117.26,3,6
2022-04-27,0,0,0,0,0,0,0,0
2022-04-28,1,1,1,4.92,0,70.78,1,2
2022-04-29,0,0,0,0,0,0,0,0
2022-04-30,0,0,0,0,0,0,0,0
2022-05-01,1,1,1,21.93,0,315.78,1,2
2022-05-02,0,0,0,0,0,0,0,0
2022-05-03,2,2,2,14.79,0,106.49,2,4
2022-05-04,0,0,0,0,0,0,0,0
2022-05-05,1,1,1,12.55,0,180.77,1,2
2022-05-06,2,2,2,29.66,0,213.54,2,4
2022-05-07,2,2,2,14.84,0,106.86,2,4
2022-05-08,3,3,3,27.22,0,130.66,3,6
2022-05-09,5,5,5,22.61,0,65.12,5,10
2022-05-10,0,0,0,0,0,0,0,0
2022-05-11,0,0,0,0,0,0,0,0
2022-05-12,1,1,1,33.76,0,486.17,1,2
2022-05-13,0,0,0,0,0,0,0,0
2022-05-14,0,0,0,0,0,0,0,0
2022-05-15,2,2,2,7.02,0,50.54,2,4
2022-05-16,2,2,2,10.32,0,74.29,2,4
2022-05-17,1,1,1,10.66,0,153.52,1,2
2022-05-18,1,1,1,17.56,0,252.85,1,2
2022-05-19,1,1,1,15.43,0,222.2,1,2
2022-05-20,1,1,1,10.68,0,153.82,1,2
2022-05-21,1,1,1,12.17,0,175.32,1,2
2022-05-22,1,1,1,15.35,0,221.02,1,2
2022-05-23,1,1,1,33.03,0,475.58,1,2
2022-05-24,3,3,3,27.25,0,130.79,3,6
2022-05-25,3,3,3,16.59,0,79.63,3,6
2022-05-26,3,3,3,36.33,0,174.37,3,6
2022-05-27,0,0,0,0,0,0,0,0
2022-05-28,2,2,2,16.71,0,120.33,2,4
2022-05-29,1,1,1,3.39,0,48.83,1,2
2022-05-30,4,4,4,22.55,0,81.19,4,8
2022-05-31,2,2,2,17.37,0,125.04,2,4
2022-06-01,3,3,3,38.07,0,182.73,3,6
2022-06-02,2,2,2,36.86,0,265.39,2,4
2022-06-03,1,1,1,3.16,0,45.43,1,2
2022-06-04,2,2,2,21.79,0,156.88,2,4
2022-06-05,2,1,2,26.01,0,187.26,2,3
2022-06-06,6,7,7,63.06,0,129.72,7,13
2022-06-07,2,2,2,12.88,0,92.75,2,4
2022-06-08,1,1,1,10.86,0,156.45,1,2
2022-06-09,3,3,3,24.75,0,118.79,3,6
2022-06-10,1,1,1,11.89,0,171.17,1,2
2022-06-11,1,1,1,13.38,0,192.67,1,2
2022-06-12,0,0,0,0,0,0,0,0
2022-06-13,2,2,2,26.51,0,190.87,2,4
2022-06-14,2,2,2,34.37,0,247.45,2,4
2022-06-15,2,2,2,36.39,0,262.03,2,4
2022-06-16,2,2,2,12.18,0,87.67,2,4
2022-06-17,1,1,1,21.05,0,303.18,1,2
2022-06-18,1,1,1,10.66,0,153.52,1,2
2022-06-19,2,2,2,33.04,0,237.88,2,4
2022-06-20,2,2,2,25.29,0,182.07,2,4
2022-06-21,3,3,3,26.63,0,127.81,3,6
2022-06-22,1,1,1,17.91,0,257.85,1,2
2022-06-23,4,4,4,21.78,0,78.4,4,8
2022-06-24,1,1,1,0.43,0,6.15,1,2
2022-06-25,2,2,2,11.32,0,81.49,2,4
2022-06-26,0,0,0,0,0,0,0,0
2022-06-27,1,1,1,4.56,0,65.67,1,2
2022-06-28,3,3,3,22.29,0,106.99,3,6
2022-06-29,2,2,2,14.98,0,107.88,2,4
2022-06-30,2,2,2,17.33,0,124.75,2,4
2022-07-01,0,0,0,0,0,0,0,0
2022-07-02,0,0,0,0,0,0,0,0
2022-07-03,0,0,0,0,0,0,0,0
2022-07-04,0,0,0,0,0,0,0,0
2022-07-05,6,6,6,25.1,0,60.25,6,12
2022-07-06,0,0,0,0,0,0,0,0
2022-07-07,3,3,3,16.43,0,78.87,3,6
2022-07-08,0,0,0,0,0,0,0,0
2022-07-09,0,0,0,0,0,0,0,0
2022-07-10,0,0,0,0,0,0,0,0
2022-07-11,0,0,0,0,0,0,0,0
2022-07-12,0,0,0,0,0,0,0,0
2022-07-13,2,2,2,5.76,0,41.46,2,4
2022-07-14,2,2,2,40.84,0,294.07,2,4
2022-07-15,1,1,1,10.11,0,145.55,1,2
2022-07-16,0,0,0,0,0,0,0,0
2022-07-17,0,0,0,0,0,0,0,0
2022-07-18,1,1,1,10.2,0,146.85,1,2
2022-07-19,1,1,1,18.6,0,267.82,1,2
2022-07-20,1,1,1,3.92,0,56.47,1,2
2022-07-21,2,2,2,27.44,0,197.57,2,4
2022-07-22,1,1,1,3.62,0,52.12,1,2
2022-07-23,0,0,0,0,0,0,0,0
2022-07-24,0,0,0,0,0,0,0,0
2022-07-25,1,1,1,6.53,0,93.98,1,2
2022-07-26,1,1,1,10.97,0,158.02,1,2
2022-07-27,2,2,2,4.32,0,31.13,2,4
2022-07-28,0,0,0,0,0,0,0,0
2022-07-29,0,0,0,0,0,0,0,0
2022-07-30,1,1,1,22.48,0,323.68,1,2
2022-07-31,0,0,0,0,0,0,0,0
2022-08-01,1,1,1,2.64,0,38.08,1,2
2022-08-02,1,1,1,34.44,0,495.98,1,2
2022-08-03,1,1,1,3.77,0,54.25,1,2
2022-08-04,3,3,3,21.53,0,103.36,3,6
2022-08-05,0,0,0,0,0,0,0,0
2022-08-06,0,0,0,0,0,0,0,0
2022-08-07,0,0,0,0,0,0,0,0
2022-08-08,2,2,2,20.28,0,146.03,2,4
2022-08-09,2,2,2,22.48,0,161.86,2,4
2022-08-10,2,2,2,17.89,0,128.82,2,4
2022-08-11,3,3,3,23.95,0,114.96,3,6
2022-08-12,2,2,2,33.49,0,241.1,2,4
2022-08-13,1,1,1,3.07,0,44.17,1,2
2022-08-14,1,1,1,13.09,0,188.57,1,2
2022-08-15,1,1,1,18.82,0,271.07,1,2
2022-08-16,2,2,2,15.2,0,109.44,2,4
2022-08-17,1,1,1,33.53,0,482.82,1,2
2022-08-18,2,2,2,12.86,0,92.57,2,4
2022-08-19,2,2,2,9.7,0,69.88,2,4
2022-08-20,2,2,2,30.64,0,220.58,2,4
2022-08-21,0,0,0,0,0,0,0,0
2022-08-22,2,2,2,7.52,0,54.14,2,4
2022-08-23,2,2,2,13.69,0,98.6,2,4
2022-08-24,1,1,1,22.49,0,323.83,1,2
2022-08-25,2,2,2,32.79,0,236.06,2,4
2022-08-26,1,1,1,18.56,0,267.33,1,2
2022-08-27,1,1,1,6.54,0,94.18,1,2
2022-08-28,1,1,1,7.36,0,106.05,1,2
2022-08-29,3,3,3,29.12,0,139.77,3,6
2022-08-30,3,3,3,30.78,0,147.72,3,6
2022-08-31,3,3,3,25.42,0,122.01,3,6
2022-09-01,3,3,3,22.76,0,109.24,3,6
2022-09-02,0,0,0,0,0,0,0,0
2022-09-03,0,0,0,0,0,0,0,0
2022-09-04,0,0,0,0,0,0,0,0
2022-09-05,0,0,0,0,0,0,0,0
2022-09-06,1,1,1,8.86,0,127.6,1,2
2022-09-07,1,1,1,8.39,0,120.8,1,2
2022-09-08,3,3,3,18.45,0,88.57,3,6
2022-09-09,1,1,1,19.76,0,284.5,1,2
2022-09-10,2,2,2,17.88,0,128.73,2,4
2022-09-11,0,0,0,0,0,0,0,0
2022-09-12,1,1,1,24.06,0,346.43,1,2
2022-09-13,4,4,4,38.42,0,138.3,4,8
2022-09-14,2,2,2,25.93,0,186.71,2,4
2022-09-15,1,1,1,30,0,432,1,2
2022-09-16,3,3,3,11.93,0,57.24,3,6
2022-09-17,3,3,3,29.28,0,140.56,3,6
