occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
3.66,1.34,0.67,58.01,78.55

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2022-09-15,0,0,0,0,0,0,0,0
2022-09-16,0,0,0,0,0,0,0,0
2022-09-17,0,0,0,0,0,0,0,0
2022-09-18,0,0,0,0,0,0,0,0
2022-09-19,0,0,0,0,0,0,0,0
2022-09-20,1,1,1,0.12,0,1.75,1,2
2022-09-21,2,2,2,11.17,0,80.43,2,4
2022-09-22,2,2,2,15.84,0,95.07,2,4
2022-09-23,0,0,0,0,0,0,0,0
2022-09-24,0,0,0,0,0,0,0,0
2022-09-25,2,2,2,8.8,0,63.33,2,4
2022-09-26,0,0,0,0,0,0,0,0
2022-09-27,0,0,0,0,0,0,0,0
2022-09-28,1,1,1,9.06,0,130.5,1,2
2022-09-29,2,2,2,7.37,0,53.04,2,4
2022-09-30,0,0,0,0,0,0,0,0
2022-10-01,1,1,1,0.25,0,3.67,1,2
2022-10-02,1,1,1,18.14,0,261.28,1,2
2022-10-03,0,0,0,0,0,0,0,0
2022-10-04,0,0,0,0,0,0,0,0
2022-10-05,2,2,2,12.56,0,90.43,2,4
2022-10-06,1,1,1,5.06,0,72.87,1,2
2022-10-07,0,0,0,0,0,0,0,0
2022-10-08,0,0,0,0,0,0,0,0
2022-10-09,1,1,1,0.48,0,6.93,1,2
2022-10-10,0,0,0,0,0,0,0,0
2022-10-11,0,0,0,0,0,0,0,0
2022-10-12,1,1,1,18.62,0,268.17,1,2
2022-10-13,0,0,0,0,0,0,0,0
2022-10-14,1,1,1,1.49,0,21.5,1,2
2022-10-15,2,2,2,1.83,0,13.19,2,4
2022-10-16,0,0,0,0,0,0,0,0
2022-10-17,0,0,0,0,0,0,0,0
2022-10-18,2,2,2,8.06,0,58.07,2,4
2022-10-19,1,1,1,9.32,0,134.2,1,2
2022-10-20,1,1,1,6.29,0,90.55,1,2
2022-10-21,0,0,0,0,0,0,0,0
2022-10-22,1,1,1,5.66,0,81.53,1,2
