occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
7.07,1.72,0.87,71.77,116.55

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2021-12-15,0,0,0,0,0,0,0,0
2021-12-16,0,0,0,0,0,0,0,0
2021-12-17,0,0,0,0,0,0,0,0
2022-01-20,0,0,0,0,0,0,0,0
2022-01-21,0,0,0,0,0,0,0,0
2022-01-22,1,1,1,7.31,0,105.32,1,2
2022-01-23,0,0,0,0,0,0,0,0
2022-01-24,0,0,0,0,0,0,0,0
2022-01-25,0,0,0,0,0,0,0,0
2022-01-26,2,2,2,21.25,0,153.01,2,4
2022-01-27,1,1,1,11.96,0,172.22,1,2
2022-01-28,2,2,2,10.8,0,77.75,2,4
2022-01-29,1,1,1,9.58,0,138.02,1,2
2022-01-30,0,0,0,0,0,0,0,0
2022-01-31,1,1,1,11.65,0,167.82,1,2
2022-02-01,0,0,0,0,0,0,0,0
2022-02-02,0,0,0,0,0,0,0,0
2022-02-03,1,1,1,12.32,0,177.45,1,2
2022-02-04,0,0,0,0,0,0,0,0
2022-02-05,0,0,0,0,0,0,0,0
2022-02-06,0,0,0,0,0,0,0,0
2022-02-07,0,0,0,0,0,0,0,0
2022-02-08,1,1,1,11.63,0,167.5,1,2
2022-02-09,0,0,0,0,0,0,0,0
2022-02-10,0,0,0,0,0,0,0,0
2022-02-11,0,0,0,0,0,0,0,0
2022-02-12,0,0,0,0,0,0,0,0
2022-02-13,0,0,0,0,0,0,0,0
2022-02-14,0,0,0,0,0,0,0,0
2022-02-15,3,3,3,13.59,0,65.23,3,6
2022-02-16,1,1,1,11.57,0,166.62,1,2
2022-02-17,0,0,0,0,0,0,0,0
2022-02-18,2,2,2,19.35,0,139.35,2,4
2022-02-19,1,1,1,11.89,0,171.17,1,2
2022-02-20,1,1,1,7.61,0,109.58,1,2
2022-02-21,1,1,1,4.83,0,69.52,1,2
2022-02-22,1,1,1,11.46,0,165,1,2
2022-02-23,1,1,1,12.78,0,184.07,1,2
2022-02-24,1,1,1,10.68,0,153.82,1,2
2022-02-25,0,0,0,0,0,0,0,0
2022-02-26,0,0,0,0,0,0,0,0
2022-02-27,0,0,0,0,0,0,0,0
2022-02-28,0,0,0,0,0,0,0,0
2022-03-01,1,1,1,12.28,0,176.82,1,2
2022-03-02,1,1,1,13.49,0,194.22,1,2
2022-03-03,1,1,1,0.18,0,2.53,1,2
2022-03-04,2,2,2,13.05,0,93.98,2,4
2022-03-05,3,3,3,25.94,0,124.51,3,6
2022-03-06,0,0,0,0,0,0,0,0
2022-03-07,1,1,1,28.42,0,409.22,1,2
2022-03-08,0,0,0,0,0,0,0,0
2022-03-09,2,2,2,17.76,0,127.85,2,4
2022-03-10,0,0,0,0,0,0,0,0
2022-03-11,0,0,0,0,0,0,0,0
2022-03-12,0,0,0,0,0,0,0,0
2022-03-13,0,0,0,0,0,0,0,0
2022-03-14,0,0,0,0,0,0,0,0
2022-03-15,1,1,1,12.1,0,174.25,1,2
2022-03-16,0,0,0,0,0,0,0,0
2022-03-17,4,4,4,23.94,0,86.18,4,8
2022-03-18,0,0,0,0,0,0,0,0
2022-03-19,1,1,1,0.07,0,1.07,1,2
2022-03-20,0,0,0,0,0,0,0,0
2022-03-21,0,0,0,0,0,0,0,0
2022-03-22,1,1,1,0.2,0,2.83,1,2
2022-03-23,0,0,0,0,0,0,0,0
2022-03-24,3,3,3,3.54,0,17.01,3,6
2022-03-25,0,0,0,0,0,0,0,0
2022-03-26,1,1,1,25.93,0,373.43,1,2
2022-03-27,0,0,0,0,0,0,0,0
2022-03-28,1,1,1,8.47,0,121.98,1,2
2022-03-29,0,0,0,0,0,0,0,0
2022-03-30,0,0,0,0,0,0,0,0
2022-03-31,1,1,1,10.12,0,145.72,1,2
2022-04-01,0,0,0,0,0,0,0,0
2022-04-02,0,0,0,0,0,0,0,0
2022-04-03,1,1,1,0.3,0,4.33,1,2
2022-04-04,0,0,0,0,0,0,0,0
2022-04-05,1,1,1,10.41,0,149.93,1,2
2022-04-06,1,1,1,4.74,0,68.3,1,2
2022-04-07,4,4,4,29.57,0,106.46,4,8
2022-04-08,1,1,1,0.22,0,3.18,1,2
2022-04-09,0,0,0,0,0,0,0,0
2022-04-10,0,0,0,0,0,0,0,0
2022-04-11,3,3,3,9.28,0,44.57,3,6
2022-04-12,1,1,1,0.82,0,11.8,1,2
2022-04-13,0,0,0,0,0,0,0,0
2022-04-14,1,1,1,0.1,0,1.47,1,2
2022-04-15,0,0,0,0,0,0,0,0
2022-04-16,0,0,0,0,0,0,0,0
2022-04-17,0,0,0,0,0,0,0,0
2022-04-18,0,0,0,0,0,0,0,0
2022-04-19,0,0,0,0,0,0,0,0
2022-04-20,0,0,0,0,0,0,0,0
2022-04-21,0,0,0,0,0,0,0,0
2022-04-22,2,2,2,9.77,0,70.32,2,4
2022-04-23,0,0,0,0,0,0,0,0
2022-04-24,0,0,0,0,0,0,0,0
2022-04-25,2,2,2,9.45,0,68.08,2,4
2022-04-26,0,0,0,0,0,0,0,0
2022-04-27,0,0,0,0,0,0,0,0
2022-04-28,1,1,1,11.19,0,161.18,1,2
2022-04-29,3,2,3,17.63,0,84.62,3,5
2022-04-30,0,1,1,0.91,0,13.1,1,1
2022-05-01,0,0,0,0,0,0,0,0
2022-05-02,1,1,1,9.57,0,137.77,1,2
2022-05-03,1,1,1,5.88,0,84.68,1,2
2022-05-04,0,0,0,0,0,0,0,0
2022-05-05,0,0,0,0,0,0,0,0
2022-05-06,0,0,0,0,0,0,0,0
2022-05-07,1,1,1,18.03,0,259.63,1,2
2022-05-08,0,0,0,0,0,0,0,0
2022-05-09,2,2,2,26.86,0,193.39,2,4
2022-05-10,0,0,0,0,0,0,0,0
2022-05-11,0,0,0,0,0,0,0,0
2022-05-12,2,2,2,13.08,0,94.17,2,4
2022-05-13,0,0,0,0,0,0,0,0
2022-05-14,1,1,1,0.19,0,2.78,1,2
2022-05-15,0,0,0,0,0,0,0,0
2022-05-16,2,2,2,9.07,0,65.33,2,4
2022-05-17,1,1,1,5.36,0,77.23,1,2
2022-05-18,1,1,1,3.67,0,52.87,1,2
2022-05-19,0,0,0,0,0,0,0,0
2022-05-20,0,0,0,0,0,0,0,0
2022-05-21,0,0,0,0,0,0,0,0
2022-05-22,0,0,0,0,0,0,0,0
2022-05-23,0,0,0,0,0,0,0,0
2022-05-24,5,5,5,21.58,0,62.15,5,10
2022-05-25,0,0,0,0,0,0,0,0
2022-05-26,1,1,1,0.3,0,4.3,1,2
2022-05-27,0,0,0,0,0,0,0,0
2022-05-28,0,0,0,0,0,0,0,0
2022-05-29,0,0,0,0,0,0,0,0
2022-05-30,3,3,3,10.36,0,49.72,3,6
2022-05-31,0,0,0,0,0,0,0,0
2022-06-01,0,0,0,0,0,0,0,0
2022-06-02,0,0,0,0,0,0,0,0
2022-06-03,1,1,1,12.21,0,175.85,1,2
2022-06-04,2,2,2,25.66,0,184.78,2,4
2022-06-05,0,0,0,0,0,0,0,0
2022-06-06,0,0,0,0,0,0,0,0
2022-06-07,1,1,1,0.09,0,1.25,1,2
2022-06-08,2,2,2,3.94,0,28.38,2,4
2022-06-09,0,0,0,0,0,0,0,0
2022-06-10,1,1,1,9.32,0,134.25,1,2
2022-06-11,2,2,2,48.1,0,346.35,2,4
2022-06-12,0,0,0,0,0,0,0,0
2022-06-13,1,1,1,8.98,0,129.35,1,2
2022-06-14,2,2,2,1.94,0,13.95,2,4
2022-06-15,1,1,1,7.92,0,114.02,1,2
2022-06-16,2,2,2,0.75,0,5.43,2,4
2022-06-17,0,0,0,0,0,0,0,0
2022-06-18,0,0,0,0,0,0,0,0
2022-06-19,0,0,0,0,0,0,0,0
2022-06-20,0,0,0,0,0,0,0,0
2022-06-21,1,1,1,0.84,0,12.17,1,2
2022-06-22,0,0,0,0,0,0,0,0
2022-06-23,1,1,1,1.15,0,16.6,1,2
2022-06-24,0,0,0,0,0,0,0,0
2022-06-25,0,0,0,0,0,0,0,0
2022-06-26,2,2,2,0.2,0,1.43,2,4
2022-06-27,1,1,1,0.51,0,7.28,1,2
2022-06-28,1,1,1,0.22,0,3.13,1,2
2022-06-29,0,0,0,0,0,0,0,0
2022-06-30,0,0,0,0,0,0,0,0
2022-07-01,0,0,0,0,0,0,0,0
2022-07-02,4,4,4,14.06,0,50.61,4,8
2022-07-03,1,1,1,0.23,0,3.38,1,2
2022-07-04,0,0,0,0,0,0,0,0
2022-07-05,1,1,1,0.33,0,4.72,1,2
2022-07-06,0,0,0,0,0,0,0,0
2022-07-07,3,3,3,17.01,0,81.66,3,6
2022-07-08,0,0,0,0,0,0,0,0
2022-07-09,0,0,0,0,0,0,0,0
2022-07-10,0,0,0,0,0,0,0,0
2022-07-11,0,0,0,0,0,0,0,0
2022-07-12,1,1,1,5.48,0,78.98,1,2
2022-07-13,1,1,1,6.66,0,95.88,1,2
2022-07-14,0,0,0,0,0,0,0,0
2022-07-15,2,2,2,4.71,0,33.93,2,4
2022-07-16,0,0,0,0,0,0,0,0
2022-07-17,0,0,0,0,0,0,0,0
2022-07-18,0,0,0,0,0,0,0,0
2022-07-19,0,0,0,0,0,0,0,0
2022-07-20,2,2,2,4.77,0,34.31,2,4
2022-07-21,5,5,5,35.56,0,102.4,5,10
2022-07-22,0,0,0,0,0,0,0,0
2022-07-23,0,0,0,0,0,0,0,0
2022-07-24,0,0,0,0,0,0,0,0
2022-07-25,0,0,0,0,0,0,0,0
2022-07-26,3,3,3,7.75,0,37.19,3,6
2022-07-27,1,1,1,0.38,0,5.5,1,2
2022-07-28,0,0,0,0,0,0,0,0
2022-07-29,0,0,0,0,0,0,0,0
2022-07-30,0,0,0,0,0,0,0,0
2022-07-31,0,0,0,0,0,0,0,0
2022-08-01,0,0,0,0,0,0,0,0
2022-08-02,3,3,3,8.69,0,41.69,3,6
2022-08-03,0,0,0,0,0,0,0,0
2022-08-04,0,0,0,0,0,0,0,0
2022-08-05,0,0,0,0,0,0,0,0
2022-08-06,0,0,0,0,0,0,0,0
2022-08-07,0,0,0,0,0,0,0,0
2022-08-08,2,2,2,3.67,0,26.43,2,4
2022-08-09,3,3,3,27.59,0,132.44,3,6
2022-08-10,2,2,2,23.47,0,168.99,2,4
2022-08-11,2,2,2,20.83,0,150,2,4
2022-08-12,0,0,0,0,0,0,0,0
2022-08-13,0,0,0,0,0,0,0,0
2022-08-14,1,1,1,6.8,0,97.85,1,2
2022-08-15,2,2,2,22.38,0,161.14,2,4
2022-08-16,1,1,1,0.85,0,12.27,1,2
2022-08-17,1,1,1,6.93,0,99.75,1,2
2022-08-18,2,2,2,9.3,0,66.93,2,4
2022-08-19,0,0,0,0,0,0,0,0
2022-08-20,0,0,0,0,0,0,0,0
2022-08-21,0,0,0,0,0,0,0,0
2022-08-22,2,2,2,29.22,0,210.36,2,4
2022-08-23,3,3,3,11.46,0,55.01,3,6
2022-08-24,1,1,1,0.66,0,9.48,1,2
2022-08-25,4,4,4,14.1,0,50.75,4,8
2022-08-26,4,4,4,8.31,0,29.92,4,8
2022-08-27,2,2,2,10.73,0,77.24,2,4
2022-08-28,1,1,1,0.39,0,5.57,1,2
2022-08-29,3,3,3,28.87,0,138.56,3,6
2022-08-30,2,2,2,8.67,0,62.43,2,4
2022-08-31,4,4,4,16.32,0,58.75,4,8
2022-09-01,0,0,0,0,0,0,0,0
2022-09-02,1,1,1,2.08,0,30.02,1,2
2022-09-03,3,3,3,13.37,0,64.17,3,6
2022-09-04,0,0,0,0,0,0,0,0
2022-09-05,0,0,0,0,0,0,0,0
2022-09-06,0,0,0,0,0,0,0,0
2022-09-07,2,2,2,29.69,0,213.79,2,4
2022-09-08,3,3,3,13.69,0,65.73,3,6
2022-09-09,1,1,1,0.15,0,2.12,1,2
2022-09-10,0,0,0,0,0,0,0,0
2022-09-11,0,0,0,0,0,0,0,0
2022-09-12,1,1,1,9.77,0,140.63,1,2
