occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
24.84,11.59,5.81,61.25,61.41

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2023-07-28,2,1,2,53.98,0,145.74,2,3
2023-07-29,0,1,1,8.26,0,118.92,1,1
2023-07-30,0,0,0,0,0,0,0,0
2023-07-31,1,1,1,0.3,0,4.32,1,2
2023-08-01,2,1,2,4.24,60,30.53,2,3
2023-08-02,6,6,7,70.83,267.39,145.7,7,12
2023-08-03,1,1,2,100,1293.95,720,2,2
2023-08-04,25,26,26,59.07,14.13,32.72,26,51
2023-08-05,0,0,0,0,0,0,0,0
2023-08-06,0,0,0,0,0,0,0,0
2023-08-07,0,0,0,0,0,0,0,0
2023-08-08,22,22,22,35.35,23.14,23.14,22,44
2023-08-09,10,10,10,39.03,56.21,56.21,10,20
2023-08-10,4,4,4,2.33,8.4,8.4,4,8
2023-08-11,4,4,4,5.74,20.68,20.68,4,8
2023-08-12,1,1,1,13.34,192.12,192.12,1,2
2023-08-13,1,1,1,0.21,3.02,3.02,1,2
2023-08-14,8,8,8,35.17,63.3,63.3,8,16
2023-08-15,23,23,23,28,16.29,17.53,23,46
2023-08-16,5,5,5,2.9,8.36,8.36,5,10
2023-08-17,9,9,9,23.75,38.01,38.01,9,18
2023-08-18,6,6,6,14.92,35.8,35.8,6,12
2023-08-19,4,4,4,9.05,32.57,32.57,4,8
2023-08-20,2,2,2,6.98,50.26,50.26,2,4
2023-08-21,5,5,5,28.55,82.23,82.23,5,10
2023-08-22,5,5,5,37.29,107.4,107.4,5,10
2023-08-23,5,5,5,51.64,148.74,148.74,5,10
2023-08-24,16,16,16,31.8,28.62,28.62,16,32
2023-08-25,5,5,5,35.95,103.54,103.54,5,10
2023-08-26,4,4,4,33.35,120.08,120.08,4,8
2023-08-27,1,1,1,9.33,134.3,134.3,1,2
2023-08-28,7,7,7,46.41,95.47,95.47,7,14
2023-08-29,3,3,3,54.75,262.82,262.82,3,6
2023-08-30,5,5,5,40.06,115.37,115.37,5,10
2023-08-31,8,8,8,2.11,3.8,3.8,8,16
2023-09-01,3,3,3,19.64,94.26,94.26,3,6
2023-09-02,4,4,4,8.79,31.65,31.65,4,8
2023-09-03,4,4,4,11.54,41.53,41.53,4,8
2023-09-04,0,0,0,0,0,0,0,0
2023-09-05,8,8,8,41.52,74.73,74.73,8,16
2023-09-06,6,6,6,42.77,102.64,102.64,6,12
2023-09-07,6,6,6,41.14,98.74,98.74,6,12
2023-09-08,5,5,5,25.3,72.86,72.86,5,10
2023-09-09,4,4,4,17.69,63.68,63.68,4,8
2023-09-10,8,8,8,40.58,73.05,73.05,8,16
2023-09-11,7,7,7,18.6,38.25,38.25,7,14
2023-09-12,7,7,7,45.04,92.65,92.65,7,14
2023-09-13,9,9,9,38.51,61.61,61.61,9,18
2023-09-14,8,8,8,37.92,68.25,68.25,8,16
2023-09-15,6,6,6,6.85,16.44,16.44,6,12
2023-09-16,12,12,12,47.57,57.08,57.08,12,24
2023-09-17,11,11,11,40.32,52.78,52.78,11,22
2023-09-18,8,8,8,15.09,27.17,27.17,8,16
2023-09-19,12,12,12,37.34,44.81,44.81,12,24
2023-09-20,9,9,9,51.11,81.78,81.78,9,18
2023-09-21,9,9,9,42.83,68.53,68.53,9,18
2023-09-22,2,2,2,49.39,355.58,355.58,2,4
2023-09-23,7,7,7,41.08,84.51,84.51,7,14
2023-09-24,12,12,12,46.03,55.24,55.24,12,24
2023-09-25,9,9,9,13.45,21.51,21.51,9,18
2023-09-26,11,11,11,49.64,64.98,64.98,11,22
2023-09-27,3,3,3,25.28,121.36,121.36,3,6
2023-09-28,10,10,10,39.1,56.31,56.31,10,20
2023-09-29,3,3,3,20.2,96.98,96.98,3,6
2023-09-30,7,7,7,46.37,95.39,95.39,7,14
2023-10-01,12,12,12,28.48,34.18,34.18,12,24
2023-10-02,5,5,5,25.39,73.12,73.12,5,10
2023-10-03,11,11,11,30.98,40.55,40.55,11,22
2023-10-04,10,10,10,26.21,37.74,37.74,10,20
2023-10-05,8,8,8,32.13,57.84,57.84,8,16
