occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
46.71,4.31,2.59,277.64,258.59

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2023-03-09,6,7,7,99.02,6255.92,76.39,7,13
2023-03-10,0,1,1,99.64,0,1434.75,1,1
2023-03-11,0,1,1,99.64,0,1434.77,1,1
2023-03-12,0,0,1,100,0,1380,1,0
2023-03-13,0,0,1,100,0,1440,1,0
2023-03-14,0,0,1,100,0,1440,1,0
2023-03-15,0,0,1,100,0,1440,1,0
2023-03-16,0,0,1,100,0,1440,1,0
2023-03-17,0,0,1,100,0,1440,1,0
2023-03-18,0,0,1,100,0,1440,1,0
2023-03-19,0,0,1,100,0,1440,1,0
2023-03-20,0,0,1,100,0,1440,1,0
2023-03-21,0,0,1,100,0,1440,1,0
2023-03-22,0,0,1,100,0,1440,1,0
2023-03-23,0,0,1,100,0,1440,1,0
2023-03-24,0,0,1,100,0,1440,1,0
2023-03-25,0,0,1,100,0,1440,1,0
2023-03-26,0,0,1,100,0,1440,1,0
2023-03-27,0,0,1,100,0,1440,1,0
2023-03-28,0,0,1,100,0,1440,1,0
2023-03-29,0,0,1,100,0,1440,1,0
2023-03-30,0,0,1,100,0,1440,1,0
2023-03-31,0,0,1,100,0,1440,1,0
2023-04-01,0,0,1,100,0,1440,1,0
2023-04-02,0,0,1,100,0,1440,1,0
2023-04-03,0,0,1,100,0,1440,1,0
2023-04-04,1,1,2,100,2754.4,720,2,2
2023-04-05,0,0,1,100,0,1440,1,0
2023-04-06,1,1,2,100,1145.38,720,2,2
2023-04-07,4,4,5,100,422.07,288,5,8
2023-04-08,11,12,12,85.53,44.98,98.36,12,23
2023-04-09,12,12,12,45.76,92.9,27.46,12,24
2023-04-10,3,3,4,99.93,506.55,359.75,4,6
2023-04-11,4,4,5,86.83,3979.23,250.06,5,8
2023-04-12,0,0,1,100,0,1440,1,0
2023-04-13,0,0,1,100,0,1440,1,0
2023-04-14,0,0,1,100,0,1440,1,0
2023-04-15,0,0,1,100,0,1440,1,0
2023-04-16,0,0,1,100,0,1440,1,0
2023-04-17,0,0,1,100,0,1440,1,0
2023-04-18,0,0,1,100,0,1440,1,0
2023-04-19,0,0,1,100,0,1440,1,0
2023-04-20,0,0,1,100,0,1440,1,0
2023-04-21,0,0,1,100,0,1440,1,0
2023-04-22,3,4,4,77.06,2.19,277.43,4,7
2023-04-23,12,12,12,62.57,65.69,60.64,12,24
2023-04-24,5,5,5,13.57,21.18,21.18,5,10
2023-04-25,7,7,7,18.54,22.25,22.25,7,14
2023-04-26,2,2,2,6.52,46.95,46.95,2,4
2023-04-27,0,0,0,0,0,0,0,0
2023-04-28,0,0,0,0,0,0,0,0
2023-04-29,0,0,0,0,0,0,0,0
2023-04-30,3,3,3,16.67,80,80,3,6
2023-05-01,4,3,4,12.8,60,46.08,4,7
2023-05-02,5,6,6,33.04,84,79.29,6,11
2023-05-03,6,5,6,60.2,243.77,144.48,6,11
2023-05-04,3,4,4,78.87,180,283.93,4,7
2023-05-05,5,4,5,79.46,252,228.85,5,9
2023-05-06,4,5,5,83.04,270,239.16,5,9
2023-05-07,4,3,4,71.13,330,256.06,4,7
2023-05-08,4,4,5,83.33,345,240,5,8
2023-05-09,4,4,5,47.38,65.58,136.46,5,8
2023-05-10,4,5,5,20.54,60,59.16,5,9
2023-05-11,3,3,3,12.51,60.03,60.03,3,6
2023-05-12,4,4,4,29.17,105,105,4,8
2023-05-13,7,6,7,25.29,60,52.02,7,13
2023-05-14,3,4,4,20.55,80,73.96,4,7
2023-05-15,4,3,4,12.79,60.01,46.04,4,7
2023-05-16,1,1,2,48.17,9965.38,346.79,2,2
2023-05-17,0,0,1,100,0,1440,1,0
2023-05-18,0,0,1,100,0,1440,1,0
2023-05-19,0,0,1,100,0,1440,1,0
2023-05-20,0,0,1,100,0,1440,1,0
2023-05-21,0,0,1,100,0,1440,1,0
2023-05-22,0,0,1,100,0,1440,1,0
2023-05-23,2,2,3,100,9253.76,480,3,4
2023-05-24,0,0,1,100,0,1440,1,0
2023-05-25,0,0,1,100,0,1440,1,0
2023-05-26,0,0,1,100,0,1440,1,0
2023-05-27,0,0,1,100,0,1440,1,0
2023-05-28,0,0,1,100,0,1440,1,0
2023-05-29,0,0,1,100,0,1440,1,0
2023-05-30,0,0,1,100,0,1440,1,0
2023-05-31,0,0,1,100,0,1440,1,0
2023-06-01,0,0,1,100,0,1440,1,0
2023-06-02,0,0,1,100,0,1440,1,0
2023-06-03,0,0,1,100,0,1440,1,0
2023-06-04,0,0,1,100,0,1440,1,0
2023-06-05,1,1,2,100,5893.53,720,2,2
2023-06-06,0,0,1,100,0,1440,1,0
2023-06-07,0,0,1,100,0,1440,1,0
2023-06-08,0,0,1,100,0,1440,1,0
2023-06-09,1,2,2,42.33,0.77,304.74,2,3
2023-06-10,0,0,0,0,0,0,0,0
2023-06-11,0,0,0,0,0,0,0,0
2023-06-12,0,0,0,0,0,0,0,0
2023-06-13,1,1,1,1.56,22.45,22.45,1,2
2023-06-14,0,0,0,0,0,0,0,0
2023-06-15,0,0,0,0,0,0,0,0
2023-06-16,0,0,0,0,0,0,0,0
2023-06-17,0,0,0,0,0,0,0,0
2023-06-18,0,0,0,0,0,0,0,0
2023-06-19,0,0,0,0,0,0,0,0
2023-06-20,0,0,0,0,0,0,0,0
2023-06-21,0,0,0,0,0,0,0,0
2023-06-22,0,0,0,0,0,0,0,0
2023-06-23,0,0,0,0,0,0,0,0
2023-06-24,0,0,0,0,0,0,0,0
2023-06-25,0,0,0,0,0,0,0,0
2023-06-26,4,3,4,61.48,4016.34,221.34,4,7
2023-06-27,0,0,1,100,0,1440,1,0
2023-06-28,0,0,1,100,0,1440,1,0
2023-06-29,0,0,1,100,0,1440,1,0
2023-06-30,0,0,1,100,0,1440,1,0
2023-07-01,0,0,1,100,0,1440,1,0
2023-07-02,0,0,1,100,0,1440,1,0
2023-07-03,0,0,1,100,0,1440,1,0
2023-07-04,0,0,1,100,0,1440,1,0
2023-07-05,0,0,1,100,0,1440,1,0
2023-07-06,0,0,1,100,0,1440,1,0
2023-07-07,1,1,2,100,0,720,2,2
2023-07-08,0,0,1,100,0,1440,1,0
2023-07-09,0,0,1,100,0,1440,1,0
2023-07-10,0,0,1,100,0,1440,1,0
2023-07-11,0,0,1,100,0,1440,1,0
2023-07-12,4,5,5,39.41,0,113.5,5,9
2023-07-13,0,0,0,0,0,0,0,0
2023-07-14,2,2,2,2.76,0,19.88,2,4
2023-07-15,0,0,0,0,0,0,0,0
2023-07-16,0,0,0,0,0,0,0,0
2023-07-17,3,3,3,8.41,0,40.36,3,6
2023-07-18,2,1,2,57.75,0,415.83,2,3
2023-07-19,0,0,1,100,0,1440,1,0
2023-07-20,0,0,1,100,0,1440,1,0
2023-07-21,0,0,1,100,0,1440,1,0
2023-07-22,0,0,1,100,0,1440,1,0
2023-07-23,0,0,1,100,0,1440,1,0
2023-07-24,0,0,1,100,0,1440,1,0
2023-07-25,5,5,6,99.91,0,239.79,6,10
2023-07-26,0,0,1,100,0,1440,1,0
2023-07-27,0,0,1,100,0,1440,1,0
2023-07-28,8,8,9,99.68,0,159.48,9,16
2023-07-29,0,0,1,100,0,1440,1,0
2023-07-30,0,0,1,100,0,1440,1,0
2023-07-31,31,31,32,100,0,45,32,62
2023-08-01,24,24,25,72.86,72.34,41.97,25,48
2023-08-02,2,3,3,91.44,60.01,438.91,3,5
2023-08-03,4,3,4,75.23,360,270.82,4,7
2023-08-04,4,4,5,75,195,216,5,8
2023-08-05,3,3,4,87.5,500,315,4,6
2023-08-06,3,3,4,79.17,320.01,285,4,6
2023-08-07,2,2,3,91.67,750,439.99,3,4
2023-08-08,6,6,7,63.37,192.09,130.36,7,12
2023-08-09,2,3,3,83.11,330,398.93,3,5
2023-08-10,5,4,5,79.22,1209.69,228.14,5,9
2023-08-11,0,0,1,100,0,1440,1,0
2023-08-12,0,0,1,100,0,1440,1,0
2023-08-13,0,0,1,100,0,1440,1,0
2023-08-14,1,1,2,100,1396.73,720,2,2
2023-08-15,1,1,2,100,1516.25,720,2,2
2023-08-16,9,10,10,56.78,21.88,81.76,10,19
2023-08-17,4,3,4,38.71,2134.2,139.35,4,7
2023-08-18,0,0,1,100,0,1440,1,0
2023-08-19,0,0,1,100,0,1440,1,0
2023-08-20,0,0,1,100,0,1440,1,0
2023-08-21,0,0,1,100,0,1440,1,0
2023-08-22,0,0,1,100,0,1440,1,0
2023-08-23,1,1,2,98.79,1574.43,711.29,2,2
2023-08-24,1,1,2,100,9930.25,720,2,2
2023-08-25,0,0,1,100,0,1440,1,0
2023-08-26,0,0,1,100,0,1440,1,0
2023-08-27,0,0,1,100,0,1440,1,0
2023-08-28,0,0,1,100,0,1440,1,0
2023-08-29,0,0,1,100,0,1440,1,0
2023-08-30,0,0,1,100,0,1440,1,0
2023-08-31,0,1,1,54.27,0,781.52,1,1
2023-09-01,0,0,0,0,0,0,0,0
2023-09-02,0,0,0,0,0,0,0,0
2023-09-03,0,0,0,0,0,0,0,0
