occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
26.7,12.03,6.03,63.66,63.65

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2023-07-31,0,0,0,0,0,0,0,0
2023-08-01,3,2,3,52.83,948.06,253.61,3,5
2023-08-02,0,0,1,100,0,1440,1,0
2023-08-03,4,5,5,57.92,47.69,166.82,5,9
2023-08-04,2,2,2,24.64,177.39,177.39,2,4
2023-08-05,2,2,2,29.03,208.98,208.98,2,4
2023-08-06,3,3,3,11.26,54.03,54.03,3,6
2023-08-07,1,1,1,0.68,9.85,9.85,1,2
2023-08-08,4,4,4,9.32,33.57,33.57,4,8
2023-08-09,8,8,8,29.88,53.78,53.78,8,16
2023-08-10,5,5,5,1.84,5.31,5.31,5,10
2023-08-11,4,4,4,7.53,27.11,27.11,4,8
2023-08-12,0,0,0,0,0,0,0,0
2023-08-13,3,3,3,12.98,62.29,62.29,3,6
2023-08-14,5,5,5,2.2,6.34,6.34,5,10
2023-08-15,6,6,6,3.42,8.2,8.2,6,12
2023-08-16,2,2,2,1.92,13.81,13.81,2,4
2023-08-17,7,7,7,7.84,16.14,16.14,7,14
2023-08-18,4,4,4,3.84,13.81,13.81,4,8
2023-08-19,1,1,1,5.33,76.77,76.77,1,2
2023-08-20,1,1,1,9.31,134.05,134.05,1,2
2023-08-21,5,5,5,3.09,8.89,8.89,5,10
2023-08-22,8,8,8,11.14,20.05,20.05,8,16
2023-08-23,4,4,4,8.91,32.08,32.08,4,8
2023-08-24,8,8,8,5.94,10.69,10.69,8,16
2023-08-25,6,6,6,14.41,34.58,34.58,6,12
2023-08-26,9,9,9,18.36,29.38,29.38,9,18
2023-08-27,5,5,5,27.73,79.87,79.87,5,10
2023-08-28,7,7,7,20.3,41.77,41.77,7,14
2023-08-29,9,9,9,12.34,19.75,19.75,9,18
2023-08-30,10,10,10,15.73,22.65,22.65,10,20
2023-08-31,4,4,4,2.44,8.78,8.78,4,8
2023-09-01,5,5,5,10.41,29.97,29.97,5,10
2023-09-02,1,1,1,0.81,11.68,11.68,1,2
2023-09-03,2,2,2,12.72,91.59,91.59,2,4
2023-09-04,0,0,0,0,0,0,0,0
2023-09-05,3,3,3,15.99,76.75,76.75,3,6
2023-09-06,3,3,3,7.67,36.83,36.83,3,6
2023-09-07,2,2,2,3.82,27.51,27.51,2,4
2023-09-08,3,3,3,10.19,48.91,48.91,3,6
2023-09-09,8,8,8,6.86,12.35,12.35,8,16
2023-09-10,6,6,6,38.26,91.83,91.83,6,12
2023-09-11,9,9,9,36.79,58.86,58.86,9,18
2023-09-12,7,7,7,25.83,53.13,53.13,7,14
2023-09-13,5,5,5,8.48,24.42,24.42,5,10
2023-09-14,6,6,6,27.78,66.68,66.68,6,12
2023-09-15,6,6,6,10.76,25.82,25.82,6,12
2023-09-16,4,4,4,29.12,104.83,104.83,4,8
2023-09-17,6,6,6,40.49,97.17,97.17,6,12
2023-09-18,5,5,5,9.46,27.24,27.24,5,10
2023-09-19,5,5,5,35.04,100.92,100.92,5,10
2023-09-20,6,6,6,41.68,100.03,100.03,6,12
2023-09-21,8,8,8,26.57,47.82,47.82,8,16
2023-09-22,8,8,8,28.74,51.74,51.74,8,16
2023-09-23,6,6,6,33.41,80.19,80.19,6,12
2023-09-24,6,6,6,41.65,99.97,99.97,6,12
2023-09-25,9,9,9,27.96,44.73,44.73,9,18
2023-09-26,13,13,13,34.71,38.45,38.45,13,26
2023-09-27,8,8,8,24.19,43.55,43.55,8,16
2023-09-28,8,8,8,36.37,65.47,65.47,8,16
2023-09-29,2,2,2,42.51,306.06,306.06,2,4
2023-09-30,4,4,4,11.76,42.34,42.34,4,8
2023-10-01,6,6,6,31.12,74.69,74.69,6,12
2023-10-02,0,0,0,0,0,0,0,0
2023-10-03,8,8,8,27.08,48.75,48.75,8,16
2023-10-04,7,7,7,18.62,38.31,38.31,7,14
2023-10-05,6,6,6,24.96,59.9,59.9,6,12
2023-10-06,5,5,5,15.14,43.59,43.59,5,10
2023-10-07,6,6,6,32.01,76.81,76.81,6,12
2023-10-08,4,4,4,2.23,8.04,8.04,4,8
2023-10-09,0,0,0,0,0,0,0,0
2023-10-10,8,8,8,31.8,57.25,57.25,8,16
2023-10-11,7,7,7,19.23,39.57,39.57,7,14
2023-10-12,8,8,8,12.23,22.01,22.01,8,16
2023-10-13,8,8,8,21.57,38.82,38.82,8,16
2023-10-14,9,9,9,22.59,36.14,36.14,9,18
2023-10-15,11,11,11,26.27,34.39,34.39,11,22
2023-10-16,6,6,6,35.55,85.33,85.33,6,12
2023-10-17,5,5,5,28.73,82.75,82.75,5,10
2023-10-18,4,4,4,42.25,152.1,152.1,4,8
2023-10-19,8,8,8,33.75,60.74,60.74,8,16
2023-10-20,6,6,6,34.66,83.18,83.18,6,12
2023-10-21,4,4,4,34.17,123.01,123.01,4,8
2023-10-22,7,7,7,39.53,81.32,81.32,7,14
2023-10-23,4,4,4,17.36,62.48,62.48,4,8
2023-10-24,8,8,8,39.55,71.19,71.19,8,16
2023-10-25,8,8,8,12.1,21.77,21.77,8,16
2023-10-26,10,10,10,33.03,47.56,47.56,10,20
2023-10-27,8,8,8,29.64,53.35,53.35,8,16
2023-10-28,5,5,5,25.56,73.62,73.62,5,10
2023-10-29,11,11,11,24.82,32.49,32.49,11,22
2023-10-30,8,8,8,30.51,54.92,54.92,8,16
2023-10-31,7,7,7,24.38,50.15,50.15,7,14
2023-11-01,5,5,5,32.54,93.71,93.71,5,10
2023-11-02,10,10,10,27.98,40.29,40.29,10,20
2023-11-03,6,6,6,32.66,78.39,78.39,6,12
2023-11-04,5,5,5,36.1,103.96,103.96,5,10
2023-11-05,9,9,9,34.33,57.21,57.21,9,18
2023-11-06,6,6,6,32.31,77.54,77.54,6,12
2023-11-07,7,7,7,24.04,49.45,49.45,7,14
2023-11-08,12,12,12,34.25,41.09,41.09,12,24
2023-11-09,4,4,4,32.45,116.83,116.83,4,8
2023-11-10,8,8,8,31.93,57.48,57.48,8,16
2023-11-11,3,3,3,39.77,190.91,190.91,3,6
2023-11-12,6,6,6,25.45,61.07,61.07,6,12
2023-11-13,0,0,0,0,0,0,0,0
2023-11-14,10,10,10,25.72,37.04,37.04,10,20
2023-11-15,6,6,6,31.33,75.19,75.19,6,12
2023-11-16,3,3,3,17.02,81.68,81.68,3,6
2023-11-17,5,5,5,28.31,81.52,81.52,5,10
2023-11-18,7,7,7,35.15,72.31,72.31,7,14
2023-11-19,9,9,9,26.08,41.74,41.74,9,18
2023-11-20,13,13,13,31.79,35.22,35.22,13,26
2023-11-21,6,6,6,28.37,68.08,68.08,6,12
2023-11-22,3,3,3,12.07,57.92,57.92,3,6
2023-11-23,5,5,5,31.15,89.7,89.7,5,10
2023-11-24,3,3,3,15.66,75.16,75.16,3,6
2023-11-25,6,6,6,11.29,27.09,27.09,6,12
2023-11-26,6,6,6,24.93,59.83,59.83,6,12
2023-11-27,6,6,6,29.86,71.67,71.67,6,12
2023-11-28,5,5,5,20.37,58.67,58.67,5,10
2023-11-29,3,3,3,19.23,92.32,92.32,3,6
2023-11-30,4,4,4,46.59,167.71,167.71,4,8
2023-12-01,5,5,5,21.91,63.09,63.09,5,10
2023-12-02,8,8,8,18.96,34.14,34.14,8,16
2023-12-03,9,9,9,32.75,52.39,52.39,9,18
2023-12-04,8,8,8,30.55,54.99,54.99,8,16
2023-12-05,11,11,11,33.45,43.78,43.78,11,22
2023-12-06,7,7,7,30.33,62.39,62.39,7,14
2023-12-07,6,6,6,23.12,55.49,55.49,6,12
2023-12-08,5,5,5,38.55,111.03,111.03,5,10
2023-12-09,6,6,6,27.14,65.14,65.14,6,12
2023-12-10,8,8,8,39.18,70.53,70.53,8,16
2023-12-11,5,5,5,32.15,92.6,92.6,5,10
2023-12-12,7,7,7,33.67,69.27,69.27,7,14
2023-12-13,9,9,9,33.92,54.27,54.27,9,18
2023-12-14,11,11,11,26.89,35.21,35.21,11,22
2023-12-15,10,10,10,30.72,44.23,44.23,10,20
2023-12-16,5,5,5,38.89,112,112,5,10
2023-12-17,9,9,9,31.6,50.56,50.56,9,18
2023-12-18,2,2,2,15.11,108.78,108.78,2,4
2023-12-19,3,3,3,14.75,70.82,70.82,3,6
2023-12-20,2,2,2,22.19,159.74,159.74,2,4
2023-12-21,3,3,3,8.87,42.59,42.59,3,6
2023-12-22,5,5,5,25.62,73.79,73.79,5,10
2023-12-23,4,4,4,15.74,56.65,56.65,4,8
2023-12-24,0,0,0,0,0,0,0,0
2023-12-25,0,0,0,0,0,0,0,0
2023-12-26,0,0,0,0,0,0,0,0
2023-12-27,5,5,5,17.02,49.01,49.01,5,10
2023-12-28,3,3,3,16.53,79.34,79.34,3,6
2023-12-29,4,4,4,19.48,70.11,70.11,4,8
2023-12-30,2,2,2,6.51,46.86,46.86,2,4
2023-12-31,2,2,2,14.81,106.62,106.62,2,4
2024-01-01,0,0,0,0,0,0,0,0
2024-01-02,3,3,3,26.8,128.66,128.66,3,6
2024-01-03,3,3,3,20.49,98.33,98.33,3,6
2024-01-04,3,3,3,25.09,120.43,120.43,3,6
2024-01-05,2,2,2,15.85,114.13,114.13,2,4
2024-01-06,3,3,3,6.77,32.49,32.49,3,6
2024-01-07,4,4,4,24.35,87.66,87.66,4,8
2024-01-08,9,9,9,26.69,42.71,42.71,9,18
2024-01-09,4,4,4,49.9,179.64,179.64,4,8
2024-01-10,7,7,7,35.81,73.67,73.67,7,14
2024-01-11,10,10,10,26.94,38.8,38.8,10,20
2024-01-12,9,9,9,44.62,71.39,71.39,9,18
2024-01-13,6,6,6,22.56,54.13,54.13,6,12
2024-01-15,9,9,9,49.66,78.97,79.46,9,18
2024-01-16,8,8,8,36.95,66.51,66.51,8,16
2024-01-17,2,2,2,21.62,155.68,155.68,2,4
2024-01-18,2,2,2,11.58,83.39,83.39,2,4
2024-01-19,7,7,7,44.9,92.36,92.36,7,14
2024-01-20,5,5,5,18.71,53.87,53.87,5,10
2024-01-21,7,7,7,39.43,81.11,81.11,7,14
2024-01-22,8,8,8,43.9,79.03,79.03,8,16
2024-01-23,4,4,4,49.28,177.39,177.39,4,8
2024-01-24,8,8,8,32.43,58.37,58.37,8,16
2024-01-25,7,7,7,48.18,99.11,99.11,7,14
2024-01-26,10,10,10,25.28,36.4,36.4,10,20
2024-01-27,10,10,10,35.22,50.72,50.72,10,20
2024-01-28,9,9,9,44.44,71.11,71.11,9,18
2024-01-29,8,8,8,20.59,37.07,37.07,8,16
2024-01-30,11,11,11,44.58,58.36,58.36,11,22
2024-01-31,7,7,7,40.16,59.49,82.61,7,14
2024-02-01,8,8,8,42.33,76.2,76.2,8,16
2024-02-02,10,10,10,43.21,62.23,62.23,10,20
2024-02-03,8,8,8,47.65,85.76,85.76,8,16
2024-02-04,12,12,12,44.85,53.82,53.82,12,24
2024-02-05,10,10,10,19.8,28.51,28.51,10,20
2024-02-06,6,6,6,30.18,72.43,72.43,6,12
2024-02-07,8,8,8,24,43.2,43.2,8,16
2024-02-08,8,8,8,24.66,44.38,44.38,8,16
2024-02-09,8,8,8,39.8,71.63,71.63,8,16
2024-02-10,12,12,12,51.49,61.79,61.79,12,24
2024-02-11,7,7,7,36.04,74.15,74.15,7,14
2024-02-12,9,9,9,26.61,42.57,42.57,9,18
2024-02-13,6,6,6,44.67,107.2,107.2,6,12
2024-02-14,6,6,6,41.57,99.77,99.77,6,12
2024-02-15,9,9,9,39.53,62.65,63.25,9,18
2024-02-16,9,9,9,35.34,56.55,56.55,9,18
2024-02-17,10,10,10,37.62,54.18,54.18,10,20
2024-02-18,6,6,6,33.75,81,81,6,12
2024-02-19,0,0,0,0,0,0,0,0
2024-02-20,10,10,10,38.88,55.99,55.99,10,20
2024-02-21,4,4,4,28.61,103,103,4,8
2024-02-22,7,7,7,49.36,101.55,101.55,7,14
2024-02-23,7,7,7,42.08,86.57,86.57,7,14
2024-02-24,8,8,8,32.44,58.39,58.39,8,16
2024-02-25,10,10,10,39.57,56.98,56.98,10,20
2024-02-26,7,7,7,36.54,75.17,75.17,7,14
2024-02-27,8,8,8,34.36,61.85,61.85,8,16
2024-02-28,9,9,9,34.96,55.93,55.93,9,18
2024-02-29,6,6,6,36.36,87.27,87.27,6,12
2024-03-01,4,4,4,15.55,55.97,55.97,4,8
2024-03-02,8,8,8,44.22,79.59,79.59,8,16
2024-03-03,5,5,5,42.3,121.82,121.82,5,10
2024-03-04,5,5,5,22.88,65.9,65.9,5,10
