occupancy_percentage,daily_state_change,daily_parking_turnover,avg_session_time,avg_dwell_time
5.5,5.91,2.98,21.51,26.56

index,car_in,car_out,car_count,occupancy_percentage,session_time,dwell_time,parking_turnover,state_change
2022-08-12,4,4,4,5.57,0,12.54,4,8
2022-08-13,0,0,0,0,0,0,0,0
2022-08-14,1,1,1,1.3,0,18.68,1,2
2022-08-15,0,0,0,0,0,0,0,0
2022-08-16,1,1,1,9.19,0,132.3,1,2
2022-08-17,1,1,1,1.51,0,21.68,1,2
2022-08-18,0,0,0,0,0,0,0,0
2022-08-19,3,3,3,2.87,0,13.76,3,6
2022-08-20,1,1,1,0.79,0,11.42,1,2
2022-08-21,2,2,2,1.75,0,12.58,2,4
2022-08-22,2,2,2,16.45,0,118.47,2,4
2022-08-23,3,3,3,21.81,0,104.68,3,6
2022-08-24,3,3,3,28.34,0,136.02,3,6
2022-08-25,3,3,3,21.74,0,104.37,3,6
2022-08-26,3,3,3,0.56,0,2.67,3,6
2022-08-27,0,0,0,0,0,0,0,0
2022-08-28,3,3,3,6.13,0,29.41,3,6
2022-08-29,3,3,3,7.73,0,37.09,3,6
2022-08-30,0,0,0,0,0,0,0,0
2022-08-31,0,0,0,0,0,0,0,0
2022-09-01,1,1,1,3.75,0,54.03,1,2
2022-09-02,1,1,1,0.29,0,4.2,1,2
2022-09-03,0,0,0,0,0,0,0,0
2022-09-04,0,0,0,0,0,0,0,0
2022-09-05,3,3,3,6.18,0,29.66,3,6
2022-09-06,0,0,0,0,0,0,0,0
2022-09-07,0,0,0,0,0,0,0,0
2022-09-08,2,2,2,6.32,0,45.52,2,4
2022-09-09,0,0,0,0,0,0,0,0
2022-09-10,7,7,7,5.76,0,11.84,7,14
2022-09-11,1,1,1,4.88,0,70.28,1,2
2022-09-12,1,1,1,0.14,0,1.95,1,2
2022-09-13,0,0,0,0,0,0,0,0
2022-09-14,3,2,3,3.98,0,19.12,3,5
2022-09-15,5,6,6,7.36,0,17.66,6,11
2022-09-16,1,1,1,0.49,0,7.1,1,2
2022-09-17,5,5,5,15.97,0,45.99,5,10
2022-09-18,0,0,0,0,0,0,0,0
2022-09-19,1,1,1,2.02,0,29.03,1,2
2022-09-20,1,1,1,0.42,0,6.1,1,2
2022-09-21,0,0,0,0,0,0,0,0
2022-09-22,0,0,0,0,0,0,0,0
2022-09-23,1,1,1,1.05,0,15.05,1,2
2022-09-24,2,2,2,1.94,0,13.97,2,4
2022-09-25,0,0,0,0,0,0,0,0
2022-09-26,0,0,0,0,0,0,0,0
2022-09-27,3,3,3,1.34,0,6.45,3,6
2022-09-28,0,0,0,0,0,0,0,0
2022-09-29,5,5,5,17.74,0,51.1,5,10
2022-09-30,2,2,2,0.98,0,7.06,2,4
2022-10-01,0,0,0,0,0,0,0,0
2022-10-02,1,1,1,0.68,0,9.83,1,2
2022-10-03,4,4,4,10.91,0,39.27,4,8
2022-10-04,1,1,1,0.41,0,5.92,1,2
2022-10-05,0,0,0,0,0,0,0,0
2022-10-06,4,4,4,1.83,0,6.6,4,8
2022-10-07,1,1,1,0.11,0,1.65,1,2
2022-10-08,2,2,2,0.14,0,0.99,2,4
2022-10-09,3,3,3,1.65,0,7.91,3,6
2022-10-10,0,0,0,0,0,0,0,0
2022-10-11,0,0,0,0,0,0,0,0
2022-10-12,2,2,2,0.97,0,7.01,2,4
2022-10-13,4,4,4,1.05,0,3.8,4,8
2022-10-14,4,4,4,7.14,0,25.71,4,8
2022-10-15,1,1,1,0.11,0,1.6,1,2
2022-10-16,2,2,2,0.48,0,3.43,2,4
2022-10-17,1,1,1,1.56,0,22.5,1,2
2022-10-18,1,1,1,1.2,0,17.32,1,2
2022-10-19,1,1,1,0.11,0,1.65,1,2
2022-10-20,1,1,1,0.94,0,13.53,1,2
2022-10-21,5,5,5,1.65,0,4.75,5,10
2022-10-22,5,5,5,7.41,0,21.33,5,10
2022-10-23,0,0,0,0,0,0,0,0
2022-10-24,0,0,0,0,0,0,0,0
2022-10-25,3,3,3,3.04,0,14.6,3,6
2022-10-26,1,1,1,0.25,0,3.67,1,2
2022-10-27,6,6,6,2.44,0,5.86,6,12
2022-10-28,5,5,5,16.42,0,47.3,5,10
2022-10-29,6,6,6,5.22,0,12.53,6,12
2022-10-30,0,0,0,0,0,0,0,0
2022-10-31,1,1,1,6.41,0,92.3,1,2
2022-11-01,3,3,3,1.62,0,7.77,3,6
2022-11-02,0,0,0,0,0,0,0,0
2022-11-03,3,3,3,12.46,0,59.81,3,6
2022-11-04,2,2,2,1.66,0,11.93,2,4
2022-11-05,6,6,6,6.83,0,16.4,6,12
2022-11-06,5,5,5,5.49,0,16.47,5,10
2022-11-07,0,0,0,0,0,0,0,0
2022-11-08,0,0,0,0,0,0,0,0
2022-11-09,2,2,2,2,0,14.4,2,4
2022-11-10,0,0,0,0,0,0,0,0
2022-11-11,0,0,0,0,0,0,0,0
2022-11-12,2,2,2,1.74,0,12.52,2,4
2022-11-13,0,0,0,0,0,0,0,0
2022-11-14,1,1,1,1.77,0,25.48,1,2
2022-11-15,6,6,6,2.73,0,6.56,6,12
2022-11-16,2,2,2,5.64,0,40.62,2,4
2022-11-17,6,6,6,11.83,0,28.38,6,12
2022-11-18,5,5,5,6.45,0,18.56,5,10
2022-11-19,1,1,1,0.99,0,14.32,1,2
2022-11-20,1,1,1,0.14,0,2.02,1,2
2022-11-21,5,5,5,3.61,0,10.38,5,10
2022-11-22,5,5,5,2.64,0,7.6,5,10
2022-11-23,10,10,10,6.32,0,9.1,10,20
2022-11-24,14,14,14,3.83,0,3.94,14,28
2022-11-25,2,2,2,0.43,0,3.12,2,4
2022-11-26,4,4,4,25.75,0,92.72,4,8
2022-11-27,1,1,1,0.79,0,11.43,1,2
2022-11-28,2,2,2,0.42,0,3.04,2,4
2022-11-29,1,1,1,0.62,0,8.97,1,2
2022-11-30,1,1,1,0.1,0,1.4,1,2
2022-12-01,0,0,0,0,0,0,0,0
2022-12-02,2,2,2,0.26,0,1.88,2,4
2022-12-03,0,0,0,0,0,0,0,0
2022-12-04,2,2,2,0.53,0,3.79,2,4
2022-12-05,1,1,1,0.33,0,4.8,1,2
2022-12-06,5,5,5,12.93,0,37.25,5,10
