model,parkade,MAE,MSE,RMSE,R2
Baseline,North,51.80792675108334,6119.9236860584515,78.15990048823983,-0.03757301982563466
Baseline,West,68.5005107800007,12295.82890770099,110.81594379708712,-0.0893224231878521
Baseline,Rose,50.76812792791265,7257.588577404551,85.08940888653211,-0.01955470653926905
Baseline,Health Sciences,5.408787367901615,10329.378832555338,101.56033715359419,-0.035273744569408017
Baseline,Fraser,41.77837827715332,4266.176691744689,65.23594842093578,-0.056615284452884995
Baseline,Thunderbird,95.04338836036098,37123.06520140568,192.55688698906505,-0.005705072489761265
Baseline,University Lot Blvd,19.195922639446053,863.8672756614824,29.28585502127213,-0.2970240261774886
