model,parkade,MAE,MSE,RMSE,R2
Baseline,North,6.232631467213324,26.60091386599197,0.17023004047460688,0.003696977321737238
Baseline,West,22.947618011183835,5102.156155107831,26.07104868485341,-0.09669509393742637
Baseline,Rose,10.657523730632995,1974.8495983971716,12.508975266726836,-0.07441774985512783
Baseline,Health Sciences,-38.20372558638237,2717.0972788754525,14.38517926286201,-0.034962804039515794
Baseline,Fraser,4.9554386841461024,994.0977598755649,8.113855458694225,-0.06226433442477852
Baseline,Thunderbird,17.3113405689316,4648.141459715091,12.465460944343647,-0.04059280682609023
Baseline,University Lot Blvd,4.274032275070191,252.5253628369636,4.666243643002947,-0.22286484984999078
