,Actual,Predicted
467,81,132.8344649282625
468,76,148.14656480119467
469,49,135.9268583813235
470,40,98.15246473256578
471,14,49.98937009933055
472,11,41.07624002592223
473,10,35.43845537976669
474,9,36.88589579301915
475,9,40.006425664883984
476,9,40.41864505279672
477,8,37.57752669861887
478,8,34.48975389932184
479,6,35.54767567992735
480,7,41.87126309035
481,23,54.033462923438606
482,55,66.59329395951272
483,60,78.74054713742319
484,67,89.955234456966
485,67,100.0763489139346
486,71,111.52561269531247
487,83,125.5924976166011
488,93,114.8621666638168
489,81,87.52312827043457
490,62,86.76825690202323
491,74,133.8870982415366
492,195,194.1044623649041
493,193,189.80006786479086
494,59,146.50730325969778
495,15,67.81287073680815
496,9,38.33559655699123
497,6,35.51888550199141
498,6,35.2011184848954
499,6,32.8263855374773
500,5,30.791939235643728
501,5,32.12971049177275
502,4,35.100093842041716
503,4,36.07900725205935
504,6,34.2018474269277
505,15,36.65598051222211
506,31,45.976765904641645
507,47,62.2019022447194
508,63,78.88084992037939
509,67,91.76194875942474
510,219,106.8836840746807
511,211,131.55159501752976
512,130,135.43043303462514
513,72,111.67347165090125
514,32,88.37309499444295
515,23,89.01881268351455
516,19,102.73330828047
517,17,81.47042685427171
518,10,62.34112985679996
519,7,32.762313122331165
520,7,25.29855498898477
521,7,29.76033835806874
522,7,23.127838827804236
523,0,2.7246291431417435
524,0,0.0
525,0,0.0
526,3,0.0
527,9,3.4936315165502774
528,54,59.585501741666434
529,184,191.07132944793355
530,372,345.3356453406801
531,448,440.2653050342093
532,474,482.6103281706006
533,516,501.5663923537595
534,507,491.0112989057951
535,474,451.00203844790406
536,389,387.1576180151889
537,253,267.70114725343063
538,177,166.9316237789408
539,108,96.27909432466043
540,69,62.00795651482993
541,36,30.74327770830152
542,19,10.967187058797867
543,14,0.5634778812175334
544,12,1.5172342499678804
545,11,0.0
546,12,0.0
547,12,0.0
548,12,1.3134858924087722
549,11,0.43301060907422473
550,11,0.0
551,19,1.4892659232055516
552,74,60.81159042820341
553,194,206.13476342158935
554,427,377.33275280721307
555,522,486.67231075978714
556,551,541.932830894629
557,527,575.8075931382015
558,581,581.3011242594806
559,548,552.5309693428309
560,469,490.44426090100836
561,325,365.45098783734903
562,200,258.7150688362759
563,131,185.37526403540994
564,84,147.72858545613974
565,34,105.07821789400316
566,17,64.00341449271897
567,8,29.536442015239494
568,4,14.14645437689126
569,3,5.789840533834035
570,2,9.098027318959534
571,1,10.303566046890268
572,1,14.575799907969134
573,1,10.69332015544302
574,1,5.395391869632437
575,9,18.19084511596064
576,74,83.646548854432
577,225,230.63224530303575
578,405,397.4315524471786
579,504,497.93758233100345
580,534,541.8328166519059
581,554,562.7898319112875
582,559,555.6795381702785
583,541,518.7303601643574
584,448,456.7949110018108
585,308,339.50690976791685
586,198,241.57783491589538
587,137,171.09210830868705
588,96,129.5104327077067
589,58,82.83472729553418
590,19,45.55649152372463
591,8,23.84974958188578
592,2,23.07479820314765
593,1,22.49751224115929
594,1,24.492396884901545
595,1,20.735429990887777
596,1,23.196456172266256
597,1,21.8796177243041
598,1,18.79034386723405
599,10,28.635573497024946
600,52,86.44831391540507
601,188,226.081152863823
602,372,390.094766113543
603,474,492.52803933896905
604,504,540.8638103617199
605,510,568.1178714858315
606,564,570.6213457313106
607,549,546.5489814522215
608,472,496.1981780222931
609,342,382.4842904298822
610,224,277.3966601042865
611,150,193.73201168450117
612,114,141.53337076397315
613,62,91.80464907968467
614,24,56.57251177087931
615,9,35.53387909463612
616,2,30.44516841291801
617,0,22.97403796499965
