,Actual,Predicted
480,20,51.50635745389319
481,47,101.3372506400268
482,84,152.1782666536602
483,117,190.98161271719488
484,143,216.44332856803183
485,179,233.63572889153198
486,186,237.5267435558953
487,196,215.09023744707847
488,203,223.89086516861434
489,161,205.04980609429688
490,112,178.7384239783516
491,78,164.29035613993423
492,49,162.23848270918867
493,48,152.5181065280576
494,30,129.50979213108153
495,18,86.44230343618133
496,12,86.44410335404079
497,7,54.21980751687875
498,3,49.98046500321965
499,2,46.35946745059078
500,4,43.94222505630711
501,6,44.95125264289331
502,9,49.695892597103054
503,9,63.10774126593552
504,18,94.90369080173355
505,49,133.81362909642303
506,61,170.86723548722676
507,55,193.18273600230754
508,73,200.44121844192915
509,90,199.62861025164685
510,90,188.38367663872802
511,79,156.65996509390325
512,82,164.6661235138803
513,65,155.13439496828647
514,62,148.23901310654145
515,65,161.41941737136696
516,55,191.52685946347793
517,33,213.56317643114625
518,28,216.6135947175019
519,23,189.33159193092908
520,14,96.85415590680009
521,12,58.121078025571684
522,11,10.04533650677202
523,0,0.0
524,0,0.0
525,0,0.0
526,11,0.0
527,52,0.0
528,279,106.25297331974174
529,557,375.9093848591197
530,786,610.1761627715525
531,878,717.4080457902897
532,907,761.0810433209413
533,957,792.5772004573496
534,960,798.2667036478764
535,892,726.8359100328971
536,752,591.1098095184332
537,552,379.11337465867774
538,320,203.66236261796038
539,260,137.269979055751
540,203,112.42825636370776
541,144,93.32066288931183
542,106,86.95870452934463
543,49,77.6693817402963
544,15,61.586753776518314
545,14,62.73215409554294
546,12,61.47578524260971
547,13,26.21626233347972
548,14,13.28015361360107
549,14,0.0
550,23,0.20863954940028007
551,83,56.687549736732095
552,266,224.18970265682938
553,552,466.7239555445559
554,827,676.0281677817914
555,951,765.7790463679631
556,1003,802.5900581828823
557,1044,838.2653230079492
558,1089,856.952900697305
559,1036,803.0996565137604
560,872,684.297129861961
561,624,483.52944028818706
562,394,309.85815440981344
563,270,234.10697118136022
564,219,189.45855451155418
565,153,142.97705126043076
566,105,106.11300536383314
567,47,68.26912044974077
568,29,30.282697103441926
569,22,19.617593818503952
570,19,18.228780886414103
571,18,0.0
572,18,1.0184826837424166
573,20,12.614251500557089
574,27,39.01656082316141
575,81,118.25577246165078
576,324,302.03226052100734
577,627,552.3683153786995
578,877,760.4545260161011
579,969,840.7454652568158
580,969,861.6335927313941
581,984,877.2664364830957
582,971,874.2555686846001
583,933,799.2677021283773
584,798,661.6406397351712
585,533,445.54640698945457
586,335,260.71004384533745
587,253,178.1962480555558
588,205,131.11970666811106
589,137,86.24824055530213
590,105,54.53566026297189
591,67,24.67153135037653
592,35,0.0
593,13,0.0
594,10,4.827692490850358
595,10,0.0
596,11,0.0
597,13,11.934059297906625
598,23,34.85449394397244
599,77,107.42400178962839
600,271,282.93356268218366
601,638,525.5868634196975
602,863,728.9931186798423
603,950,809.8156384441999
604,984,837.9949255779401
605,997,868.2113188857377
606,993,886.4220246585201
607,935,837.5134974264728
608,779,728.2120755866448
609,588,539.7215597023559
610,375,378.99828228180553
611,264,315.0544224859231
612,177,280.02799053676296
613,123,240.90317969547226
614,110,209.8861971085174
615,45,177.55548246775518
616,26,145.76452519737683
617,12,142.26277866345677
618,12,148.17528945858808
619,12,129.41184660220753
620,13,137.07464586177787
621,16,141.49354346007408
622,21,150.3590024925562
623,85,200.62526927977572
624,322,344.9432958588484
625,535,548.511174200115
626,706,707.6253516331424
627,749,743.0069198181532
628,749,729.3652100323585
629,735,725.9854311945238
630,722,722.3513907728151
631,642,665.0380607478819
632,536,560.1862682403612
633,375,386.13522537936313
634,234,245.1428804090329
635,177,200.51000175829944
636,121,178.6910456363489
637,96,142.07109231416575
638,62,100.20310649405353
639,31,43.45162658842851
640,10,162.67132373969093
641,0,99.22588297734832
642,1,71.8947806652742
643,1,53.360047868238986
644,1,42.39564657127825
645,0,38.463085339885694
646,2,39.230316085165775
647,6,48.00750609185409
648,21,74.37633708210498
649,55,108.32122195154406
650,122,142.90041223623064
651,141,167.10248279313927
652,149,181.37512656595
653,167,191.72459968790673
654,170,192.9601984154374
655,202,170.87500111900442
656,215,181.22671719272142
657,216,163.30390676719924
658,266,136.03785433164816
659,435,118.55385651687344
660,742,112.32127839992245
661,865,99.09240140730378
662,866,75.3668233171611
663,835,36.06511116561151
664,26,44.91855944193239
665,0,25.762133278729536
666,0,36.49929479226174
667,0,46.494305669359456
668,2,52.914486504681925
669,2,55.35247992442188
670,2,53.07548569172185
671,0,51.98227388732385
672,13,64.66180038306244
673,39,83.98225914690383
674,64,105.34740797489403
675,72,119.32499156884013
676,73,127.14619003747187
677,95,134.94220740058003
678,103,137.2283718004436
679,94,119.349405482098
680,98,136.67802178142594
681,72,128.30253147629384
682,68,113.14580614139768
683,75,110.42427056947415
684,73,121.64724584761969
685,68,128.4010664861959
686,90,126.70748888536743
687,64,110.67741956206936
688,23,47.79238193100187
