,Actual,Predicted
178,77,71.41215579131213
179,74,68.55845480775079
180,77,66.00424606525601
181,67,61.96172537249221
182,63,59.26890995779788
183,66,61.31158659708306
184,66,49.69399955165309
185,65,59.09182180922209
186,62,46.830646714210346
187,61,13.241575870746287
188,1,0.0
189,3,0.0
190,6,0.0
191,11,0.0
192,59,0.0
193,166,142.74069058621956
194,277,270.0137692496387
195,332,346.99005267767654
196,386,396.19942276317977
197,413,433.30938962478604
198,411,449.59977489574476
199,394,426.5240003521506
200,352,366.6361870694455
201,258,234.50045620149004
202,170,129.1351759741604
203,119,73.37038908120189
204,86,40.16546800458889
205,60,19.144224357871884
206,28,0.02365910077156766
207,14,0.0
208,11,0.0
209,7,0.0
210,8,0.0
211,9,0.0
212,8,0.0
213,8,0.0
214,11,0.0
215,17,1.3913473397419058
216,80,73.91806743092314
217,219,227.35956433911002
218,359,368.70043514061956
219,450,452.6574420390616
220,489,498.00563005257635
221,513,526.9556002647342
222,534,540.0950244833814
223,520,521.088654343556
224,453,465.47101466013976
225,348,328.78775578040444
226,206,207.99295565667683
227,134,132.80841933412773
228,100,85.8282089778215
229,57,61.1513571308616
230,33,45.41682478945851
231,24,40.07482284149526
232,17,33.37371437371943
233,18,26.528796214483698
234,20,27.804773091833106
235,19,36.88437890089946
236,19,31.44255659049322
237,18,33.44629648397986
238,22,34.10729527208308
239,26,51.2517596590654
240,81,122.2324136753557
241,230,271.24035155257263
242,365,405.0589842608798
243,426,479.14594010114365
244,474,513.0856369786316
245,487,529.3106311892165
246,472,528.8608805384889
247,455,497.66036380592976
248,403,435.36890654874435
249,289,300.9329940360704
250,199,190.63784182230344
251,142,128.7936428883846
252,95,91.16932874737547
253,71,68.38660582715688
254,36,48.9561699619547
255,24,39.14469905326016
256,25,30.688427582158134
257,23,24.847387878854214
258,24,27.930994217619865
259,24,38.322492503319594
260,24,33.78790659068153
261,26,36.234946914993884
262,30,35.40948027293073
263,38,47.432907842904896
264,85,110.21018519232115
265,199,251.36695260619973
266,328,381.34706469555954
267,399,456.02660388568916
268,433,491.8108690529827
269,414,507.98459346545496
270,420,506.43541995218067
271,418,477.6726748520072
272,379,424.8188716592631
273,310,304.44962364383383
274,216,205.3361153563446
275,152,145.3413410856277
276,107,100.93052075649321
277,70,70.46106064329489
278,43,50.6090256018789
279,41,49.118476915051545
280,37,51.51708795178422
281,34,51.14585038547158
282,34,51.91403770393507
283,34,57.04488928625069
284,33,51.18324651896584
285,35,58.09324364401262
286,37,62.016738269665446
287,40,70.6162911514377
288,71,117.44478426615655
289,176,233.43347521778216
290,267,337.2912464057691
291,315,391.8811587359812
292,337,414.90587202018713
293,325,422.0278462881897
294,309,411.40573663558416
295,265,374.28290653174764
296,235,319.46901875445855
297,169,210.09100473645506
298,110,136.72554697427617
299,86,111.44773229524694
300,76,99.62140444359159
301,67,89.25503065484918
302,53,73.10617389739537
303,44,62.7743283799541
304,43,77.67936507850997
305,39,75.01838462359684
306,37,73.29417722639334
307,37,74.74006719852594
308,33,76.38719212799883
309,34,76.41921224965365
310,33,75.08157140449178
311,33,76.82362662822528
312,39,80.77142835657774
313,46,96.28246105798065
314,53,108.29732849671245
315,59,115.56381475996284
316,70,117.28456954123853
317,81,115.45672119844812
318,82,115.01345987860394
319,77,115.17294066162009
320,82,113.21066350779675
321,74,101.36453394050368
322,66,92.86446082989639
323,65,90.9633249517209
324,62,92.53772702746045
325,53,91.66773912155995
326,48,84.81190876649137
327,41,73.08122438775084
328,40,70.00269923067943
329,41,79.6212117666315
330,41,82.53713713654824
331,38,81.45376482271385
332,39,79.19525432011565
333,39,79.07166852266542
334,39,80.51534774937566
335,38,82.0307971364236
336,37,77.97586542905985
337,38,79.7184765554654
338,37,80.17242353819574
339,43,85.36342144810015
340,44,94.92923491390879
341,49,104.59979721417189
342,59,112.27035118235248
343,60,115.04299982304855
344,60,113.15977256047397
345,59,102.2113423415664
346,49,95.14820520798638
347,41,92.32767568555846
348,38,89.80578049935302
349,41,85.79471193030149
350,43,83.13248374616387
351,45,85.20487927854585
352,46,73.61613940457224
353,46,83.04193372555103
354,47,70.8078522880127
355,47,37.244993425405454
356,0,0.0
357,2,0.0
358,5,0.0
359,10,0.0
360,50,23.80928915089376
361,154,166.8826852806113
362,258,294.17571538270676
363,330,371.17104367642196
364,367,420.3985491483048
365,384,457.52573902114085
366,381,473.8324320604774
367,364,450.7720472699597
368,314,390.8987029333246
369,240,258.7765174857289
370,164,153.42385644331014
371,112,97.6707599317098
372,88,64.4765976877607
373,63,43.4651789111037
374,46,24.353501944027215
375,36,15.024100930159348
376,30,7.710567950262762
377,27,3.06778640821957
378,27,6.543138470220043
379,27,16.002639418505808
380,27,9.344765126192623
381,29,9.653055352120685
382,35,8.974951655780625
383,42,25.758644969227984
384,87,98.2847584600058
385,220,251.7246872365873
386,347,393.06302640802556
387,411,477.01653617270375
388,453,522.3602596473002
389,449,551.3047960208204
390,486,564.4378152712691
391,473,545.4240672290041
392,407,489.79807494643865
393,311,353.1054870963395
394,224,232.30037989068805
395,155,157.10455685789898
396,111,110.11207852058482
397,91,85.42197590996368
398,69,69.67320847180346
399,43,64.31598574691918
400,38,57.59866939867117
401,39,50.73655485363581
402,39,51.99434555614752
403,39,61.05477414757348
404,39,55.592782333668715
405,41,57.57535927191868
406,44,58.21420051148329
407,50,75.33551170308482
408,103,146.2920157719371
409,262,295.2748060348114
410,396,429.0672924244461
411,478,503.12710241330115
412,517,537.0386529744909
413,514,553.2344996465596
414,517,552.7545994382009
415,498,521.5229303973467
416,441,459.19931741642466
417,334,324.7302451171199
418,234,214.40092849562984
419,188,152.52155992711207
420,147,114.86107051473114
421,94,92.04116613261047
422,72,72.57254231009213
423,64,62.721876543201546
424,57,54.22540295310665
425,52,48.34315366442016
426,50,51.38454271068442
427,49,61.7328158164864
428,49,57.153996684266616
429,50,59.55579570889096
430,55,58.68407961169961
431,66,70.66024961714437
432,107,133.3892612851877
433,238,274.4967549855962
434,356,404.4265855945383
435,426,479.0548356129118
436,459,514.7868042078705
437,439,530.9072248894255
438,473,529.3037408305031
439,447,500.48567877162117
440,400,447.57555258600746
441,327,327.14897602092253
442,234,227.97713411799594
443,167,167.9230218009352
444,127,123.45185949374034
445,106,92.92105420776174
446,83,73.00667140613918
447,72,71.45277321076053
448,68,73.78703367917439
449,67,73.35044539107075
450,67,74.05228266768013
451,67,79.11578582295711
452,67,73.1857972266433
453,68,80.02645210367201
454,70,83.87960916115895
455,80,92.40783020500001
456,98,139.16399843174213
457,176,255.07937256489683
458,256,358.8628363285323
459,326,413.3774518102217
460,340,436.3258802756909
461,339,443.37058304164907
462,325,432.6702166583041
463,294,395.4681460558812
464,254,340.5740355047928
465,182,231.11481804418824
466,127,157.66717776411363
467,136,132.30620308938455
468,154,120.39573948531195
469,138,109.94425590452921
470,102,93.70931713887529
471,58,83.29041919352781
472,53,98.1074349237071
473,56,95.35746685922959
474,57,93.5433071767586
475,56,94.89828219326317
476,56,96.45353153844967
477,55,96.39271753913768
478,55,94.96128617160518
479,52,96.6085966495421
480,53,100.46070162307386
481,81,115.875087840541
482,89,127.79236135982701
483,98,134.96030862686104
484,103,136.5815817283623
485,111,134.6533114647028
486,113,134.10869045962585
487,119,134.1658763166723
488,111,132.1003715676914
489,99,120.15008434021323
490,79,111.54492616552521
491,94,109.53778050241849
492,128,111.00525081947609
493,122,110.02741195244828
494,129,103.06281426634222
495,78,91.22244903660719
496,71,88.03333241911626
497,72,97.54034583192656
498,74,100.34386740673236
499,75,99.14718965452111
500,74,96.77447513937864
501,74,96.53578986584353
502,74,97.86347731056361
503,75,99.26204580052847
504,75,95.08934731433051
505,97,96.7133090517536
506,104,97.04772736233936
507,116,102.11832066313643
508,115,111.56285697818086
509,136,121.11127302331066
510,200,128.65881510960554
511,192,131.30758975213377
512,177,129.29962993184063
513,138,118.2256121852462
514,97,111.0360361889391
515,93,108.08822014395699
516,96,105.43819447438528
517,97,101.29815522072666
518,95,98.50611993039517
519,97,100.44787576331404
520,101,88.72766745406508
521,102,98.02116851808451
522,103,85.65397293048535
523,103,51.9571829833759
524,0,0.0
525,1,0.0
526,5,0.0
527,11,0.0
528,54,37.839711338516935
529,150,180.77436045849444
530,272,307.92785549829546
531,349,384.7828649560219
532,393,433.8692720902933
533,421,470.8545884774197
534,421,487.018637272755
535,384,463.814841895262
536,347,403.7973250203727
537,261,271.5302096129332
538,166,166.03186571323184
539,121,110.13233795719867
540,88,76.7910006754065
541,68,55.631667665575925
542,45,36.371341969655056
543,34,26.892562374698915
544,34,19.42892567848997
545,31,14.635320048731016
546,28,17.95913241874395
547,28,27.266382890791345
548,28,20.455552171029645
549,29,20.610184941209248
550,35,19.777727603116208
551,39,36.40637609683047
552,83,108.77675845893208
553,214,262.06027496320047
554,367,403.24152561229164
555,466,487.0372757334552
556,508,532.2225735098554
557,514,561.008023278705
558,535,573.9813001572224
559,518,554.8071591674862
560,457,499.02012858567855
561,325,362.1658622804045
562,212,241.1984418202225
563,155,165.83967594196153
564,109,118.68363057632524
565,78,93.82934204277059
566,52,77.91577523811536
567,48,72.39314506168006
568,41,65.50981862932747
569,39,58.481096838439164
570,37,59.571688643456284
571,38,68.46433216754828
